input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,cdn_name,webserver,cdn,tls_self_signed,tls_mismatched,final_url,csp_domains_,tls_subject_org_,tls_expired
beaver.ui.com,UniFi Identity Portal,200,1979,beaver.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,beaver.ui.com,443,https://beaver.ui.com:443,https,text/html,GET,18.66.112.56,/,1011460682,18.66.112.44,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
bebop.ui.com,UniFi Identity Portal,200,1979,bebop.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,bebop.ui.com,443,https://bebop.ui.com:443,https,text/html,GET,18.66.112.106,/,1011460682,18.66.112.88,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
beca.ui.com,UniFi Identity Portal,200,1979,beca.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,beca.ui.com,443,https://beca.ui.com:443,https,text/html,GET,13.32.121.46,/,1011460682,13.32.121.85,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
bechmann.ui.com,UniFi Identity Portal,200,1979,bechmann.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,bechmann.ui.com,443,https://bechmann.ui.com:443,https,text/html,GET,18.66.147.33,/,1986925657,18.66.147.78,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
becker.ui.com,UniFi Identity Portal,200,1979,becker.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,becker.ui.com,443,https://becker.ui.com:443,https,text/html,GET,108.138.17.92,/,1986925657,108.138.17.73,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
bedford.ui.com,UniFi Identity Portal,200,1979,bedford.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,bedford.ui.com,443,https://bedford.ui.com:443,https,text/html,GET,18.66.147.32,/,1011460682,18.66.147.86,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
beier.ui.com,UniFi Identity Portal,200,1979,beier.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,beier.ui.com,443,https://beier.ui.com:443,https,text/html,GET,108.138.17.94,/,1986925657,108.138.17.107,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
bellsouth.ui.com,UniFi Identity Portal,200,1979,bellsouth.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,bellsouth.ui.com,443,https://bellsouth.ui.com:443,https,text/html,GET,52.222.214.30,/,1011460682,52.222.214.54,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
belmonthouse.ui.com,UniFi Identity Portal,200,1979,belmonthouse.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,belmonthouse.ui.com,443,https://belmonthouse.ui.com:443,https,text/html,GET,99.86.4.62,/,1986925657,99.86.4.93,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
benjamin.ui.com,UniFi Identity Portal,200,1979,benjamin.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,benjamin.ui.com,443,https://benjamin.ui.com:443,https,text/html,GET,18.66.112.92,/,1986925657,18.66.112.115,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
bens.ui.com,UniFi Identity Portal,200,1979,bens.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,bens.ui.com,443,https://bens.ui.com:443,https,text/html,GET,52.222.214.60,/,1986925657,52.222.214.85,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
bentley.ui.com,UniFi Identity Portal,200,1979,bentley.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,bentley.ui.com,443,https://bentley.ui.com:443,https,text/html,GET,18.66.147.32,/,1011460682,18.66.147.86,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
bents.ui.com,UniFi Identity Portal,200,1979,bents.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,bents.ui.com,443,https://bents.ui.com:443,https,text/html,GET,18.66.147.18,/,1011460682,18.66.147.127,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
berci.ui.com,UniFi Identity Portal,200,1979,berci.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,berci.ui.com,443,https://berci.ui.com:443,https,text/html,GET,52.222.214.46,/,1011460682,52.222.214.7,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
berg.ui.com,UniFi Identity Portal,200,1979,berg.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,berg.ui.com,443,https://berg.ui.com:443,https,text/html,GET,18.66.112.99,/,1986925657,18.66.112.92,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
bergeron.ui.com,UniFi Identity Portal,200,1979,bergeron.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,bergeron.ui.com,443,https://bergeron.ui.com:443,https,text/html,GET,18.66.112.73,/,1011460682,18.66.112.42,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
bermudez.ui.com,UniFi Identity Portal,200,1979,bermudez.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,bermudez.ui.com,443,https://bermudez.ui.com:443,https,text/html,GET,18.66.122.73,/,1011460682,18.66.122.107,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
bertrand.ui.com,UniFi Identity Portal,200,1979,bertrand.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,bertrand.ui.com,443,https://bertrand.ui.com:443,https,text/html,GET,52.222.214.43,/,1011460682,52.222.214.54,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
beta.account.dev.ui.com,403 Forbidden,403,118,beta.account.dev.ui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T00:00:00Z,2024-04-12T23:59:59Z,CN=*.account.dev.ui.com,*.account.dev.ui.com,*.ubnt.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1ff119bd5b626088d42fa738dfa1fc2a,8bd7d89a176db5eaa0bf503ab25713bee7d27fc9d326ba4e0a6cc1cb8ad03afe,ctls,beta.account.dev.ui.com,443,https://beta.account.dev.ui.com:443,https,text/html,GET,44.239.130.162,/,1344368402,44.238.104.51,,7,False,True,,awselb/2.0,,,,,,,
beta.account.ui.com,Ubiquiti Account,200,2558,beta.account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,beta.account.ui.com,443,https://beta.account.ui.com:443,https,text/html,GET,18.66.112.83,/,821745067,18.66.112.47,Nginx:1.24.0,1,False,True,cloudfront,nginx/1.24.0,True,,,,ubnt.zendesk.com,,
beta.unifi.dev.ui.com,ERROR: The request could not be satisfied,403,919,beta.unifi.dev.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-31T00:00:00Z,2024-04-28T23:59:59Z,CN=unifi.dev.ui.com,unifi.dev.ui.com,*.unifi.dev.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,72542734d37229d0ca6905e34a36d086,6d6b88b7bed915db6924319844076e12decf8b0f8555c79480a4cd434f245992,ctls,beta.unifi.dev.ui.com,443,https://beta.unifi.dev.ui.com:443,https,text/html,GET,99.86.4.7,/,-1038631392,99.86.4.43,HSTS,20,False,True,cloudfront,CloudFront,True,,,,,,
beta.unifi.ui.com,Ubiquiti Account,200,2558,account.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-04-19T23:59:59Z,CN=*.account.ui.com,*.account.ui.com,account.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee88130395ae78eba625a767fc734952,2b281e10d053d423c7c7200222fc1160820161d506c62b6f73f087e091585fb2,ctls,account.ui.com,443,https://beta.unifi.ui.com:443,https,text/html,GET,143.204.98.33,/,390404864,2600:9000:2156:9200:6:2c98:ce80:93a1,Nginx:1.24.0,1,False,True,cloudfront,nginx/1.24.0,True,,True,https://account.ui.com/login?redirect=https%3A%2F%2Fbeta.unifi.ui.com%2F,https://region1.google-analytics.com,,
betaec-services.blog.ui.com,403 Forbidden,403,146,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-25T15:19:54Z,2023-08-23T15:19:53Z,CN=tls.automattic.com,tls.automattic.com,www.ulupubih.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8d59c9573ad0e6895ae3ede8e7845cb1,e4c049f47f1abeb2a2179ce090790ad00e9a3b67f915167980e25586ae9f62b4,ctls,blog.ui.com,443,https://betaec-services.blog.ui.com:443,https,text/html,GET,192.0.78.217,/,-1561873722,192.0.78.128,Nginx,8,False,,,nginx,,,,https://blog.ui.com/,,,
beyond20.ui.com,UniFi Identity Portal,200,1979,beyond20.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,beyond20.ui.com,443,https://beyond20.ui.com:443,https,text/html,GET,18.66.112.40,/,1011460682,18.66.112.88,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
beyondidentity.ui.com,UniFi Identity Portal,200,1979,beyondidentity.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-16T00:00:00Z,2024-04-14T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59e46ce334ce68e5c7c485ac8e26120b,a8832e6d03af552b46cbc23347f81c60a333dd47aa2d7a4ef621acbd04cabf91,ctls,beyondidentity.ui.com,443,https://beyondidentity.ui.com:443,https,text/html,GET,52.222.236.36,/,10518676,52.222.236.111,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
bf2426d2-6a86-431c-9480-31a27e12ab69.unifi-hosting.ui.com,UniFi OS,200,484,bf2426d2-6a86-431c-9480-31a27e12ab69.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-15T09:11:09Z,2023-08-13T09:11:08Z,CN=bf2426d2-6a86-431c-9480-31a27e12ab69.unifi-hosting.ui.com,bf2426d2-6a86-431c-9480-31a27e12ab69.unifi-hosting.ui.com,bf2426d2-6a86-431c-9480-31a27e12ab69.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4446224b4851139fb146fecf6b4a7589,e46f21eff46a5e613561c15b95576d7443211c0dbf9cf3fe313e411737716db6,ctls,bf2426d2-6a86-431c-9480-31a27e12ab69.unifi-hosting.ui.com,443,https://bf2426d2-6a86-431c-9480-31a27e12ab69.unifi-hosting.ui.com:443,https,text/html,GET,147.182.204.234,/,390404864,147.182.204.234,HSTS,1,False,,,,,,,,,,
bf60c582-aae4-4bb6-bdf3-9906683f6b30.unifi-hosting.ui.com,UniFi OS,200,484,bf60c582-aae4-4bb6-bdf3-9906683f6b30.unifi-hosting.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-11T11:33:46Z,2023-08-09T11:33:45Z,CN=bf60c582-aae4-4bb6-bdf3-9906683f6b30.unifi-hosting.ui.com,bf60c582-aae4-4bb6-bdf3-9906683f6b30.unifi-hosting.ui.com,bf60c582-aae4-4bb6-bdf3-9906683f6b30.unifi-hosting.ui.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,94993bc23c662e5384caa507d3b2da4e,ab15c8101b2b2a46bbf27a004ea16d89d6c314339221c1da4c208dce0281e0d5,ctls,bf60c582-aae4-4bb6-bdf3-9906683f6b30.unifi-hosting.ui.com,443,https://bf60c582-aae4-4bb6-bdf3-9906683f6b30.unifi-hosting.ui.com:443,https,text/html,GET,159.65.220.141,/,390404864,159.65.220.141,HSTS,1,False,,,,,,,,,,
bfar.ui.com,UniFi Identity Portal,200,1979,bfar.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-16T00:00:00Z,2024-04-14T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59e46ce334ce68e5c7c485ac8e26120b,a8832e6d03af552b46cbc23347f81c60a333dd47aa2d7a4ef621acbd04cabf91,ctls,bfar.ui.com,443,https://bfar.ui.com:443,https,text/html,GET,18.66.147.121,/,10518676,18.66.147.41,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
bid47f5.blog.ui.com,403 Forbidden,403,146,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-25T15:19:54Z,2023-08-23T15:19:53Z,CN=tls.automattic.com,tls.automattic.com,www.ulupubih.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8d59c9573ad0e6895ae3ede8e7845cb1,e4c049f47f1abeb2a2179ce090790ad00e9a3b67f915167980e25586ae9f62b4,ctls,blog.ui.com,443,https://bid47f5.blog.ui.com:443,https,text/html,GET,192.0.78.217,/,-1561873722,192.0.78.128,Nginx,8,False,,,nginx,,,,https://blog.ui.com/,,,
bielik.ui.com,UniFi Identity Portal,200,1979,bielik.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,bielik.ui.com,443,https://bielik.ui.com:443,https,text/html,GET,52.222.236.31,/,1986925657,52.222.236.24,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
bigpond.ui.com,UniFi Identity Portal,200,1979,bigpond.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,bigpond.ui.com,443,https://bigpond.ui.com:443,https,text/html,GET,52.222.214.96,/,1011460682,52.222.214.54,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
billing-api.blog.ui.com,403 Forbidden,403,146,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-25T15:19:54Z,2023-08-23T15:19:53Z,CN=tls.automattic.com,tls.automattic.com,www.ulupubih.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8d59c9573ad0e6895ae3ede8e7845cb1,e4c049f47f1abeb2a2179ce090790ad00e9a3b67f915167980e25586ae9f62b4,ctls,blog.ui.com,443,https://billing-api.blog.ui.com:443,https,text/html,GET,192.0.78.128,/,-1561873722,192.0.78.217,Nginx,8,False,,,nginx,,,,https://blog.ui.com/,,,
billing.blog.ui.com,403 Forbidden,403,146,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-25T15:19:54Z,2023-08-23T15:19:53Z,CN=tls.automattic.com,tls.automattic.com,www.ulupubih.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8d59c9573ad0e6895ae3ede8e7845cb1,e4c049f47f1abeb2a2179ce090790ad00e9a3b67f915167980e25586ae9f62b4,ctls,blog.ui.com,443,https://billing.blog.ui.com:443,https,text/html,GET,192.0.78.128,/,-1561873722,192.0.78.217,Nginx,8,False,,,nginx,,,,https://blog.ui.com/,,,
billing.stg.svc.ui.com,,404,9,billing.stg.svc.ui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-01-05T23:59:59Z,CN=billing.stg.svc.ui.com,billing.stg.svc.ui.com,*.billing.stg.svc.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6bd2995f300838ad58378967395d99ed,0e162547b5cae268f13c9e804c979b3694a5e46d470567d11bf4ccc9424f9f96,ctls,billing.stg.svc.ui.com,443,https://billing.stg.svc.ui.com:443,https,text/plain,GET,35.165.162.104,/,-738705486,2600:1f14:1d8:2401:c6b2:823a:9bb6:43d6,HSTS,1,False,True,,,,,,,,,
billing.svc.ui.com,,404,9,billing.svc.ui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,2024-01-24T23:59:59Z,CN=billing.svc.ui.com,billing.svc.ui.com,*.billing.svc.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ae545473ab321e395293cfa30aa0e28b,73a97ef9797a62b89a9b9488d0e8be5f69bbaa124045028369e51a4aa8ab390d,ctls,billing.svc.ui.com,443,https://billing.svc.ui.com:443,https,text/plain,GET,44.241.95.46,/,-738705486,2600:1f14:598:a400:5302:e67:1c06:8aff,HSTS,1,False,True,,,,,,,,,
billing.www.blog.ui.com,403 Forbidden,403,146,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-25T15:19:54Z,2023-08-23T15:19:53Z,CN=tls.automattic.com,tls.automattic.com,www.ulupubih.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8d59c9573ad0e6895ae3ede8e7845cb1,e4c049f47f1abeb2a2179ce090790ad00e9a3b67f915167980e25586ae9f62b4,ctls,blog.ui.com,443,https://billing.www.blog.ui.com:443,https,text/html,GET,192.0.78.217,/,-1561873722,192.0.78.128,Nginx,8,False,,,nginx,,,,https://blog.ui.com/,,,
billingest-api.blog.ui.com,403 Forbidden,403,146,blog.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-25T15:19:54Z,2023-08-23T15:19:53Z,CN=tls.automattic.com,tls.automattic.com,www.ulupubih.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8d59c9573ad0e6895ae3ede8e7845cb1,e4c049f47f1abeb2a2179ce090790ad00e9a3b67f915167980e25586ae9f62b4,ctls,blog.ui.com,443,https://billingest-api.blog.ui.com:443,https,text/html,GET,192.0.78.217,/,-1561873722,192.0.78.128,Nginx,8,False,,,nginx,,,,https://blog.ui.com/,,,
billy.ui.com,UniFi Identity Portal,200,1979,billy.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,billy.ui.com,443,https://billy.ui.com:443,https,text/html,GET,18.66.112.112,/,1011460682,18.66.112.40,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
bind.ui.com,UniFi Identity Portal,200,1979,bind.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-07-26T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7fab693cda7f110df3b3216f2cfd69e9,a055da08ff2f5bf7af69a054fd820809b6d5b9e884cd40adcd9465d6d802f36e,ctls,bind.ui.com,443,https://bind.ui.com:443,https,text/html,GET,52.222.236.42,/,1986925657,52.222.236.111,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
birchwood.ui.com,UniFi Identity Portal,200,1979,birchwood.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-16T00:00:00Z,2024-04-14T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,59e46ce334ce68e5c7c485ac8e26120b,a8832e6d03af552b46cbc23347f81c60a333dd47aa2d7a4ef621acbd04cabf91,ctls,birchwood.ui.com,443,https://birchwood.ui.com:443,https,text/html,GET,13.225.78.2,/,10518676,13.225.78.33,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
birdhouse.ui.com,UniFi Identity Portal,200,1979,birdhouse.ui.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-14T00:00:00Z,2024-06-11T23:59:59Z,CN=ui.com,ui.com,*.ui.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5cb4af507a2defd370180ba40a75bdaa,66b9eb57a0600025074c1a20410ef315a98a51df3841eeaf3af2f2f85420148e,ctls,birdhouse.ui.com,443,https://birdhouse.ui.com:443,https,text/html,GET,18.66.112.88,/,1011460682,18.66.112.106,Nginx,24,False,True,cloudfront,nginx,True,,,,,,
