input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,webserver,tech_,cdn_name,final_url,cdn,csp_domains_,tls_mismatched,tls_expired
maintenance.roblox.com,Roblox Maintenance,503,5512,maintenance.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,maintenance.roblox.com,443,https://maintenance.roblox.com:443,https,text/html,GET,128.116.123.9,/,-1113911500,128.116.121.9,182,False,,,,,,,,
membershipsite.roblox.com,,404,76,membershipsite.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,membershipsite.roblox.com,443,https://membershipsite.roblox.com:443,https,text/html,GET,128.116.123.3,/,1792833551,128.116.123.3,3,False,,,,,,,,
messagerouter.api.roblox.com,,200,10,messagerouter.api.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-08T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.api.roblox.com, O=Roblox Corporation, L=San Mateo, ST=California, C=US",*.api.roblox.com,Roblox Corporation,api.roblox.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1e6a1294ba4fcaca30aa06095a42e70b,2c1a13052bc6b5d398851fc989d420c8fa3ac94e7b75b99319cf5f16729ea94e,True,ctls,messagerouter.api.roblox.com,443,https://messagerouter.api.roblox.com:443,https,application/json,GET,128.116.121.3,/,1631801191,128.116.121.3,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
metrics.roblox.com,,200,16,metrics.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,metrics.roblox.com,443,https://metrics.roblox.com:443,https,application/json,GET,128.116.121.3,/,1625568199,128.116.121.3,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
mia1-128-116-127-3.roblox.com,,404,76,mia1-128-116-127-3.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,mia1-128-116-127-3.roblox.com,443,https://mia1-128-116-127-3.roblox.com:443,https,text/html,GET,128.116.127.3,/,1792833551,128.116.127.3,3,False,,,,,,,,
mia2-128-116-127-3.roblox.com,,404,76,mia2-128-116-127-3.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,mia2-128-116-127-3.roblox.com,443,https://mia2-128-116-127-3.roblox.com:443,https,text/html,GET,128.116.127.3,/,1792833551,128.116.127.3,3,False,,,,,,,,
mia4-128-116-45-3.roblox.com,,404,76,mia4-128-116-45-3.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,mia4-128-116-45-3.roblox.com,443,https://mia4-128-116-45-3.roblox.com:443,https,text/html,GET,128.116.45.3,/,1792833551,128.116.45.3,3,False,,,,,,,,
midas-android.roblox.com,,404,76,midas-android.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,midas-android.roblox.com,443,https://midas-android.roblox.com:443,https,text/html,GET,128.116.121.4,/,1792833551,128.116.121.4,3,False,,,,,,,,
midas.gtimg.cn,,403,453,midas.gtimg.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-14T00:00:00Z,2023-07-15T23:59:59Z,"CN=*.gtimg.cn, O=Tencent Technology (Shenzhen) Company Limited, L=Shenzhen, ST=Guangdong Province, C=CN",*.gtimg.cn,Tencent Technology (Shenzhen) Company Limited,gtimg.cn,"CN=DigiCert Secure Site CN CA G3, O=DigiCert Inc, C=US",DigiCert Secure Site CN CA G3,DigiCert Inc,7fe41a7d7a4b663e3e698df089c421cd,971b485f0fbf4e2fac78cc68077d8803ba4bb0f235bf4ade06f3571253c9d4f2,True,ctls,midas.gtimg.cn,443,https://midas.gtimg.cn:443,https,application/xml,GET,43.152.28.36,/,-1052294868,43.152.29.20,11,False,tencent-cos,,,,,,,
midas.roblox.com,,404,76,midas.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,midas.roblox.com,443,https://midas.roblox.com:443,https,text/html,GET,128.116.121.3,/,1792833551,128.116.121.3,3,False,,,,,,,,
misc.roblox.com,Roblox,200,74494,www.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,www.roblox.com,443,https://misc.roblox.com:443,https,text/html,GET,128.116.121.3,/,-1240881913,128.116.121.3,1023,False,,HSTS,,https://www.roblox.com/,,https://metrics.roblox.com/v1/csp/report?type=enforce,,
ncs.roblox.com,,200,29,ncs.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,ncs.roblox.com,443,https://ncs.roblox.com:443,https,text/plain,GET,128.116.121.3,/,-1840324437,128.116.121.3,1,False,,,,,,,,
news.roblox.com,Roblox Blog - All the latest news direct from Roblox employees.,200,62170,blog.roblox.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T00:00:00Z,2024-04-05T23:59:59Z,"CN=*.roblox.com, O=Roblox Corporation, L=San Mateo, ST=California, C=US",*.roblox.com,Roblox Corporation,roblox.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,b8f93243ecb9f2fa1462a83d85ee3963,ccc6408e2f98b864744d306d2dcc56f9beb4b76f40cfc3a375acce33a66c5cd0,True,ctls,blog.roblox.com,443,https://news.roblox.com:443,https,text/html,GET,3.21.14.171,/,-1840324437,18.188.15.15,873,False,nginx,Yoast SEO Premium:6.0,,https://blog.roblox.com:443/,,,,
nl.roblox.com,,404,76,nl.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,nl.roblox.com,443,https://nl.roblox.com:443,https,text/html,GET,128.116.123.3,/,1792833551,128.116.123.3,3,False,,,,,,,,
notifications.roblox.com,,200,16,notifications.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,notifications.roblox.com,443,https://notifications.roblox.com:443,https,application/json,GET,128.116.121.3,/,1625568199,128.116.121.3,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
nrt-gw.vpn.cn.roblox.com,,200,173,nrt-gw.vpn.cn.roblox.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-06T03:43:56Z,2023-07-06T03:43:56Z,CN=vpn.cn.roblox.com,vpn.cn.roblox.com,,www.vpn.cn.roblox.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",396dce3b2fd3ed92c4fb0ee9cc78e432,8fe029f4808b64529f2b505a0098ee92afbc0d85a59eea97edb1d3f138c69782,,ctls,nrt-gw.vpn.cn.roblox.com,443,https://nrt-gw.vpn.cn.roblox.com:443,https,text/html,GET,103.142.221.2,/,-1415681064,103.142.221.2,6,False,,HSTS,,,,,,
nrt1-128-116-120-3.roblox.com,,404,76,nrt1-128-116-120-3.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,nrt1-128-116-120-3.roblox.com,443,https://nrt1-128-116-120-3.roblox.com:443,https,text/html,GET,128.116.120.3,/,1792833551,128.116.120.3,3,False,,,,,,,,
nrt2-128-116-120-3.roblox.com,,404,76,nrt2-128-116-120-3.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,nrt2-128-116-120-3.roblox.com,443,https://nrt2-128-116-120-3.roblox.com:443,https,text/html,GET,128.116.120.3,/,1792833551,128.116.120.3,3,False,,,,,,,,
office-dev.rbx.com,,200,7,office-dev.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2024-05-11T23:59:59Z,CN=ros-dev.rbx.com,ros-dev.rbx.com,,dev.rbxofc.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1c61ebb8442fc511548cd1c9bcb8c99d,8e67aed189df63fb0e5f094cebb0240fa7cb54c52b62a62b7d8f328c85dfd261,,ctls,office-dev.rbx.com,443,https://office-dev.rbx.com:443,https,text/plain,GET,54.175.157.172,/,-138391155,34.199.175.229,2,False,,,,,,,,
office-stg.rbx.com,,200,7,office-stg.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-31T00:00:00Z,2024-04-28T23:59:59Z,CN=ros-stg.rbx.com,ros-stg.rbx.com,,ros-snap.rbx.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b5b69de282472ff7a585abccafbacc4a,6f729c613cd0d1e254c549e957604408cc1ca0deb8f4ba4e456ae3fb8be8ef25,,ctls,office-stg.rbx.com,443,https://office-stg.rbx.com:443,https,text/plain,GET,52.3.13.204,/,-138391155,34.236.200.224,2,False,,,,,,,,
office.rbx.com,,404,19,office.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2023-08-03T23:59:59Z,CN=ros.rbx.com,ros.rbx.com,,*.ros.rbx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,82aba8118ae50d25d0bbd894a15580ed,4a2ca19bb4e53c7a4285b4a19a9f0015b3983d230737696dfb9b417d599728d6,True,ctls,office.rbx.com,443,https://office.rbx.com:443,https,text/plain,GET,34.236.207.169,/,-138391155,54.221.156.81,2,False,,,,,,,True,
ogle.artifactory-edge1.rbx.com,JFrog,200,2859,ogle.artifactory-edge1.rbx.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-23T23:59:59Z,CN=artifactory-edge1.rbx.com,artifactory-edge1.rbx.com,,*.artifactory-edge1.rbx.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f62479b6ea39b8bb60aa9a02c7322409,0d0430256267a6ebecca6b75a748abf3a8fcfdb4545a2a6c000b2646c5f0de83,True,ctls,ogle.artifactory-edge1.rbx.com,443,https://ogle.artifactory-edge1.rbx.com:443,https,text/html,GET,13.56.67.11,/,-138391155,54.183.163.125,1,False,,Amazon Web Services,,https://ogle.artifactory-edge1.rbx.com:443/ui/,,js.driftt.com,,
ord-full-gw.vpn.rbx.com,Document Error: Not Found,404,152,ord-full-gw.vpn.rbx.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2022-09-01T21:28:00Z,2023-09-01T21:28:00Z,CN=vpn.rbx.com,vpn.rbx.com,,sea-full-gw.vpn.rbx.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ec220ef32f401d43eddc1176592c38f3,b373f94b3bb668efe004a89979f56491e403e0652acebd23d3841c808bcbec03,,ctls,ord-full-gw.vpn.rbx.com,443,https://ord-full-gw.vpn.rbx.com:443,https,text/html,GET,204.13.169.3,/,-721644640,204.13.169.3,7,False,,HSTS,,,,,,
ord-gw.vpn.rbx.com,Document Error: Not Found,404,152,ord-gw.vpn.rbx.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2022-09-01T21:28:00Z,2023-09-01T21:28:00Z,CN=vpn.rbx.com,vpn.rbx.com,,sea-full-gw.vpn.rbx.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",ec220ef32f401d43eddc1176592c38f3,b373f94b3bb668efe004a89979f56491e403e0652acebd23d3841c808bcbec03,,ctls,ord-gw.vpn.rbx.com,443,https://ord-gw.vpn.rbx.com:443,https,text/html,GET,204.13.169.2,/,593259606,204.13.169.2,7,False,,HSTS,,,,,,
ord2-128-116-101-3.roblox.com,,404,76,ord2-128-116-101-3.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,ord2-128-116-101-3.roblox.com,443,https://ord2-128-116-101-3.roblox.com:443,https,text/html,GET,128.116.101.3,/,1792833551,128.116.101.3,3,False,,,,,,,,
platinum.roblox.com,,404,76,platinum.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,platinum.roblox.com,443,https://platinum.roblox.com:443,https,text/html,GET,128.116.121.4,/,1792833551,128.116.123.4,3,False,,,,,,,,
points.roblox.com,,200,16,points.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,points.roblox.com,443,https://points.roblox.com:443,https,application/json,GET,128.116.121.4,/,1625568199,128.116.121.4,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
premiumfeatures.roblox.com,,200,16,premiumfeatures.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,premiumfeatures.roblox.com,443,https://premiumfeatures.roblox.com:443,https,application/json,GET,128.116.124.3,/,1625568199,128.116.124.3,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
presence.roblox.com,,200,16,presence.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,presence.roblox.com,443,https://presence.roblox.com:443,https,application/json,GET,128.116.121.3,/,1625568199,128.116.121.3,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
preview.ros-dev.rbx.com,,200,556,preview.ros-dev.rbx.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-07T00:00:00Z,2024-05-05T23:59:59Z,CN=ros-dev.rbx.com,ros-dev.rbx.com,,camunda.ros-dev.rbx.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1228a60d9f121d479bb9bffaf7817863,8bfdd26c12e306609731f80fe150d063166ab54d73559bde286497ca67d21ae7,,ctls,preview.ros-dev.rbx.com,443,https://preview.ros-dev.rbx.com:443,https,text/html,GET,13.32.27.27,/,-1187577470,13.32.27.20,20,False,AmazonS3,Amazon Web Services,cloudfront,,True,,,
privatemessages.roblox.com,,200,16,privatemessages.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,privatemessages.roblox.com,443,https://privatemessages.roblox.com:443,https,application/json,GET,128.116.123.3,/,1625568199,128.116.123.3,1,False,Microsoft-IIS/8.5,Windows Server,,,,,,
prod.docsiteassets.roblox.com,,403,243,prod.docsiteassets.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2023-11-16T23:59:59Z,CN=prod.docsiteassets.roblox.com,prod.docsiteassets.roblox.com,,prod.docsiteassets.roblox.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,fc2b491da1225aa9ff25baee2def8b3a,316807e91f975ebe8f6222a5b3c435f361fdc4adfa5b69f0051e387d6090942c,,ctls,prod.docsiteassets.roblox.com,443,https://prod.docsiteassets.roblox.com:443,https,application/xml,GET,13.32.121.3,/,-832239542,2600:9000:2240:c800:8:9613:8640:93a1,2,False,AmazonS3,Amazon Web Services,cloudfront,,True,,,
pt.roblox.com,Roblox,200,74494,www.roblox.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=roblox.com, O=Roblox Corporation, ST=California, C=US",roblox.com,Roblox Corporation,*.roblox.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,614e332aa82755c566507a002dadcd4e,9a04344a3abca28890e40826376e0171625278b7f1d2a98b6018c9546e07436c,True,ctls,www.roblox.com,443,https://pt.roblox.com:443,https,text/html,GET,3.21.14.171,/,2117704800,18.188.15.15,1023,False,,HSTS,,https://www.roblox.com:443/,,*.google-analytics.com,,
