input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,location,final_url,csp_domains_
chats.staging.vivy.com,301 Moved Permanently,301,169,chats.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,chats.staging.vivy.com,,443,https://chats.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.120.64.4,/,-148819683,35.156.227.95,Nginx:1.24.0,8,False,,https://chats.staging.vivy.com/,https://chats.staging.vivy.com/,
chatserver.pr.dev.vivy.com,301 Moved Permanently,301,169,chatserver.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,chatserver.pr.dev.vivy.com,,443,https://chatserver.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://chatserver.pr.dev.vivy.com/,https://chatserver.pr.dev.vivy.com/,
checkpoint.pr.dev.vivy.com,301 Moved Permanently,301,169,checkpoint.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,checkpoint.pr.dev.vivy.com,,443,https://checkpoint.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://checkpoint.pr.dev.vivy.com/,https://checkpoint.pr.dev.vivy.com/,
checkpoint.vivy.com,301 Moved Permanently,301,169,checkpoint.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,checkpoint.vivy.com,,443,https://checkpoint.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://checkpoint.vivy.com/,https://checkpoint.vivy.com/,
checkups.vivy.com,301 Moved Permanently,301,169,checkups.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,checkups.vivy.com,,443,https://checkups.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://checkups.vivy.com/,https://checkups.vivy.com/,
chi.pr.dev.vivy.com,301 Moved Permanently,301,169,chi.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,chi.pr.dev.vivy.com,,443,https://chi.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://chi.pr.dev.vivy.com/,https://chi.pr.dev.vivy.com/,
ci.vivy.com,301 Moved Permanently,301,169,ci.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,ci.vivy.com,,443,https://ci.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://ci.vivy.com/,https://ci.vivy.com/,
cim-data-quality-qa.vivy.com,301 Moved Permanently,301,169,cim-data-quality-qa.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,cim-data-quality-qa.vivy.com,,443,https://cim-data-quality-qa.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://cim-data-quality-qa.vivy.com/,https://cim-data-quality-qa.vivy.com/,
cincinnati.vivy.com,301 Moved Permanently,301,169,cincinnati.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,cincinnati.vivy.com,,443,https://cincinnati.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://cincinnati.vivy.com/,https://cincinnati.vivy.com/,
classes.pr.dev.vivy.com,301 Moved Permanently,301,169,classes.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,classes.pr.dev.vivy.com,,443,https://classes.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://classes.pr.dev.vivy.com/,https://classes.pr.dev.vivy.com/,
classicrockulletins.pr.dev.vivy.com,301 Moved Permanently,301,169,classicrockulletins.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,classicrockulletins.pr.dev.vivy.com,,443,https://classicrockulletins.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://classicrockulletins.pr.dev.vivy.com/,https://classicrockulletins.pr.dev.vivy.com/,
cleveland.pr.dev.vivy.com,301 Moved Permanently,301,169,cleveland.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,cleveland.pr.dev.vivy.com,,443,https://cleveland.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://cleveland.pr.dev.vivy.com/,https://cleveland.pr.dev.vivy.com/,
clicktrack.pr.dev.vivy.com,301 Moved Permanently,301,169,clicktrack.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,clicktrack.pr.dev.vivy.com,,443,https://clicktrack.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://clicktrack.pr.dev.vivy.com/,https://clicktrack.pr.dev.vivy.com/,
client.pr.dev.vivy.com,301 Moved Permanently,301,169,client.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,client.pr.dev.vivy.com,,443,https://client.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://client.pr.dev.vivy.com/,https://client.pr.dev.vivy.com/,
clientes.pr.dev.vivy.com,301 Moved Permanently,301,169,clientes.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,clientes.pr.dev.vivy.com,,443,https://clientes.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://clientes.pr.dev.vivy.com/,https://clientes.pr.dev.vivy.com/,
clientes.vivy.com,301 Moved Permanently,301,169,clientes.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,clientes.vivy.com,,443,https://clientes.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://clientes.vivy.com/,https://clientes.vivy.com/,
clients.auth-ns.staging.vivy.com,301 Moved Permanently,301,169,clients.auth-ns.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,clients.auth-ns.staging.vivy.com,,443,https://clients.auth-ns.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.120.64.4,/,-148819683,35.157.79.70,Nginx:1.24.0,8,False,,https://clients.auth-ns.staging.vivy.com/,https://clients.auth-ns.staging.vivy.com/,
cloud.vivy.com,301 Moved Permanently,301,169,cloud.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,cloud.vivy.com,,443,https://cloud.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://cloud.vivy.com/,https://cloud.vivy.com/,
club.staging.vivy.com,301 Moved Permanently,301,169,club.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,club.staging.vivy.com,,443,https://club.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.157.79.70,/,-148819683,3.120.64.4,Nginx:1.24.0,8,False,,https://club.staging.vivy.com/,https://club.staging.vivy.com/,
clubs.pr.dev.vivy.com,301 Moved Permanently,301,169,clubs.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,clubs.pr.dev.vivy.com,,443,https://clubs.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://clubs.pr.dev.vivy.com/,https://clubs.pr.dev.vivy.com/,
clusters.pr.dev.vivy.com,301 Moved Permanently,301,169,clusters.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,clusters.pr.dev.vivy.com,,443,https://clusters.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://clusters.pr.dev.vivy.com/,https://clusters.pr.dev.vivy.com/,
cmail.pr.dev.vivy.com,301 Moved Permanently,301,169,cmail.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,cmail.pr.dev.vivy.com,,443,https://cmail.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://cmail.pr.dev.vivy.com/,https://cmail.pr.dev.vivy.com/,
cms.pr.dev.vivy.com,301 Moved Permanently,301,169,cms.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,cms.pr.dev.vivy.com,,443,https://cms.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://cms.pr.dev.vivy.com/,https://cms.pr.dev.vivy.com/,
cname.vivy.com,301 Moved Permanently,301,169,cname.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,cname.vivy.com,,443,https://cname.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://cname.vivy.com/,https://cname.vivy.com/,
cncncnc.vivy.com,301 Moved Permanently,301,169,cncncnc.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,cncncnc.vivy.com,,443,https://cncncnc.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://cncncnc.vivy.com/,https://cncncnc.vivy.com/,
cocoa.vivy.com,301 Moved Permanently,301,169,cocoa.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,cocoa.vivy.com,,443,https://cocoa.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://cocoa.vivy.com/,https://cocoa.vivy.com/,
code.pr.dev.vivy.com,301 Moved Permanently,301,169,code.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,code.pr.dev.vivy.com,,443,https://code.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://code.pr.dev.vivy.com/,https://code.pr.dev.vivy.com/,
code.vivy.com,301 Moved Permanently,301,169,code.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,code.vivy.com,,443,https://code.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://code.vivy.com/,https://code.vivy.com/,
coldfusion.vivy.com,301 Moved Permanently,301,169,coldfusion.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,coldfusion.vivy.com,,443,https://coldfusion.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://coldfusion.vivy.com/,https://coldfusion.vivy.com/,
colorado.pr.dev.vivy.com,301 Moved Permanently,301,169,colorado.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,colorado.pr.dev.vivy.com,,443,https://colorado.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://colorado.pr.dev.vivy.com/,https://colorado.pr.dev.vivy.com/,
columbus.pr.dev.vivy.com,301 Moved Permanently,301,169,columbus.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,columbus.pr.dev.vivy.com,,443,https://columbus.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://columbus.pr.dev.vivy.com/,https://columbus.pr.dev.vivy.com/,
com-account-verification.vivy.com,301 Moved Permanently,301,169,com-account-verification.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,com-account-verification.vivy.com,,443,https://com-account-verification.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://com-account-verification.vivy.com/,https://com-account-verification.vivy.com/,
com.pr.dev.vivy.com,301 Moved Permanently,301,169,com.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,com.pr.dev.vivy.com,,443,https://com.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://com.pr.dev.vivy.com/,https://com.pr.dev.vivy.com/,
com.web8s.customer.info.staging.vivy.com,301 Moved Permanently,301,169,com.web8s.customer.info.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,com.web8s.customer.info.staging.vivy.com,,443,https://com.web8s.customer.info.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.120.64.4,/,-148819683,35.156.227.95,Nginx:1.24.0,8,False,,https://com.web8s.customer.info.staging.vivy.com/,https://com.web8s.customer.info.staging.vivy.com/,
com.webapps.customer.info.wx.vivy.com,301 Moved Permanently,301,169,com.webapps.customer.info.wx.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,com.webapps.customer.info.wx.vivy.com,,443,https://com.webapps.customer.info.wx.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://com.webapps.customer.info.wx.vivy.com/,https://com.webapps.customer.info.wx.vivy.com/,
