input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tls_wildcard_certificate,cdn_name,tech_,cdn,tls_mismatched,final_url,csp_domains_,tls_expired
bet.test1.sbgcdn.com,Access to this site has or may be restricted or prohibited from your current location,403,4728,bet.test1.sbgcdn.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-05T00:00:00Z,2024-06-04T23:59:59Z,"CN=*.staging.sbgservices.com, O=Hestview Limited, ST=West Yorkshire, C=GB",*.staging.sbgservices.com,Hestview Limited,test-adfs.sbgpeople.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ea6e0d6d5a3a3b1546f54495f9a7433a,e71f7ee1d1db7eed19d7daca6cbe8af6503ae9232ed5b3c5f999601632f15bf1,ctls,bet.test1.sbgcdn.com,443,https://bet.test1.sbgcdn.com:443,https,AkamaiNetStorage,text/html,GET,23.201.243.247,/,27426679,23.201.243.247,165,False,True,,,,True,,,
bet.test5.sbgcdn.com,Access to this site has or may be restricted or prohibited from your current location,403,4728,bet.test5.sbgcdn.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-05T00:00:00Z,2024-06-04T23:59:59Z,"CN=*.staging.sbgservices.com, O=Hestview Limited, ST=West Yorkshire, C=GB",*.staging.sbgservices.com,Hestview Limited,test-adfs.sbgpeople.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ea6e0d6d5a3a3b1546f54495f9a7433a,e71f7ee1d1db7eed19d7daca6cbe8af6503ae9232ed5b3c5f999601632f15bf1,ctls,bet.test5.sbgcdn.com,443,https://bet.test5.sbgcdn.com:443,https,AkamaiNetStorage,text/html,GET,23.201.243.247,/,27426679,23.201.243.247,165,False,True,,,,True,,,
bet.test6.sbgcdn.com,Access to this site has or may be restricted or prohibited from your current location,403,4728,bet.test6.sbgcdn.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-05T00:00:00Z,2024-06-04T23:59:59Z,"CN=*.staging.sbgservices.com, O=Hestview Limited, ST=West Yorkshire, C=GB",*.staging.sbgservices.com,Hestview Limited,test-adfs.sbgpeople.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ea6e0d6d5a3a3b1546f54495f9a7433a,e71f7ee1d1db7eed19d7daca6cbe8af6503ae9232ed5b3c5f999601632f15bf1,ctls,bet.test6.sbgcdn.com,443,https://bet.test6.sbgcdn.com:443,https,AkamaiNetStorage,text/html,GET,23.201.243.247,/,27426679,23.201.243.247,165,False,True,,,,True,,,
beta.betfair.es,Just a moment...,403,7122,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://beta.betfair.es:443,https,cloudflare,text/html,GET,84.20.210.33,/,1099596916,84.20.210.33,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
betcalculator.betfair.com,Free Online Bet Calculator | Betfair,200,5695,betcalculator.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,betcalculator.betfair.com,443,https://betcalculator.betfair.com:443,https,cloudflare,text/html,GET,104.18.156.64,/,-1840324437,104.18.157.64,151,False,True,cloudflare,Microsoft ASP.NET,True,,,,
betcalculator.paddypower.com,,403,16,betcalculator.paddypower.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=paddypower.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",paddypower.com,"Cloudflare, Inc.",*.paddypower.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",c44c42b976837fd6e02dc63f6a6ed2b7,410e996a4b5dd455964e350e9fbcd4687d128f3447388ac88e2efe2b8bf174b4,ctls,betcalculator.paddypower.com,443,https://betcalculator.paddypower.com:443,https,cloudflare,text/plain,GET,104.18.14.73,/,1253481126,104.18.15.73,1,False,True,cloudflare,HTTP/3,True,,,,
betfair.es,Just a moment...,403,6909,www.betfair.es,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=betfair.es, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.es,"Cloudflare, Inc.",*.betfair.es,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",47a107789d71dd30e4a9c531d05f70d0,19d9a94984dc076efa86bd0f9b2d95c9bb307e2ba8d149449a45b9bed1393ce7,ctls,www.betfair.es,443,https://betfair.es:443,https,cloudflare,text/html,GET,104.18.29.77,/,1099596916,104.18.28.77,87,False,True,cloudflare,HTTP/3,True,,https://www.betfair.es/,,
betfair.eswww.betfair.es,Just a moment...,403,7114,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://betfair.eswww.betfair.es:443,https,cloudflare,text/html,GET,84.20.210.33,/,1099596916,84.20.210.33,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
betfair.it,Just a moment...,403,6913,www.betfair.it,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=betfair.it, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.it,"Cloudflare, Inc.",*.betfair.it,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",1f7f92d9a5604750228652ee28ae999e,59b9bdce974cd7027dbff019bb7e46fa7a705f2914b2128521fd45ddfd1aa16c,ctls,www.betfair.it,443,https://betfair.it:443,https,cloudflare,text/html,GET,104.18.29.43,/,1099596916,104.18.28.43,87,False,True,cloudflare,HTTP/3,True,,https://www.betfair.it/,,
betfair.rowww.betfair.ro,Just a moment...,403,7126,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://betfair.rowww.betfair.ro:443,https,cloudflare,text/html,GET,84.20.210.33,/,1099596916,84.20.210.33,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
betfair.se,Just a moment...,403,7033,www.betfair.se,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=betfair.se, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.se,"Cloudflare, Inc.",betfair.se,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b50aa28deb8706395e9d19422ee209b2,abf12df3510dbb6c947677a0748d6fd2763b529cf0d206aadd63b042541cdf93,ctls,www.betfair.se,443,https://betfair.se:443,https,cloudflare,text/html,GET,104.18.6.15,/,1099596916,104.18.7.15,87,False,True,cloudflare,HTTP/3,True,,https://www.betfair.se/,,
betfairtodayaccount.betfair.es,Just a moment...,403,6950,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://betfairtodayaccount.betfair.es:443,https,cloudflare,text/html,GET,84.20.208.107,/,1099596916,84.20.208.107,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
betting.betfair.ro,Just a moment...,403,7126,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://betting.betfair.ro:443,https,cloudflare,text/html,GET,84.20.210.33,/,1099596916,84.20.210.33,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
bettingpreviews.skybet.com,CMS Page,200,184705,www.pokerstars.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-21T00:00:00Z,2023-11-21T23:59:59Z,"CN=pokerstars.de, O=TSG INTERACTIVE SERVICES LIMITED, L=Onchan, C=IM",pokerstars.de,TSG INTERACTIVE SERVICES LIMITED,ram.pokerstars.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,99cec35cb395d5b91ede8c0b4db9f788,41aca8f155b05967904ad2e78331d0895540d7c2ace72a9941c37aa5c49fd34b,ctls,www.pokerstars.de,80,http://bettingpreviews.skybet.com:80,http,nginx,text/html,GET,204.74.99.103,/,1587821620,204.74.99.103,59,False,,,Nginx,,,https://www.pokerstars.de/sports/maintenance/,,
beyondvirus.betfair.ro,Just a moment...,403,7156,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://beyondvirus.betfair.ro:443,https,cloudflare,text/html,GET,84.20.208.107,/,1099596916,84.20.208.107,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
bgibf.betfair.com,Just a moment...,403,7076,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://bgibf.betfair.com:443,https,cloudflare,text/html,GET,84.20.208.107,/,1099596916,84.20.208.107,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
bgipp.paddypower.com,,403,16,bgipp.paddypower.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=paddypower.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",paddypower.com,"Cloudflare, Inc.",*.paddypower.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",c44c42b976837fd6e02dc63f6a6ed2b7,410e996a4b5dd455964e350e9fbcd4687d128f3447388ac88e2efe2b8bf174b4,ctls,bgipp.paddypower.com,443,https://bgipp.paddypower.com:443,https,cloudflare,text/plain,GET,104.18.15.73,/,1253481126,104.18.14.73,1,False,True,cloudflare,HTTP/3,True,,,,
bianca.betfair.ro,Just a moment...,403,6990,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://bianca.betfair.ro:443,https,cloudflare,text/html,GET,84.20.208.107,/,1099596916,84.20.208.107,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
bingo.betfair.com,Warum kann ich nicht mehr auf das Betfair Gaming-Produkt zugreifen? / Why I cannot use Betfair Gaming?,200,3639,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://bingo.betfair.com:443,https,cloudflare,text/html,GET,104.18.157.64,/,-1909677790,104.18.156.64,84,False,True,cloudflare,HTTP/3,True,,https://www.betfair.com/de_restricted_territories/,,
bingo.betfair.es,Just a moment...,403,7150,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://bingo.betfair.es:443,https,cloudflare,text/html,GET,84.20.210.33,/,1099596916,84.20.210.33,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
bingo.paddypower.com,,403,16,bingo.paddypower.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=paddypower.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",paddypower.com,"Cloudflare, Inc.",*.paddypower.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",c44c42b976837fd6e02dc63f6a6ed2b7,410e996a4b5dd455964e350e9fbcd4687d128f3447388ac88e2efe2b8bf174b4,ctls,bingo.paddypower.com,443,https://bingo.paddypower.com:443,https,cloudflare,text/plain,GET,104.18.14.73,/,1253481126,104.18.15.73,1,False,True,cloudflare,HTTP/3,True,,,,
bipolarpre.betfair.es,Just a moment...,403,6978,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://bipolarpre.betfair.es:443,https,cloudflare,text/html,GET,84.20.210.33,/,1099596916,84.20.210.33,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
blackvirus.betfair.es,Just a moment...,403,7180,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://blackvirus.betfair.es:443,https,cloudflare,text/html,GET,84.20.210.33,/,1099596916,84.20.210.33,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
bluesky.betfair.es,Just a moment...,403,7097,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://bluesky.betfair.es:443,https,cloudflare,text/html,GET,84.20.208.107,/,1099596916,84.20.208.107,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
box.betfair.com,Just a moment...,403,7134,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://box.betfair.com:443,https,cloudflare,text/html,GET,84.20.208.107,/,1099596916,84.20.208.107,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
br.betfair.ro,Just a moment...,403,7160,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://br.betfair.ro:443,https,cloudflare,text/html,GET,84.20.208.107,/,1099596916,84.20.208.107,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
brand.betfair.com,Betfair Brand Hub,200,666,brand.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-12T07:27:49Z,2024-02-11T07:26:49Z,"C=IE, ST=Leinster, L=DUBLIN, O=Paddy Power Betfair Limited, CN=brand.betfair.com",brand.betfair.com,Paddy Power Betfair Limited,www.brand.betfair.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,5fe8a76a0d8ab9c82b87beaac03a8499,2a0ddb23371f27f02be3759741d1942bd151ff1f492118010f8d5199c50ce99c,ctls,brand.betfair.com,443,https://brand.betfair.com:443,https,AmazonS3,text/html,GET,18.66.147.38,/,1099596916,2600:9000:225e:8c00:14:7a2f:d080:93a1,1,False,,cloudfront,Amazon Web Services,True,,,,
brb.skybet.com,,403,42,brb.skybet.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-22T10:14:01Z,2024-03-21T10:13:01Z,"CN=www.skybet.com, O=Hestview Limited, L=Leeds, ST=West Yorkshire, C=GB, businessCategory=Private Organization, jurisdictionCountry=GB, serialNumber=01100741, businessCategory=Private Organization, jurisdictionCountry=GB",www.skybet.com,Hestview Limited,ios.bannercheck-api.skybet.com,"CN=HydrantID Server CA O1, OU=HydrantID Trusted Certificate Service, O=IdenTrust, C=US",HydrantID Server CA O1,IdenTrust,9c23ed906dcebed8543deefcc117138d,e26ef1d431d7108e2a796aff36cce7d41c30299ec9633b7c705c1486518e2480,ctls,brb.skybet.com,443,https://brb.skybet.com:443,https,,application/json,GET,104.102.32.219,/,768769774,104.102.32.219,1,False,,,HSTS,,,,,
brb.staging.skybet.com,Access Denied,403,276,brb.staging.skybet.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-05T00:00:00Z,2024-06-04T23:59:59Z,"CN=*.staging.sbgservices.com, O=Hestview Limited, ST=West Yorkshire, C=GB",*.staging.sbgservices.com,Hestview Limited,test-adfs.sbgpeople.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ea6e0d6d5a3a3b1546f54495f9a7433a,e71f7ee1d1db7eed19d7daca6cbe8af6503ae9232ed5b3c5f999601632f15bf1,ctls,brb.staging.skybet.com,443,https://brb.staging.skybet.com:443,https,,text/html,GET,23.201.243.247,/,-1776405927,23.201.243.247,10,False,True,,HSTS,,True,,,
brb.test4.skybet.com,Access Denied,403,274,brb.test4.skybet.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-05T00:00:00Z,2024-06-04T23:59:59Z,"CN=*.staging.sbgservices.com, O=Hestview Limited, ST=West Yorkshire, C=GB",*.staging.sbgservices.com,Hestview Limited,test-adfs.sbgpeople.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ea6e0d6d5a3a3b1546f54495f9a7433a,e71f7ee1d1db7eed19d7daca6cbe8af6503ae9232ed5b3c5f999601632f15bf1,ctls,brb.test4.skybet.com,443,https://brb.test4.skybet.com:443,https,,text/html,GET,23.201.243.247,/,1993554592,23.201.243.247,10,False,True,,HSTS,,True,,,
btsbeta.betfair.com,Just a moment...,403,6850,www.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,www.betfair.com,443,https://btsbeta.betfair.com:443,https,cloudflare,text/html,GET,84.20.208.107,/,1099596916,84.20.208.107,87,False,True,,HTTP/3,,,https://www.betfair.com/,,
cache.betfair.es,,200,1706,cache.betfair.es,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=betfair.es, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.es,"Cloudflare, Inc.",*.betfair.es,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",47a107789d71dd30e4a9c531d05f70d0,19d9a94984dc076efa86bd0f9b2d95c9bb307e2ba8d149449a45b9bed1393ce7,ctls,cache.betfair.es,443,https://cache.betfair.es:443,https,cloudflare,text/html,GET,104.18.28.77,/,1099596916,104.18.29.77,7,False,True,cloudflare,HTTP/3,True,,,url=http://sports.betfair.es,
cache.download.banner.livecasino.paddypower.com,,400,,cache.download.banner.livecasino.paddypower.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-27T00:00:00Z,2023-11-27T23:59:59Z,CN=*.hs.llnwd.net,*.hs.llnwd.net,,llnw.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,d5d9dfa073d673641abf131f9ba1a81d,941176cc94266ac574f7a65eb0b2f78d4527823e40fd1b68954ded8c202a9db7,ctls,cache.download.banner.livecasino.paddypower.com,443,https://cache.download.banner.livecasino.paddypower.com:443,https,EdgePrism/5.0.9.0,text/plain,GET,95.140.236.0,/,-1840324437,178.79.242.0,1,False,True,,,,True,,,
cache.promotions.betfair.com,Just a moment...,403,7011,cache.promotions.betfair.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-04-24T23:59:59Z,"CN=betfair.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",betfair.com,"Cloudflare, Inc.",api.games.betfair.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f0bd0c05b14a455998b99e2f692c68f,f3b6e7b4cf47031d49a919fee92757ce06e6e62a713d47527928151f24f6a767,ctls,cache.promotions.betfair.com,443,https://cache.promotions.betfair.com:443,https,cloudflare,text/html,GET,104.18.156.64,/,469473021,104.18.157.64,87,False,True,cloudflare,HTTP/3,True,True,,,
