input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon_path,a_,lines,failed,knowledgebase_PageType,knowledgebase_pHash,tech_,favicon,final_url,webserver,cdn_name,cdn
devzc2-7.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,devzc2-7.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,devzc2-7.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://devzc2-7.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
domain3.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,domain3.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,domain3.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://domain3.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
drum-147-198-250-91.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,drum-147-198-250-91.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,drum-147-198-250-91.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://drum-147-198-250-91.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
ec2-lux-api-cpt61.bitcastle.io,,404,103,ec2-lux-api-cpt61.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,ec2-lux-api-cpt61.bitcastle.io,443,https://ec2-lux-api-cpt61.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
ecn10-idedit.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,ecn10-idedit.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,ecn10-idedit.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://ecn10-idedit.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
ecs1.bitcastle.io,,404,103,ecs1.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,ecs1.bitcastle.io,443,https://ecs1.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
edgesnaptu-http-mini-shv-01-tpe1.bitcastle.io,,404,103,edgesnaptu-http-mini-shv-01-tpe1.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,edgesnaptu-http-mini-shv-01-tpe1.bitcastle.io,443,https://edgesnaptu-http-mini-shv-01-tpe1.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
edms.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,edms.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,edms.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://edms.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
egifting.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,egifting.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,egifting.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://egifting.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
en.bitjournal.bitcastle.io.bitcastle.io,,404,103,en.bitjournal.bitcastle.io.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,en.bitjournal.bitcastle.io.bitcastle.io,443,https://en.bitjournal.bitcastle.io.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
enterprise-discover.backend-socket.bitcastle.io,,404,103,enterprise-discover.backend-socket.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,enterprise-discover.backend-socket.bitcastle.io,443,https://enterprise-discover.backend-socket.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
eubasodir1.tt-prod.bitcastle.io,,404,103,eubasodir1.tt-prod.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,eubasodir1.tt-prod.bitcastle.io,443,https://eubasodir1.tt-prod.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
faqa3-1.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,,404,103,faqa3-1.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,faqa3-1.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,https://faqa3-1.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
fbir2-1.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,,404,103,fbir2-1.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,fbir2-1.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,https://fbir2-1.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
fbki2-1.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,fbki2-1.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,fbki2-1.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://fbki2-1.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
fh7twu.tt-production.bitcastle.io,,404,103,fh7twu.tt-production.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,fh7twu.tt-production.bitcastle.io,443,https://fh7twu.tt-production.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
fh7tze.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,,404,103,fh7tze.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,fh7tze.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,https://fh7tze.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
fkul3-1.cpl-admin-prod.bitcastle.io,,404,103,fkul3-1.cpl-admin-prod.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,fkul3-1.cpl-admin-prod.bitcastle.io,443,https://fkul3-1.cpl-admin-prod.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
fmad14-1.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,fmad14-1.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,fmad14-1.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://fmad14-1.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
formulasdaimaginacao.support.bitcastle.io,,404,103,formulasdaimaginacao.support.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,formulasdaimaginacao.support.bitcastle.io,443,https://formulasdaimaginacao.support.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
fps-perf-int-reg1.support-ja.bitcastle.io,,404,103,fps-perf-int-reg1.support-ja.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,fps-perf-int-reg1.support-ja.bitcastle.io,443,https://fps-perf-int-reg1.support-ja.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
fremont-0-60.cpl-admin-prod.bitcastle.io,,404,103,fremont-0-60.cpl-admin-prod.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,fremont-0-60.cpl-admin-prod.bitcastle.io,443,https://fremont-0-60.cpl-admin-prod.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
fremont-4-13.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,fremont-4-13.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,fremont-4-13.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://fremont-4-13.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
frozen.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,,404,103,frozen.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,frozen.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,https://frozen.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
fx.bitcastle.io,Terminal,200,3355,fx.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2024-12-09T02:59:04Z,2025-03-09T02:59:03Z,CN=fx.bitcastle.io,fx.bitcastle.io,fx.bitcastle.io,"CN=E6, O=Let's Encrypt, C=US",E6,Let's Encrypt,92669c5541dfe9a8bbda234df2cb22f3,524381982513545c3ac184b91244799884e3fc1cfaea3a17b6471baa30323176,,ctls,fx.bitcastle.io,443,https://fx.bitcastle.io,https,text/html,GET,192.109.17.30,/,/terminal/mB8oDqCFA.ico,192.109.17.30,1,False,other,0,HSTS,953101622,https://fx.bitcastle.io/terminal,,,
fxpartner.bitcastle.io,bitcastle | Forex Partner,200,146584,fxpartner.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,fxpartner.bitcastle.io,443,https://fxpartner.bitcastle.io,https,text/html,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,18,False,other,0,Vue.js,-1586720703,https://fxpartner.bitcastle.io/en,,,
gcstraining.bitcastle.io,,404,103,gcstraining.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,gcstraining.bitcastle.io,443,https://gcstraining.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
glv.v2.bitcastle.io,,404,103,glv.v2.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,glv.v2.bitcastle.io,443,https://glv.v2.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
googleproxy-66-249-80-174.bitcastle.io,,404,103,googleproxy-66-249-80-174.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,googleproxy-66-249-80-174.bitcastle.io,443,https://googleproxy-66-249-80-174.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
gummiapan.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,,404,103,gummiapan.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,gummiapan.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,443,https://gummiapan.viatordandomainsma-cfbrooklynleonardskeyfoodkeyfood-tech.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
h-135-207-133-80.support.bitcastle.io,,404,103,h-135-207-133-80.support.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,h-135-207-133-80.support.bitcastle.io,443,https://h-135-207-133-80.support.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
h-135-207-228-24.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,,404,103,h-135-207-228-24.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,h-135-207-228-24.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,443,https://h-135-207-228-24.stage-testbeddandomaintripmctloadtest-cdn.bitcastle.io,https,application/json,GET,52.221.0.45,/,/favicon.ico,13.215.188.7,4,False,error,0,,,,,,
h-135-207-3-35.fx.bitcastle.io,,404,103,h-135-207-3-35.fx.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,h-135-207-3-35.fx.bitcastle.io,443,https://h-135-207-3-35.fx.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
h-135-207-3-36.bitlife.bitcastle.io,,404,103,h-135-207-3-36.bitlife.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,h-135-207-3-36.bitlife.bitcastle.io,443,https://h-135-207-3-36.bitlife.bitcastle.io,https,application/json,GET,13.215.188.7,/,/favicon.ico,52.74.189.30,4,False,error,0,,,,,,
h135-207-0-10.tt-production.bitcastle.io,,404,103,h135-207-0-10.tt-production.bitcastle.io,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2025-02-10T00:00:00Z,2026-03-12T23:59:59Z,CN=bitcastle.io,bitcastle.io,*.bitcastle.io,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d4f65230d32c62d0d74bd9757e374f40,e86bc69d4a119865eef6d3f1ad8345a1e97719ef3d1f9208087779a6e8d128b5,True,ctls,h135-207-0-10.tt-production.bitcastle.io,443,https://h135-207-0-10.tt-production.bitcastle.io,https,application/json,GET,52.74.189.30,/,/favicon.ico,52.221.0.45,4,False,error,0,,,,,,
