input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,tls_mismatched,webserver,csp_domains_,final_url,tech_,cdn_name,cdn
ac7a1ff11fhkg2adf9hkg0fc6775005f00f0.web-security-academy.net,Client Error: Forbidden,403,109,ac7a1ff11fhkg2adf9hkg0fc6775005f00f0.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac7a1ff11fhkg2adf9hkg0fc6775005f00f0.web-security-academy.net,443,https://ac7a1ff11fhkg2adf9hkg0fc6775005f00f0.web-security-academy.net:443,https,text/html,GET,79.125.84.16,/,1330636586,34.246.129.62,1,False,,,,,,,
ac7d1f211f35dfb680f0426800830057.web-security-academy.net,Client Error: Forbidden,403,109,ac7d1f211f35dfb680f0426800830057.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac7d1f211f35dfb680f0426800830057.web-security-academy.net,443,https://ac7d1f211f35dfb680f0426800830057.web-security-academy.net:443,https,text/html,GET,79.125.84.16,/,1330636586,34.246.129.62,1,False,,,,,,,
ac7d1f901ea31adac03944b300860092.web-security-academy.net,Client Error: Forbidden,403,109,ac7d1f901ea31adac03944b300860092.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac7d1f901ea31adac03944b300860092.web-security-academy.net,443,https://ac7d1f901ea31adac03944b300860092.web-security-academy.net:443,https,text/html,GET,34.246.129.62,/,1330636586,79.125.84.16,1,False,,,,,,,
ac7d1fa11f90374c80bf19960084008c.web-security-academy.net,Client Error: Forbidden,403,109,ac7d1fa11f90374c80bf19960084008c.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac7d1fa11f90374c80bf19960084008c.web-security-academy.net,443,https://ac7d1fa11f90374c80bf19960084008c.web-security-academy.net:443,https,text/html,GET,34.246.129.62,/,1330636586,79.125.84.16,1,False,,,,,,,
ac7d1ff91efa317f8007907a001a001f.web-security-academy.net,Client Error: Forbidden,403,109,ac7d1ff91efa317f8007907a001a001f.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac7d1ff91efa317f8007907a001a001f.web-security-academy.net,443,https://ac7d1ff91efa317f8007907a001a001f.web-security-academy.net:443,https,text/html,GET,34.246.129.62,/,1330636586,79.125.84.16,1,False,,,,,,,
ac7e1f111ebefe9980991bab00aa007c.web-security-academy.net,Client Error: Forbidden,403,109,ac7e1f111ebefe9980991bab00aa007c.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac7e1f111ebefe9980991bab00aa007c.web-security-academy.net,443,https://ac7e1f111ebefe9980991bab00aa007c.web-security-academy.net:443,https,text/html,GET,79.125.84.16,/,1330636586,34.246.129.62,1,False,,,,,,,
ac7e1ffa1e4cc62380f70931003b0012.web-security-academy.net,Client Error: Forbidden,403,109,ac7e1ffa1e4cc62380f70931003b0012.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac7e1ffa1e4cc62380f70931003b0012.web-security-academy.net,443,https://ac7e1ffa1e4cc62380f70931003b0012.web-security-academy.net:443,https,text/html,GET,79.125.84.16,/,1330636586,34.246.129.62,1,False,,,,,,,
ac811ff11f62cf22804b1be8001c0006.web-security-academy.net,Client Error: Forbidden,403,109,ac811ff11f62cf22804b1be8001c0006.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac811ff11f62cf22804b1be8001c0006.web-security-academy.net,443,https://ac811ff11f62cf22804b1be8001c0006.web-security-academy.net:443,https,text/html,GET,79.125.84.16,/,1330636586,34.246.129.62,1,False,,,,,,,
ac851fe61e62dec980e7112600480028.web-security-academy.net,Client Error: Forbidden,403,109,ac851fe61e62dec980e7112600480028.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac851fe61e62dec980e7112600480028.web-security-academy.net,443,https://ac851fe61e62dec980e7112600480028.web-security-academy.net:443,https,text/html,GET,34.246.129.62,/,1330636586,79.125.84.16,1,False,,,,,,,
ac861f071fac3825807924a5001200d8.web-security-academy.net,Client Error: Forbidden,403,109,ac861f071fac3825807924a5001200d8.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac861f071fac3825807924a5001200d8.web-security-academy.net,443,https://ac861f071fac3825807924a5001200d8.web-security-academy.net:443,https,text/html,GET,34.246.129.62,/,1330636586,79.125.84.16,1,False,,,,,,,
ac861f611f58066d80a210ftrial009e0066.web-security-academy.net,Client Error: Forbidden,403,109,ac861f611f58066d80a210ftrial009e0066.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac861f611f58066d80a210ftrial009e0066.web-security-academy.net,443,https://ac861f611f58066d80a210ftrial009e0066.web-security-academy.net:443,https,text/html,GET,79.125.84.16,/,1330636586,34.246.129.62,1,False,,,,,,,
ac861f611f58066d80a2acc81f951e346df0806097ee003b0043f7009e0066.web-security-academy.net,Client Error: Forbidden,403,109,ac861f611f58066d80a2acc81f951e346df0806097ee003b0043f7009e0066.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac861f611f58066d80a2acc81f951e346df0806097ee003b0043f7009e0066.web-security-academy.net,443,https://ac861f611f58066d80a2acc81f951e346df0806097ee003b0043f7009e0066.web-security-academy.net:443,https,text/html,GET,34.246.129.62,/,1330636586,79.125.84.16,1,False,,,,,,,
ac861f611f58066d80a2europef7009e0066.web-security-academy.net,Client Error: Forbidden,403,109,ac861f611f58066d80a2europef7009e0066.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac861f611f58066d80a2europef7009e0066.web-security-academy.net,443,https://ac861f611f58066d80a2europef7009e0066.web-security-academy.net:443,https,text/html,GET,79.125.84.16,/,1330636586,34.246.129.62,1,False,,,,,,,
ac891f9c1f675a6b809aad3600df0074.web-security-academy.net,Client Error: Forbidden,403,109,ac891f9c1f675a6b809aad3600df0074.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac891f9c1f675a6b809aad3600df0074.web-security-academy.net,443,https://ac891f9c1f675a6b809aad3600df0074.web-security-academy.net:443,https,text/html,GET,34.246.129.62,/,1330636586,79.125.84.16,1,False,,,,,,,
ac8a1fa01e49481280b2b5ba005f007a.web-security-academy.net,Client Error: Forbidden,403,109,ac8a1fa01e49481280b2b5ba005f007a.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac8a1fa01e49481280b2b5ba005f007a.web-security-academy.net,443,https://ac8a1fa01e49481280b2b5ba005f007a.web-security-academy.net:443,https,text/html,GET,79.125.84.16,/,1330636586,34.246.129.62,1,False,,,,,,,
ac8a1fc81f3fa8568027652d007d001a.web-security-academy.net,Client Error: Forbidden,403,109,ac8a1fc81f3fa8568027652d007d001a.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac8a1fc81f3fa8568027652d007d001a.web-security-academy.net,443,https://ac8a1fc81f3fa8568027652d007d001a.web-security-academy.net:443,https,text/html,GET,79.125.84.16,/,1330636586,34.246.129.62,1,False,,,,,,,
ac8b1f801e25a0f0814f0242008000b4.web-security-academy.net,Client Error: Forbidden,403,109,ac8b1f801e25a0f0814f0242008000b4.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac8b1f801e25a0f0814f0242008000b4.web-security-academy.net,443,https://ac8b1f801e25a0f0814f0242008000b4.web-security-academy.net:443,https,text/html,GET,34.246.129.62,/,1330636586,79.125.84.16,1,False,,,,,,,
ac8e1fe01ea6db3d800733d600700052.web-security-academy.net,Client Error: Forbidden,403,109,ac8e1fe01ea6db3d800733d600700052.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac8e1fe01ea6db3d800733d600700052.web-security-academy.net,443,https://ac8e1fe01ea6db3d800733d600700052.web-security-academy.net:443,https,text/html,GET,79.125.84.16,/,1330636586,34.246.129.62,1,False,,,,,,,
ac901f591fd7f89780d81201001d00f9.web-security-academy.net,Client Error: Forbidden,403,109,ac901f591fd7f89780d81201001d00f9.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac901f591fd7f89780d81201001d00f9.web-security-academy.net,443,https://ac901f591fd7f89780d81201001d00f9.web-security-academy.net:443,https,text/html,GET,34.246.129.62,/,1330636586,79.125.84.16,1,False,,,,,,,
ac901fc41fc1b5d180379fde0057004d.web-security-academy.net,Client Error: Forbidden,403,109,ac901fc41fc1b5d180379fde0057004d.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac901fc41fc1b5d180379fde0057004d.web-security-academy.net,443,https://ac901fc41fc1b5d180379fde0057004d.web-security-academy.net:443,https,text/html,GET,34.246.129.62,/,1330636586,79.125.84.16,1,False,,,,,,,
ac911f0e1ee1415080aa07b8000f00c1.web-security-academy.net,Client Error: Forbidden,403,109,ac911f0e1ee1415080aa07b8000f00c1.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac911f0e1ee1415080aa07b8000f00c1.web-security-academy.net,443,https://ac911f0e1ee1415080aa07b8000f00c1.web-security-academy.net:443,https,text/html,GET,79.125.84.16,/,1330636586,34.246.129.62,1,False,,,,,,,
ac911fe91f70f4c580e941d7007500b8.web-security-academy.net,Client Error: Forbidden,403,109,ac911fe91f70f4c580e941d7007500b8.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac911fe91f70f4c580e941d7007500b8.web-security-academy.net,443,https://ac911fe91f70f4c580e941d7007500b8.web-security-academy.net:443,https,text/html,GET,79.125.84.16,/,1330636586,34.246.129.62,1,False,,,,,,,
ac931f081e7be37480system1168401bsystem008d.web-security-academy.net,Client Error: Forbidden,403,109,ac931f081e7be37480system1168401bsystem008d.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac931f081e7be37480system1168401bsystem008d.web-security-academy.net,443,https://ac931f081e7be37480system1168401bsystem008d.web-security-academy.net:443,https,text/html,GET,79.125.84.16,/,1330636586,34.246.129.62,1,False,,,,,,,
ac931f7a1e2ca173827a4e7200140058.web-security-academy.net,Client Error: Forbidden,403,109,ac931f7a1e2ca173827a4e7200140058.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac931f7a1e2ca173827a4e7200140058.web-security-academy.net,443,https://ac931f7a1e2ca173827a4e7200140058.web-security-academy.net:443,https,text/html,GET,79.125.84.16,/,1330636586,34.246.129.62,1,False,,,,,,,
ac931fa71f09de2e80cd55a0000d0058.web-security-academy.net,Client Error: Forbidden,403,109,ac931fa71f09de2e80cd55a0000d0058.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac931fa71f09de2e80cd55a0000d0058.web-security-academy.net,443,https://ac931fa71f09de2e80cd55a0000d0058.web-security-academy.net:443,https,text/html,GET,34.246.129.62,/,1330636586,79.125.84.16,1,False,,,,,,,
ac941f091e8af02f809694310291002f.web-security-academy.net,Client Error: Forbidden,403,109,ac941f091e8af02f809694310291002f.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac941f091e8af02f809694310291002f.web-security-academy.net,443,https://ac941f091e8af02f809694310291002f.web-security-academy.net:443,https,text/html,GET,79.125.84.16,/,1330636586,34.246.129.62,1,False,,,,,,,
ac951f7a1eecd6fd806f20e200c60050.web-security-academy.net,Client Error: Forbidden,403,109,ac951f7a1eecd6fd806f20e200c60050.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac951f7a1eecd6fd806f20e200c60050.web-security-academy.net,443,https://ac951f7a1eecd6fd806f20e200c60050.web-security-academy.net:443,https,text/html,GET,79.125.84.16,/,1330636586,34.246.129.62,1,False,,,,,,,
ac971f221e5a7e8280a3b518007d00f8.web-security-academy.net,Client Error: Forbidden,403,109,ac971f221e5a7e8280a3b518007d00f8.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac971f221e5a7e8280a3b518007d00f8.web-security-academy.net,443,https://ac971f221e5a7e8280a3b518007d00f8.web-security-academy.net:443,https,text/html,GET,79.125.84.16,/,1330636586,34.246.129.62,1,False,,,,,,,
ac971fd61f5e12e08047088000c300a5.web-security-academy.net,Client Error: Forbidden,403,109,ac971fd61f5e12e08047088000c300a5.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac971fd61f5e12e08047088000c300a5.web-security-academy.net,443,https://ac971fd61f5e12e08047088000c300a5.web-security-academy.net:443,https,text/html,GET,34.246.129.62,/,1330636586,79.125.84.16,1,False,,,,,,,
ac991f4d1ef4a5e7c0bd1cc8006c0014.web-security-academy.net,Client Error: Forbidden,403,109,ac991f4d1ef4a5e7c0bd1cc8006c0014.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac991f4d1ef4a5e7c0bd1cc8006c0014.web-security-academy.net,443,https://ac991f4d1ef4a5e7c0bd1cc8006c0014.web-security-academy.net:443,https,text/html,GET,79.125.84.16,/,1330636586,34.246.129.62,1,False,,,,,,,
ac991fcc1e603304800c031d001b00e5.web-security-academy.net,Client Error: Forbidden,403,109,ac991fcc1e603304800c031d001b00e5.web-security-academy.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-03T00:00:00Z,2024-03-03T23:59:59Z,CN=*.web-security-academy.net,*.web-security-academy.net,*.3.h1-web-security-academy.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,693906b8f4c264ed45e86eb41dfbf385,94a3b63f74b3a7a28ffccc0d247560e603dd407cb6123036c613e307745c3da2,True,ctls,ac991fcc1e603304800c031d001b00e5.web-security-academy.net,443,https://ac991fcc1e603304800c031d001b00e5.web-security-academy.net:443,https,text/html,GET,34.246.129.62,/,1330636586,79.125.84.16,1,False,,,,,,,
