new,host,a,cname,soa,status_code,cdn,cdn-name,ns,aaaa,mx,txt,caa,has_internal_ips,internal_ips
,aaa0164.my-dev.centrify.com,13.91.96.115,"aaa0164.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0165.my-dev.centrify.com,13.91.96.115,"aaa0165.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0213.my-dev.centrify.com,13.91.96.115,"aaa0213.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0215.my-dev.centrify.com,13.91.96.115,"aaa0215.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0219.my-dev.centrify.com,13.91.96.115,"aaa0219.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0253.my-dev.centrify.com,13.91.96.115,"aaa0253.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0255.my-dev.centrify.com,13.91.96.115,"aaa0255.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0265.my-dev.centrify.com,13.91.96.115,"aaa0265.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0266.my-dev.centrify.com,13.91.96.115,"aaa0266.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0338.my-dev.centrify.com,13.91.96.115,"aaa0338.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0358.my-dev.centrify.com,13.91.96.115,"aaa0358.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0358.my.centrify.com,"3.95.91.119, 34.239.203.249","aaa0358.my.idaptive.app, pod1001.idaptive.app, idaptive-pod1001-nlb-d6ee92-115d2b3d12f0738f.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,aaa0359.my-dev.centrify.com,13.91.96.115,"aaa0359.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0361.my-dev.centrify.com,13.91.96.115,"aaa0361.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0364.my-dev.centrify.com,13.91.96.115,"aaa0364.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0367.my-dev.centrify.com,13.91.96.115,"aaa0367.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0368.my.centrify.com,"3.93.87.166, 3.93.96.33","aaa0368.my.idaptive.app, pod1004.idaptive.app, idaptive-pod1004-nlb-c4ef5f-5b91c8ec64d4fefc.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,aaa0386.my-dev.centrify.com,13.91.96.115,"aaa0386.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0396.my-dev.centrify.com,13.91.96.115,"aaa0396.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,"ns-1035.awsdns-01.org, ns-2043.awsdns-63.co.uk, ns-298.awsdns-37.com, ns-690.awsdns-22.net",,,,,,
,aaa0397.my-dev.centrify.com,13.91.96.115,"aaa0397.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0399.my-dev.centrify.com,13.91.96.115,"aaa0399.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0402.my.centrify.com,"3.95.91.119, 34.239.203.249","aaa0402.my.idaptive.app, pod1001.idaptive.app, idaptive-pod1001-nlb-d6ee92-115d2b3d12f0738f.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1286.awsdns-32.org, ns-1826.awsdns-36.co.uk, ns-281.awsdns-35.com, ns-844.awsdns-41.net",,,,,,
,aaa0433.my-dev.centrify.com,13.91.96.115,"aaa0433.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0434.my-dev.centrify.com,13.91.96.115,"aaa0434.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0435.my-dev.centrify.com,13.91.96.115,"aaa0435.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0600.my-dev.centrify.com,,"devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0601.my-dev.centrify.com,13.91.96.115,"aaa0601.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0604.my-dev.centrify.com,,"aaa0604.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0627.my-dev.centrify.com,13.91.96.115,"aaa0627.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0628.my-dev.centrify.com,,"devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0629.my-dev.centrify.com,40.71.99.88,"ddpod1.centrify.com, devdog-pod1.trafficmanager.net, devdog-pod1.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0652.my-dev.centrify.com,,"aaa0652.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0653.my-dev.centrify.com,13.91.96.115,"aaa0653.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0654.my-dev.centrify.com,13.91.96.115,"aaa0654.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0656.my-dev.centrify.com,13.91.96.115,"aaa0656.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0658.my-dev.centrify.com,13.91.96.115,"aaa0658.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0659.my-dev.centrify.com,13.91.96.115,"aaa0659.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0659.my.centrify.com,"3.93.87.166, 3.93.96.33","aaa0659.my.idaptive.app, pod1004.idaptive.app, idaptive-pod1004-nlb-c4ef5f-5b91c8ec64d4fefc.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,aaa0786.my-dev.centrify.com,13.91.96.115,"aaa0786.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0788.my-dev.centrify.com,13.91.96.115,"aaa0788.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0790.my-dev.centrify.com,13.91.96.115,"aaa0790.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0792.my-dev.centrify.com,,"aaa0792.my.centrify-dev.net, ddpod3.pods.centrifyawsdev.com, pod3-nlb-1503632012-95453b297fda14c4.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,aaa0793.my-dev.centrify.com,52.5.20.136,"aaa0793.my.centrify-dev.net, ddpod3.pods.centrifyawsdev.com, pod3-nlb-1503632012-95453b297fda14c4.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,aaa0799.my-dev.centrify.com,13.91.96.115,"aaa0799.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0904.my-dev.centrify.com,13.91.96.115,"aaa0904.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0940.my.centrify.com,"3.93.87.166, 3.93.96.33","aaa0940.my.idaptive.app, pod1004.idaptive.app, idaptive-pod1004-nlb-c4ef5f-5b91c8ec64d4fefc.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,aaa0950.my.centrify.com,"18.142.220.103, 13.215.27.166, 3.0.151.201","aaa0950.my.idaptive.app, pod1301.idaptive.app, prod-nap-nlb-pr-se1-5cdce3d790a668f9.elb.ap-southeast-1.amazonaws.com","ns-448.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,aaa0961.my-dev.centrify.com,40.71.99.88,"ddpod1.centrify.com, devdog-pod1.trafficmanager.net, devdog-pod1.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0969.my-dev.centrify.com,13.91.96.115,"devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa0988.my-dev.centrify.com,52.5.20.136,"ddpod3.pods.centrifyawsdev.com, pod3-nlb-1503632012-95453b297fda14c4.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,aaa0989.my-dev.centrify.com,52.5.20.136,"ddpod3.pods.centrifyawsdev.com, pod3-nlb-1503632012-95453b297fda14c4.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,aaa3016.my-kibble.centrify.com,40.118.234.196,"kibble.centrify.com, kibblepod0.trafficmanager.net, kibble-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa3021.my-kibble.centrify.com,40.118.234.196,"kibble.centrify.com, kibblepod0.trafficmanager.net, kibble-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa3174.my-kibble.centrify.com,40.118.234.196,"kibble.centrify.com, kibblepod0.trafficmanager.net, kibble-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa3178.my-kibble.centrify.com,40.118.234.196,"kibble.centrify.com, kibblepod0.trafficmanager.net, kibble-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa3179.my-kibble.centrify.com,40.118.234.196,"kibble.centrify.com, kibblepod0.trafficmanager.net, kibble-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa3187.my-kibble.centrify.com,40.118.234.196,"kibble.centrify.com, kibblepod0.trafficmanager.net, kibble-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa3191.my-kibble.centrify.com,40.118.234.196,"kibble.centrify.com, kibblepod0.trafficmanager.net, kibble-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa3199.my-kibble.centrify.com,40.118.234.196,"kibble.centrify.com, kibblepod0.trafficmanager.net, kibble-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,"ns-1433.awsdns-51.org, ns-1662.awsdns-15.co.uk, ns-345.awsdns-43.com, ns-680.awsdns-21.net",,,,,,
,aaa3203.my-kibble.centrify.com,40.118.234.196,"kibble.centrify.com, kibblepod0.trafficmanager.net, kibble-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa3226.my-kibble.centrify.com,40.118.234.196,"kibble.centrify.com, kibblepod0.trafficmanager.net, kibble-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa3258.my-kibble.centrify.com,40.118.234.196,"kibble.centrify.com, kibblepod0.trafficmanager.net, kibble-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa3309.my-kibble.centrify.com,,"kibble.centrify.com, kibblepod0.trafficmanager.net, kibble-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa3313.my-kibble.centrify.com,40.118.234.196,"kibble.centrify.com, kibblepod0.trafficmanager.net, kibble-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa3321.my-kibble.centrify.com,40.118.234.196,"kibble.centrify.com, kibblepod0.trafficmanager.net, kibble-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa3324.my-kibble.centrify.com,40.118.234.196,"kibble.centrify.com, kibblepod0.trafficmanager.net, kibble-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa3352.my-kibble.centrify.com,40.118.234.196,"kibble.centrify.com, kibblepod0.trafficmanager.net, kibble-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa3356.my-kibble.centrify.com,40.118.234.196,"kibble.centrify.com, kibblepod0.trafficmanager.net, kibble-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aaa3375.my-kibble.centrify.com,40.118.234.196,"kibble.centrify.com, kibblepod0.trafficmanager.net, kibble-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aab-111.my-qa.centrify.com,40.112.167.58,"station-pod1.centrify.com, station-pod1.trafficmanager.net, station-pod001.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aab0024.my-dev.centrify.com,13.91.96.115,"aab0024.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aab0063.my.centrify.com,"3.95.91.119, 34.239.203.249","aab0063.my.idaptive.app, pod1001.idaptive.app, idaptive-pod1001-nlb-d6ee92-115d2b3d12f0738f.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,aab0071.my-dev.centrify.com,13.91.96.115,"aab0071.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aab0218.my-hfix.centrify.com,20.127.34.152,"hotfix.centrify.com, hotfix-pod0.trafficmanager.net, hotfix-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,,,"ns-1079.awsdns-06.org, ns-1714.awsdns-22.co.uk, ns-483.awsdns-60.com, ns-787.awsdns-34.net",,,,,,
,aab0251.my-dev.centrify.com,13.91.96.115,"aab0251.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aab0253.my-dev.centrify.com,13.91.96.115,"aab0253.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aab0256.my-dev.centrify.com,13.91.96.115,"aab0256.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aab0256.my.centrify.com,"3.95.91.119, 34.239.203.249","aab0256.my.idaptive.app, pod1001.idaptive.app, idaptive-pod1001-nlb-d6ee92-115d2b3d12f0738f.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,aab0357.my-qa.centrify.com,168.62.189.137,"station.centrify.com, station-pod0.trafficmanager.net, station-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aab0465.my-dev.centrify.com,52.5.20.136,"ddpod3.pods.centrifyawsdev.com, pod3-nlb-1503632012-95453b297fda14c4.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,aab0480.my-dev.centrify.com,52.5.20.136,"ddpod3.pods.centrifyawsdev.com, pod3-nlb-1503632012-95453b297fda14c4.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,aab0482.my-dev.centrify.com,13.91.96.115,"aab0482.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aab0484.my-dev.centrify.com,13.91.96.115,"aab0484.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aab0485.my-dev.centrify.com,52.5.20.136,"ddpod3.pods.centrifyawsdev.com, pod3-nlb-1503632012-95453b297fda14c4.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,aab0486.my-dev.centrify.com,52.5.20.136,"ddpod3.pods.centrifyawsdev.com, pod3-nlb-1503632012-95453b297fda14c4.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,aab0489.my-dev.centrify.com,13.91.96.115,"aab0489.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aab0499.my-dev.centrify.com,13.91.96.115,"aab0499.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aab0521.my-dev.centrify.com,52.5.20.136,"ddpod3.pods.centrifyawsdev.com, pod3-nlb-1503632012-95453b297fda14c4.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,aab0692.my-dev.centrify.com,52.5.20.136,"ddpod3.pods.centrifyawsdev.com, pod3-nlb-1503632012-95453b297fda14c4.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,aab0694.my-dev.centrify.com,13.91.96.115,"aab0694.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aab0696.my-dev.centrify.com,13.91.96.115,"aab0696.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aab0699.my-dev.centrify.com,52.5.20.136,"ddpod3.pods.centrifyawsdev.com, pod3-nlb-1503632012-95453b297fda14c4.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,aab0699.my.centrify.com,"3.0.151.201, 13.215.27.166, 18.142.220.103","aab0699.my.idaptive.app, pod1301.idaptive.app, prod-nap-nlb-pr-se1-5cdce3d790a668f9.elb.ap-southeast-1.amazonaws.com","ns-448.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,aab0783.my.centrify.com,,"aab0783.my.idaptive.app, pod1004.idaptive.app, idaptive-pod1004-nlb-c4ef5f-5b91c8ec64d4fefc.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,aab0805.my-dev.centrify.com,13.91.96.115,"aab0805.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aab0841.my-dev.centrify.com,13.91.96.115,"aab0841.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aab0846.my-dev.centrify.com,13.91.96.115,"aab0846.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aab0867.my-dev.centrify.com,13.91.96.115,"aab0867.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aab0867.my.centrify.com,"34.239.203.249, 3.95.91.119","aab0867.my.idaptive.app, pod1001.idaptive.app, idaptive-pod1001-nlb-d6ee92-115d2b3d12f0738f.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,"ns-1286.awsdns-32.org, ns-1826.awsdns-36.co.uk, ns-281.awsdns-35.com, ns-844.awsdns-41.net",,,,,,
,aab0882.my-dev.centrify.com,13.91.96.115,"aab0882.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
,aab0908.my-dev.centrify.com,13.91.96.115,"aab0908.my.centrify-dev.net, devdog.centrify.com, devdog-pod0.trafficmanager.net, devdog-pod0.cloudapp.net","ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,,,,,,,
