input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,csp_domains_,final_url,cdn_name,cdn,tls_self_signed,tls_subject_org_,tls_mismatched,location
bcmb.my.auvik.com,Not Found,404,2403,bcmb.my.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-26T00:00:00Z,2024-04-23T23:59:59Z,CN=my.auvik.com,my.auvik.com,*.my.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,eb673f63d6c28ea6884ad9c8bf8b58aa,9b3a371744da34315e374fcb8d6aeb455a18f004d3c1085d25edcd1dc3595dc0,True,ctls,bcmb.my.auvik.com,443,https://bcmb.my.auvik.com:443,https,envoy,text/html,GET,52.201.30.58,/,-1458136699,44.196.170.71,HSTS,65,False,,,,,,,,
bcmock.stage.auvik.com,Not Found,404,2408,bcmock.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bcmock.stage.auvik.com,443,https://bcmock.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,1028192490,54.157.105.1,HSTS,65,False,,,,,,,,
bcpsg.stage.auvik.com,Not Found,404,2407,bcpsg.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bcpsg.stage.auvik.com,443,https://bcpsg.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,1219302336,54.157.105.1,HSTS,65,False,,,,,,,,
bcservice.us1.my.auvik.com,Not Found,404,2412,bcservice.us1.my.auvik.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-26T00:00:00Z,2024-04-23T23:59:59Z,CN=us1.my.auvik.com,us1.my.auvik.com,*.us1.my.auvik.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5d428efd21c05a7184f00d354d9b7dc4,c65d3e827eb2007a4ff0e61a0ce3cd8d75926ac0b98e0e62c4b03ad532d86f38,True,ctls,bcservice.us1.my.auvik.com,443,https://bcservice.us1.my.auvik.com:443,https,envoy,text/html,GET,13.32.121.87,/,226857686,13.32.121.92,HSTS,65,False,,,cloudfront,True,,,,
bcsweb.stage.auvik.com,Not Found,404,2408,bcsweb.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bcsweb.stage.auvik.com,443,https://bcsweb.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,168412263,184.73.119.215,HSTS,65,False,,,,,,,,
be1.stage.auvik.com,Not Found,404,2405,be1.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,be1.stage.auvik.com,443,https://be1.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,22981911,54.156.106.63,HSTS,65,False,,,,,,,,
beaconeater.stage.auvik.com,Not Found,404,2413,beaconeater.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,beaconeater.stage.auvik.com,443,https://beaconeater.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-515050206,54.156.106.63,HSTS,65,False,,,,,,,,
beatsuserstudy.stage.auvik.com,Not Found,404,2416,beatsuserstudy.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,beatsuserstudy.stage.auvik.com,443,https://beatsuserstudy.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,1696017229,54.157.105.1,HSTS,65,False,,,,,,,,
beautyblogg.stage.auvik.com,Not Found,404,2413,beautyblogg.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,beautyblogg.stage.auvik.com,443,https://beautyblogg.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-313402310,54.156.106.63,HSTS,65,False,,,,,,,,
bedroomdecorforless.stage.auvik.com,Not Found,404,2421,bedroomdecorforless.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bedroomdecorforless.stage.auvik.com,443,https://bedroomdecorforless.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-2020025238,54.156.106.63,HSTS,65,False,,,,,,,,
believe.stage.auvik.com,Not Found,404,2409,believe.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,believe.stage.auvik.com,443,https://believe.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,465922064,54.156.106.63,HSTS,65,False,,,,,,,,
ben10-tennyson.stage.auvik.com,Not Found,404,2364,ben10-tennyson.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,ben10-tennyson.stage.auvik.com,443,https://ben10-tennyson.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,1264302467,54.157.105.1,HSTS,65,False,ben10-tennyson.stage.auvik.com,https://ben10-tennyson.stage.auvik.com/auth/login,,,,,,
benea7edge.stage.auvik.com,Not Found,404,2412,benea7edge.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,benea7edge.stage.auvik.com,443,https://benea7edge.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,1343022909,184.73.119.215,HSTS,65,False,,,,,,,,
benning-147-169-55-53.stage.auvik.com,Not Found,404,2371,benning-147-169-55-53.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,benning-147-169-55-53.stage.auvik.com,443,https://benning-147-169-55-53.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,12909959,184.73.119.215,HSTS,65,False,benning-147-169-55-53.stage.auvik.com,https://benning-147-169-55-53.stage.auvik.com/auth/login,,,,,,
benning-150-226-142-60.stage.auvik.com,Not Found,404,2372,benning-150-226-142-60.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,benning-150-226-142-60.stage.auvik.com,443,https://benning-150-226-142-60.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,-1662133990,54.157.105.1,HSTS,65,False,benning-150-226-142-60.stage.auvik.com,https://benning-150-226-142-60.stage.auvik.com/auth/login,,,,,,
benning-150-226-254-83.stage.auvik.com,Not Found,404,2372,benning-150-226-254-83.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,benning-150-226-254-83.stage.auvik.com,443,https://benning-150-226-254-83.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-1070941618,54.157.105.1,HSTS,65,False,benning-150-226-254-83.stage.auvik.com,https://benning-150-226-254-83.stage.auvik.com/auth/login,,,,,,
benning-150-226-89-46-auth.stage.auvik.com,Not Found,404,2376,benning-150-226-89-46-auth.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,benning-150-226-89-46-auth.stage.auvik.com,443,https://benning-150-226-89-46-auth.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,-656486914,54.157.105.1,HSTS,65,False,benning-150-226-89-46-auth.stage.auvik.com,https://benning-150-226-89-46-auth.stage.auvik.com/auth/login,,,,,,
beritaharianmalay.stage.auvik.com,Not Found,404,2419,beritaharianmalay.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,beritaharianmalay.stage.auvik.com,443,https://beritaharianmalay.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,821508576,54.156.106.63,HSTS,65,False,,,,,,,,
bestbeginnings.stage.auvik.com,Not Found,404,2416,bestbeginnings.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bestbeginnings.stage.auvik.com,443,https://bestbeginnings.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-1000494105,54.156.106.63,HSTS,65,False,,,,,,,,
beta-a172-224-202-79.stage.auvik.com,Not Found,404,2370,beta-a172-224-202-79.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,beta-a172-224-202-79.stage.auvik.com,443,https://beta-a172-224-202-79.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,-1807736141,184.73.119.215,HSTS,65,False,beta-a172-224-202-79.stage.auvik.com,https://beta-a172-224-202-79.stage.auvik.com/auth/login,,,,,,
beta-accept-sites-mx.stage.auvik.com,Not Found,404,2370,beta-accept-sites-mx.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,beta-accept-sites-mx.stage.auvik.com,443,https://beta-accept-sites-mx.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-602160853,54.157.105.1,HSTS,65,False,beta-accept-sites-mx.stage.auvik.com,https://beta-accept-sites-mx.stage.auvik.com/auth/login,,,,,,
beta-access-mach198-25-137-5.stage.auvik.com,Not Found,404,2378,beta-access-mach198-25-137-5.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,beta-access-mach198-25-137-5.stage.auvik.com,443,https://beta-access-mach198-25-137-5.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,294184651,54.157.105.1,HSTS,65,False,beta-access-mach198-25-137-5.stage.auvik.com,https://beta-access-mach198-25-137-5.stage.auvik.com/auth/login,,,,,,
beta-api5.stage.auvik.com,Not Found,404,2359,beta-api5.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,beta-api5.stage.auvik.com,443,https://beta-api5.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-1777736799,184.73.119.215,HSTS,65,False,beta-api5.stage.auvik.com,https://beta-api5.stage.auvik.com/auth/login,,,,,,
beta-asano-oto.stage.auvik.com,Not Found,404,2364,beta-asano-oto.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,beta-asano-oto.stage.auvik.com,443,https://beta-asano-oto.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,1428806755,54.156.106.63,HSTS,65,False,beta-asano-oto.stage.auvik.com,https://beta-asano-oto.stage.auvik.com/auth/login,,,,,,
beta-ash2-affinity-a2.stage.auvik.com,Not Found,404,2371,beta-ash2-affinity-a2.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,beta-ash2-affinity-a2.stage.auvik.com,443,https://beta-ash2-affinity-a2.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-2072224855,54.156.106.63,HSTS,65,False,beta-ash2-affinity-a2.stage.auvik.com,https://beta-ash2-affinity-a2.stage.auvik.com/auth/login,,,,,,
beta-beta-debug-cilb.stage.auvik.com,Not Found,404,2370,beta-beta-debug-cilb.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,beta-beta-debug-cilb.stage.auvik.com,443,https://beta-beta-debug-cilb.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,1455433120,54.156.106.63,HSTS,65,False,beta-beta-debug-cilb.stage.auvik.com,https://beta-beta-debug-cilb.stage.auvik.com/auth/login,,,,,,
beta-conference-board.stage.auvik.com,Not Found,404,2371,beta-conference-board.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,beta-conference-board.stage.auvik.com,443,https://beta-conference-board.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,1199848794,54.156.106.63,HSTS,65,False,beta-conference-board.stage.auvik.com,https://beta-conference-board.stage.auvik.com/auth/login,,,,,,
beta-d2vxgxvhgubbj8.stage.auvik.com,Not Found,404,2369,beta-d2vxgxvhgubbj8.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,beta-d2vxgxvhgubbj8.stage.auvik.com,443,https://beta-d2vxgxvhgubbj8.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,904840817,54.157.105.1,HSTS,65,False,beta-d2vxgxvhgubbj8.stage.auvik.com,https://beta-d2vxgxvhgubbj8.stage.auvik.com/auth/login,,,,,,
beta-db.stage.auvik.com,Not Found,404,2357,beta-db.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,beta-db.stage.auvik.com,443,https://beta-db.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-1127211916,54.156.106.63,HSTS,65,False,beta-db.stage.auvik.com,https://beta-db.stage.auvik.com/auth/login,,,,,,
beta-de.stage.auvik.com,Not Found,404,2357,beta-de.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,beta-de.stage.auvik.com,443,https://beta-de.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-569174802,54.156.106.63,HSTS,65,False,beta-de.stage.auvik.com,https://beta-de.stage.auvik.com/auth/login,,,,,,
beta-elasticbeanstalkbucketdemo-mirror-erpalt.stage.auvik.com,Not Found,404,2395,beta-elasticbeanstalkbucketdemo-mirror-erpalt.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,beta-elasticbeanstalkbucketdemo-mirror-erpalt.stage.auvik.com,443,https://beta-elasticbeanstalkbucketdemo-mirror-erpalt.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,2143983385,54.157.105.1,HSTS,65,False,beta-elasticbeanstalkbucketdemo-mirror-erpalt.stage.auvik.com,https://beta-elasticbeanstalkbucketdemo-mirror-erpalt.stage.auvik.com/auth/login,,,,,,
beta-error-status-stagingdefaultproduction.stage.auvik.com,Not Found,404,2392,beta-error-status-stagingdefaultproduction.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,beta-error-status-stagingdefaultproduction.stage.auvik.com,443,https://beta-error-status-stagingdefaultproduction.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,1199244057,184.73.119.215,HSTS,65,False,beta-error-status-stagingdefaultproduction.stage.auvik.com,https://beta-error-status-stagingdefaultproduction.stage.auvik.com/auth/login,,,,,,
beta-gcp-config-cistorebackups-www-test.stage.auvik.com,Not Found,404,2389,beta-gcp-config-cistorebackups-www-test.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,beta-gcp-config-cistorebackups-www-test.stage.auvik.com,443,https://beta-gcp-config-cistorebackups-www-test.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,2130988767,184.73.119.215,HSTS,65,False,beta-gcp-config-cistorebackups-www-test.stage.auvik.com,https://beta-gcp-config-cistorebackups-www-test.stage.auvik.com/auth/login,,,,,,
beta-miguard.stage.auvik.com,Not Found,404,2362,beta-miguard.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,beta-miguard.stage.auvik.com,443,https://beta-miguard.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,369783226,54.157.105.1,HSTS,65,False,beta-miguard.stage.auvik.com,https://beta-miguard.stage.auvik.com/auth/login,,,,,,
