input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,tls_wildcard_certificate,final_url,tls_subject_org_,tls_mismatched,tls_expired
pr-1558.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1558.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1558.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1558.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.81,/,-1926254476,18.66.97.111,Amazon Web Services,20,False,True,,True,,,,
pr-1559.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1559.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1559.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1559.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.100,/,-1244563562,18.66.97.111,Amazon Web Services,20,False,True,,True,,,,
pr-1560.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1560.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1560.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1560.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.111,/,906726191,18.66.97.81,Amazon Web Services,20,False,True,,True,,,,
pr-1561.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1561.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1561.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1561.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.111,/,1397532687,18.66.97.127,Amazon Web Services,20,False,True,,True,,,,
pr-1563.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1563.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1563.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1563.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.111,/,-814151342,18.66.97.100,Amazon Web Services,20,False,True,,True,,,,
pr-1564.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1564.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1564.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1564.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.127,/,-790853442,18.66.97.100,Amazon Web Services,20,False,True,,True,,,,
pr-1567.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1567.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1567.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1567.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.100,/,-289548090,18.66.97.127,Amazon Web Services,20,False,True,,True,,,,
pr-1568.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1568.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1568.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1568.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.100,/,411085953,18.66.97.127,Amazon Web Services,20,False,True,,True,,,,
pr-1577.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1577.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1577.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1577.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.111,/,2056830172,18.66.97.81,Amazon Web Services,20,False,True,,True,,,,
pr-1579.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1579.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1579.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1579.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.127,/,223114081,18.66.97.100,Amazon Web Services,20,False,True,,True,,,,
pr-1580.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1580.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1580.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1580.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.111,/,1374162626,18.66.97.127,Amazon Web Services,20,False,True,,True,,,,
pr-1582.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1582.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1582.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1582.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.127,/,-1838289181,18.66.97.111,Amazon Web Services,20,False,True,,True,,,,
pr-1587.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1587.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1587.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1587.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.111,/,55073805,18.66.97.127,Amazon Web Services,20,False,True,,True,,,,
pr-1589.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1589.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1589.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1589.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.111,/,-942360836,18.66.97.100,Amazon Web Services,20,False,True,,True,,,,
pr-1590.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1590.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1590.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1590.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.100,/,120154738,18.66.97.111,Amazon Web Services,20,False,True,,True,,,,
pr-1594.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1594.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1594.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1594.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.127,/,474983401,18.66.97.100,Amazon Web Services,20,False,True,,True,,,,
pr-1600.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1600.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1600.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1600.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.100,/,-464767102,18.66.97.127,Amazon Web Services,20,False,True,,True,,,,
pr-1601.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1601.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1601.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1601.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.100,/,1542748567,18.66.97.127,Amazon Web Services,20,False,True,,True,,,,
pr-1602.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1602.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1602.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1602.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.81,/,-838773280,18.66.97.100,Amazon Web Services,20,False,True,,True,,,,
pr-1603.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1603.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1603.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1603.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.81,/,1049289457,18.66.97.111,Amazon Web Services,20,False,True,,True,,,,
pr-1607.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1607.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1607.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1607.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.100,/,1399121503,18.66.97.127,Amazon Web Services,20,False,True,,True,,,,
pr-1608.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1608.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-04T00:00:00Z,2023-12-03T23:59:59Z,CN=pr-1608.my-dev.prototype.service.ncsc.gov.uk,pr-1608.my-dev.prototype.service.ncsc.gov.uk,pr-1608.dev.my.digital.ncsc.dev,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,10dd3571fb3ee52162b9153756733153,e0b2bbbb1e7cbae98694f9fc7b981c12746cb0970bd027a94dc124ce04fe84e9,ctls,pr-1608.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1608.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,13.225.78.65,/,210514524,13.225.78.67,Amazon Web Services,20,False,True,,True,,,,
pr-1609.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1609.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1609.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1609.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,65.9.95.68,/,2059907433,65.9.95.73,Amazon Web Services,20,False,True,,True,,,,
pr-1612.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1612.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1612.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1612.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.81,/,1401069763,18.66.97.100,Amazon Web Services,20,False,True,,True,,,,
pr-1614.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1614.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1614.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1614.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.100,/,-1268967646,18.66.97.81,Amazon Web Services,20,False,True,,True,,,,
pr-1618.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1618.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1618.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1618.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.111,/,-1865496949,18.66.97.127,Amazon Web Services,20,False,True,,True,,,,
pr-1623.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1623.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1623.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1623.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.111,/,59793028,18.66.97.100,Amazon Web Services,20,False,True,,True,,,,
pr-1624.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1624.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1624.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1624.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.100,/,1276883718,18.66.97.81,Amazon Web Services,20,False,True,,True,,,,
pr-1626.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1626.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1626.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1626.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.100,/,913290992,18.66.97.127,Amazon Web Services,20,False,True,,True,,,,
pr-1627.my-dev.prototype.service.ncsc.gov.uk,ERROR: The request could not be satisfied,403,919,pr-1627.my-dev.prototype.service.ncsc.gov.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-05T23:59:59Z,CN=my-dev.prototype.service.ncsc.gov.uk,my-dev.prototype.service.ncsc.gov.uk,*.my-dev.prototype.service.ncsc.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95f0572b51c57fe1196adcb641417a96,a83782d2ba0a6274ce834d0c4d2914e7949086e374ee43dbf6261967da616284,ctls,pr-1627.my-dev.prototype.service.ncsc.gov.uk,cloudfront,443,https://pr-1627.my-dev.prototype.service.ncsc.gov.uk:443,https,CloudFront,text/html,GET,18.66.97.127,/,-824739915,18.66.97.111,Amazon Web Services,20,False,True,,True,,,,
