input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,tls_issuer_org_,cdn_name,webserver,tech_,cdn,tls_subject_org_,csp_domains_,final_url
uptake.kennasecurity.com,Cisco,200,8198,uptake.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,uptake.kennasecurity.com,443,https://uptake.kennasecurity.com:443,https,text/html,GET,143.204.98.103,/,-382873059,143.204.98.15,192,False,Amazon,cloudfront,nginx,Ruby on Rails,True,,,https://uptake.kennasecurity.com/users/sign_in
uptake.os.us.kennasecurity.com,ERROR: The request could not be satisfied,502,951,uptake.os.us.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,True,2022-10-19T00:00:00Z,2023-11-17T23:59:59Z,CN=us.kennasecurity.com,us.kennasecurity.com,*.us.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,4e7c763bdf0887e5e4755cfef06dd884,519f7a7823a515b13c52b701cd6c9c92d61e78cf19223dbe4ebc24a8176fd024,True,ctls,uptake.os.us.kennasecurity.com,443,https://uptake.os.us.kennasecurity.com:443,https,text/html,GET,108.138.17.105,/,1861155016,108.138.17.40,20,False,Amazon,cloudfront,CloudFront,HSTS,True,,,
uptime-test.kennasecurity.com,,404,,uptime-test.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,uptime-test.kennasecurity.com,443,https://uptime-test.kennasecurity.com:443,https,,GET,143.204.98.87,/,-382873059,143.204.98.106,1,False,Amazon,cloudfront,nginx,Nginx,True,,,
uptime.kennasecurity.com,Cisco,200,7972,uptime.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,uptime.kennasecurity.com,443,https://uptime.kennasecurity.com:443,https,text/html,GET,143.204.98.87,/,-382873059,143.204.98.106,185,False,Amazon,cloudfront,nginx,Ruby on Rails,True,,,https://uptime.kennasecurity.com/users/sign_in
urgency.api.nos.nl,,503,2503,urgency.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,urgency.api.nos.nl,443,https://urgency.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.125.230.96,94,False,,,,,,,,
us-east-2.aws.kenna.kennasecurity.com,ERROR: The request could not be satisfied,502,951,us-east-2.aws.kenna.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,True,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,us-east-2.aws.kenna.kennasecurity.com,443,https://us-east-2.aws.kenna.kennasecurity.com:443,https,text/html,GET,143.204.98.87,/,881196250,143.204.98.106,20,False,Amazon,cloudfront,CloudFront,HSTS,True,,,
us-west-2.aws.kenna.kennasecurity.com,ERROR: The request could not be satisfied,502,951,us-west-2.aws.kenna.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,True,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,us-west-2.aws.kenna.kennasecurity.com,443,https://us-west-2.aws.kenna.kennasecurity.com:443,https,text/html,GET,143.204.98.87,/,-305277819,143.204.98.15,20,False,Amazon,cloudfront,CloudFront,HSTS,True,,,
us.kennasecurity.com,Cisco,200,7975,us.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2022-10-19T00:00:00Z,2023-11-17T23:59:59Z,CN=us.kennasecurity.com,us.kennasecurity.com,*.us.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,4e7c763bdf0887e5e4755cfef06dd884,519f7a7823a515b13c52b701cd6c9c92d61e78cf19223dbe4ebc24a8176fd024,True,ctls,us.kennasecurity.com,443,https://us.kennasecurity.com:443,https,text/html,GET,143.204.98.103,/,-382873059,143.204.98.87,185,False,Amazon,cloudfront,nginx,Ruby on Rails,True,,,https://us.kennasecurity.com/users/sign_in
us11-coinbase.kennasecurity.com,,404,,us11-coinbase.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,us11-coinbase.kennasecurity.com,443,https://us11-coinbase.kennasecurity.com:443,https,,GET,143.204.98.106,/,-382873059,143.204.98.103,1,False,Amazon,cloudfront,nginx,Nginx,True,,,
uscoinbase.kennasecurity.com,,404,,uscoinbase.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,uscoinbase.kennasecurity.com,443,https://uscoinbase.kennasecurity.com:443,https,,GET,143.204.98.106,/,-382873059,143.204.98.87,1,False,Amazon,cloudfront,nginx,Nginx,True,,,
user-network-my-external-domain.api.nos.nl,,503,2503,user-network-my-external-domain.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,user-network-my-external-domain.api.nos.nl,443,https://user-network-my-external-domain.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.125.230.96,94,False,,,,,,,,
users-nmerchold.api.nos.nl,,503,2503,users-nmerchold.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,users-nmerchold.api.nos.nl,443,https://users-nmerchold.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,52.57.231.160,94,False,,,,,,,,
usersdbms-v2sslvpn-m.api.nos.nl,,503,2503,usersdbms-v2sslvpn-m.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,usersdbms-v2sslvpn-m.api.nos.nl,443,https://usersdbms-v2sslvpn-m.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,3.64.233.141,94,False,,,,,,,,
userteamregister.next.nos.nl,,503,2503,userteamregister.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,userteamregister.next.nos.nl,443,https://userteamregister.next.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,3.64.233.141,94,False,,,,,,,,
uslaxadc03.next.nos.nl,,503,2503,uslaxadc03.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,uslaxadc03.next.nos.nl,443,https://uslaxadc03.next.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
usuqo1-bb-cr1.api.nos.nl,,503,2503,usuqo1-bb-cr1.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,usuqo1-bb-cr1.api.nos.nl,443,https://usuqo1-bb-cr1.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.125.230.96,94,False,,,,,,,,
usw16-264-pdc.api.nos.nl,,503,2503,usw16-264-pdc.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,usw16-264-pdc.api.nos.nl,443,https://usw16-264-pdc.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,52.57.231.160,94,False,,,,,,,,
usw16-264-pdc.next.nos.nl,,503,2503,usw16-264-pdc.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,usw16-264-pdc.next.nos.nl,443,https://usw16-264-pdc.next.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,3.125.230.96,94,False,,,,,,,,
usw17-459-pdb.api.nos.nl,,503,2503,usw17-459-pdb.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,usw17-459-pdb.api.nos.nl,443,https://usw17-459-pdb.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
v1-monitorenglish-storage.api.nos.nl,,503,2503,v1-monitorenglish-storage.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,v1-monitorenglish-storage.api.nos.nl,443,https://v1-monitorenglish-storage.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
v1vpnpostman-trackjiratunnel-mx.api.nos.nl,,503,2503,v1vpnpostman-trackjiratunnel-mx.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,v1vpnpostman-trackjiratunnel-mx.api.nos.nl,443,https://v1vpnpostman-trackjiratunnel-mx.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,3.125.230.96,94,False,,,,,,,,
v2-gcpm.api.nos.nl,,503,2503,v2-gcpm.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,v2-gcpm.api.nos.nl,443,https://v2-gcpm.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
v2-uploads-awspaymentsstorage.api.nos.nl,,503,2503,v2-uploads-awspaymentsstorage.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,v2-uploads-awspaymentsstorage.api.nos.nl,443,https://v2-uploads-awspaymentsstorage.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.64.233.141,94,False,,,,,,,,
v3-debugassetsjira-start-clients.api.nos.nl,,503,2503,v3-debugassetsjira-start-clients.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,v3-debugassetsjira-start-clients.api.nos.nl,443,https://v3-debugassetsjira-start-clients.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,52.57.231.160,94,False,,,,,,,,
v3-lb-140-82-114-17-iad.api.nos.nl,,503,2503,v3-lb-140-82-114-17-iad.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,v3-lb-140-82-114-17-iad.api.nos.nl,443,https://v3-lb-140-82-114-17-iad.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,52.57.231.160,94,False,,,,,,,,
v3linkb2bsystem.api.nos.nl,,503,2503,v3linkb2bsystem.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,v3linkb2bsystem.api.nos.nl,443,https://v3linkb2bsystem.api.nos.nl:443,https,text/html,GET,52.57.231.160,/,1539244717,3.125.230.96,94,False,,,,,,,,
v3mpinsights-dev.api.nos.nl,,503,2503,v3mpinsights-dev.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,v3mpinsights-dev.api.nos.nl,443,https://v3mpinsights-dev.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,52.57.231.160,94,False,,,,,,,,
v4-testing-support-corp.api.nos.nl,,503,2503,v4-testing-support-corp.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,v4-testing-support-corp.api.nos.nl,443,https://v4-testing-support-corp.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,3.125.230.96,94,False,,,,,,,,
v4customersuploads-web-eu.api.nos.nl,,503,2503,v4customersuploads-web-eu.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,v4customersuploads-web-eu.api.nos.nl,443,https://v4customersuploads-web-eu.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,52.57.231.160,94,False,,,,,,,,
v4webappaccounts-hosting.api.nos.nl,,503,2503,v4webappaccounts-hosting.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,v4webappaccounts-hosting.api.nos.nl,443,https://v4webappaccounts-hosting.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
v9g.api.nos.nl,,503,2503,v9g.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,v9g.api.nos.nl,443,https://v9g.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,3.64.233.141,94,False,,,,,,,,
va-wai-test1.api.nos.nl,,503,2503,va-wai-test1.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,va-wai-test1.api.nos.nl,443,https://va-wai-test1.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
vaccinetrackerqa.api.nos.nl,,503,2503,vaccinetrackerqa.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,vaccinetrackerqa.api.nos.nl,443,https://vaccinetrackerqa.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,3.64.233.141,94,False,,,,,,,,
valuable.api.nos.nl,,503,2503,valuable.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,valuable.api.nos.nl,443,https://valuable.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
varianmedicalsystems.kennasecurity.com,Cisco,200,7972,varianmedicalsystems.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2023-01-27T00:00:00Z,2024-02-26T23:59:59Z,CN=kennasecurity.com,kennasecurity.com,*.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,8459a2b7c1f931db641bab5fc5751d2f,44615b4e494966f0b1a25e4de7eb0402d19b08c0d5079aa5c8b37d478d03ad76,True,ctls,varianmedicalsystems.kennasecurity.com,443,https://varianmedicalsystems.kennasecurity.com:443,https,text/html,GET,143.204.98.87,/,-382873059,143.204.98.15,185,False,Amazon,cloudfront,nginx,Ruby on Rails,True,,,https://varianmedicalsystems.kennasecurity.com/users/sign_in
vasil-1-test.api.nos.nl,,503,2503,vasil-1-test.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,vasil-1-test.api.nos.nl,443,https://vasil-1-test.api.nos.nl:443,https,text/html,GET,3.125.230.96,/,1539244717,52.57.231.160,94,False,,,,,,,,
vc6.api.nos.nl,,503,2503,vc6.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,vc6.api.nos.nl,443,https://vc6.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,52.57.231.160,94,False,,,,,,,,
vcollege.api.nos.nl,,503,2503,vcollege.api.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,vcollege.api.nos.nl,443,https://vcollege.api.nos.nl:443,https,text/html,GET,3.64.233.141,/,1539244717,52.57.231.160,94,False,,,,,,,,
vea.us.kennasecurity.com,,404,,vea.us.kennasecurity.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,,2022-10-19T00:00:00Z,2023-11-17T23:59:59Z,CN=us.kennasecurity.com,us.kennasecurity.com,*.us.kennasecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,4e7c763bdf0887e5e4755cfef06dd884,519f7a7823a515b13c52b701cd6c9c92d61e78cf19223dbe4ebc24a8176fd024,True,ctls,vea.us.kennasecurity.com,443,https://vea.us.kennasecurity.com:443,https,,GET,108.138.17.24,/,-382873059,108.138.17.40,1,False,Amazon,cloudfront,nginx,Nginx,True,,,
