input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,csp_domains_,cdn_name,cdn,final_url,tls_expired,tls_subject_org_
arudenko-commerce-crm-ee-mysql.dev.oroinc.com,404 Not Found,404,146,arudenko-commerce-crm-ee-mysql.dev.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,arudenko-commerce-crm-ee-mysql.dev.oroinc.com,443,https://arudenko-commerce-crm-ee-mysql.dev.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
arudenko-commerce-crm-ee-mysql.qa.oroinc.com,404 Not Found,404,146,arudenko-commerce-crm-ee-mysql.qa.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,arudenko-commerce-crm-ee-mysql.qa.oroinc.com,443,https://arudenko-commerce-crm-ee-mysql.qa.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
arudenko-commerce-crm-ee-pgsql-master.dev.oroinc.com,404 Not Found,404,146,arudenko-commerce-crm-ee-pgsql-master.dev.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,arudenko-commerce-crm-ee-pgsql-master.dev.oroinc.com,443,https://arudenko-commerce-crm-ee-pgsql-master.dev.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
arudenko-commerce-crm-ee-pgsql.qa.oroinc.com,404 Not Found,404,146,arudenko-commerce-crm-ee-pgsql.qa.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,arudenko-commerce-crm-ee-pgsql.qa.oroinc.com,443,https://arudenko-commerce-crm-ee-pgsql.qa.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
arudenko-crm-enterprise-pgsql.qa.oroinc.com,404 Not Found,404,146,arudenko-crm-enterprise-pgsql.qa.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,arudenko-crm-enterprise-pgsql.qa.oroinc.com,443,https://arudenko-crm-enterprise-pgsql.qa.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
arudenko-universal.dev.oroinc.com,404 Not Found,404,146,arudenko-universal.dev.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,arudenko-universal.dev.oroinc.com,443,https://arudenko-universal.dev.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
aryaka.qa.oroinc.com,404 Not Found,404,146,aryaka.qa.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,aryaka.qa.oroinc.com,443,https://aryaka.qa.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
asdweb-qr.dev.oroinc.com,404 Not Found,404,146,asdweb-qr.dev.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,asdweb-qr.dev.oroinc.com,443,https://asdweb-qr.dev.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
ash2-podservice-b1.qa.oroinc.com,404 Not Found,404,146,ash2-podservice-b1.qa.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,ash2-podservice-b1.qa.oroinc.com,443,https://ash2-podservice-b1.qa.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
aspuru.dev.oroinc.com,404 Not Found,404,146,aspuru.dev.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,aspuru.dev.oroinc.com,443,https://aspuru.dev.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
atarakanov-commerce-crm-ee-pgsql.qa.oroinc.com,404 Not Found,404,146,atarakanov-commerce-crm-ee-pgsql.qa.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,atarakanov-commerce-crm-ee-pgsql.qa.oroinc.com,443,https://atarakanov-commerce-crm-ee-pgsql.qa.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
atarakanov-commerce-enterprise-mysql.qa.oroinc.com,404 Not Found,404,146,atarakanov-commerce-enterprise-mysql.qa.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,atarakanov-commerce-enterprise-mysql.qa.oroinc.com,443,https://atarakanov-commerce-enterprise-mysql.qa.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
atarakanov-crm-enterprise-mysql-bap-14906.qa.oroinc.com,404 Not Found,404,146,atarakanov-crm-enterprise-mysql-bap-14906.qa.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,atarakanov-crm-enterprise-mysql-bap-14906.qa.oroinc.com,443,https://atarakanov-crm-enterprise-mysql-bap-14906.qa.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
atarakanov-crm-enterprise-mysql.qa.oroinc.com,404 Not Found,404,146,atarakanov-crm-enterprise-mysql.qa.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,atarakanov-crm-enterprise-mysql.qa.oroinc.com,443,https://atarakanov-crm-enterprise-mysql.qa.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
audrey2.qa.oroinc.com,404 Not Found,404,146,audrey2.qa.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,audrey2.qa.oroinc.com,443,https://audrey2.qa.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
austin-xc70-2.dev.oroinc.com,404 Not Found,404,146,austin-xc70-2.dev.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,austin-xc70-2.dev.oroinc.com,443,https://austin-xc70-2.dev.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
austin-xc70-2.qa.oroinc.com,404 Not Found,404,146,austin-xc70-2.qa.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,austin-xc70-2.qa.oroinc.com,443,https://austin-xc70-2.qa.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
auth-ingress.qa.oroinc.com,404 Not Found,404,146,auth-ingress.qa.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,auth-ingress.qa.oroinc.com,443,https://auth-ingress.qa.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
az.qa.oroinc.com,404 Not Found,404,146,az.qa.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,az.qa.oroinc.com,443,https://az.qa.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
baiduspider-ad-220-181-32-7.dev.oroinc.com,404 Not Found,404,146,baiduspider-ad-220-181-32-7.dev.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,baiduspider-ad-220-181-32-7.dev.oroinc.com,443,https://baiduspider-ad-220-181-32-7.dev.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
bcg3a4.qa.oroinc.com,404 Not Found,404,146,bcg3a4.qa.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,bcg3a4.qa.oroinc.com,443,https://bcg3a4.qa.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
bf2.dev.oroinc.com,404 Not Found,404,146,bf2.dev.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,bf2.dev.oroinc.com,443,https://bf2.dev.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
bid47u2.qa.oroinc.com,404 Not Found,404,146,bid47u2.qa.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,bid47u2.qa.oroinc.com,443,https://bid47u2.qa.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
billets.qa.oroinc.com,404 Not Found,404,146,billets.qa.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,billets.qa.oroinc.com,443,https://billets.qa.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
bizreport.qa.oroinc.com,404 Not Found,404,146,bizreport.qa.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,bizreport.qa.oroinc.com,443,https://bizreport.qa.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
blackbox.dev.oroinc.com,Not Found | OroCRM - Open Source CRM,403,84067,blackbox.dev.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,blackbox.dev.oroinc.com,443,https://blackbox.dev.oroinc.com:443,https,nginx,text/html,GET,138.201.193.166,/,1959160808,138.201.193.166,Nginx,81,False,,,,,,
boq.dev.oroinc.com,404 Not Found,404,146,boq.dev.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,boq.dev.oroinc.com,443,https://boq.dev.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
bucketresearchbackups-www-test.dev.oroinc.com,404 Not Found,404,146,bucketresearchbackups-www-test.dev.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,bucketresearchbackups-www-test.dev.oroinc.com,443,https://bucketresearchbackups-www-test.dev.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
businessportal004dr.qa.oroinc.com,404 Not Found,404,146,businessportal004dr.qa.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,businessportal004dr.qa.oroinc.com,443,https://businessportal004dr.qa.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
cache-login-loginaccept-domain.qa.oroinc.com,404 Not Found,404,146,cache-login-loginaccept-domain.qa.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,cache-login-loginaccept-domain.qa.oroinc.com,443,https://cache-login-loginaccept-domain.qa.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
camera-management.qa.oroinc.com,404 Not Found,404,146,camera-management.qa.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,camera-management.qa.oroinc.com,443,https://camera-management.qa.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
ccmdnsettle2.qa.oroinc.com,404 Not Found,404,146,ccmdnsettle2.qa.oroinc.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-01-26T00:00:00Z,2024-02-07T23:59:59Z,CN=*.dev.oroinc.com,*.dev.oroinc.com,*.dev.oroinc.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",93d6e60b91d204f46175d8396130d8fc,c98a5604f627027f1962411710e6dcfc8a1e4f0b2dc9ca7f2714fa369f35c0ee,True,ctls,ccmdnsettle2.qa.oroinc.com,443,https://ccmdnsettle2.qa.oroinc.com:443,https,nginx,text/html,GET,88.99.56.40,/,1494302000,88.99.56.40,Nginx,8,False,,,,,,
