input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,method,host,path,favicon,a_,lines,failed,csp_domains_,tls_expired,tls_mismatched,content_type,tech_,tls_self_signed,cdn_name,cdn,webserver,final_url
ort-micro-frontend-coms.telefonica.de,COMS Micro-Frontends // Version 1.0.22,200,7043,ort-micro-frontend-coms.telefonica.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,Telefónica Germany GmbH & Co. OHG,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,True,ctls,ort-micro-frontend-coms.telefonica.de,443,https://ort-micro-frontend-coms.telefonica.de:443,https,GET,82.113.101.175,/,1390603384,82.113.101.175,162,False,,,True,text/html,HSTS,,,,,
ort-static.o2.de,,403,93,ort-static.o2.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,Telefónica Germany GmbH & Co. OHG,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,True,ctls,ort-static.o2.de,443,https://ort-static.o2.de:443,https,GET,82.113.101.181,/,-1060002298,82.113.101.181,4,False,,,True,text/html,,,,,,
ort.blau.de,,403,93,ort.blau.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,Telefónica Germany GmbH & Co. OHG,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,True,ctls,ort.blau.de,443,https://ort.blau.de:443,https,GET,82.113.101.181,/,-1060002298,82.113.101.181,4,False,,,True,text/html,,,,,,
ort.o2online.de,,403,93,ort.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,Telefónica Germany GmbH & Co. OHG,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,True,ctls,ort.o2online.de,443,https://ort.o2online.de:443,https,GET,82.113.101.181,/,-1060002298,82.113.101.181,4,False,,,,text/html,,,,,,
ort.zero.o2online.de,,403,93,ort.zero.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-19T00:00:00Z,2024-01-11T23:59:59Z,"CN=ort.zero.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",ort.zero.o2online.de,Telefónica Germany GmbH & Co. OHG,ort.zero.o2online.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e0226f3be9e6dff62137d8388c6e297b,639032c3f82643a3ca4bbd0ee2870325b2479b7eb96bfac4fa9fb8c5c2e7f777,,ctls,ort.zero.o2online.de,443,https://ort.zero.o2online.de:443,https,GET,82.113.101.191,/,-1060002298,82.113.101.191,4,False,,,,text/html,,,,,,
ortelmobile.de,Ortel Mobile - Günstig ins Ausland telefonieren,200,139218,www.ortelmobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-10T00:00:00Z,2023-09-10T23:59:59Z,"CN=www.ortelmobile.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",www.ortelmobile.de,Telefónica Germany GmbH & Co. OHG,ortelmobile.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5e6ca604416df41a91043c7e629f18f4,b940afd65229136aa49543d28b890922cb07464a26cff9f5c701b0d7ce05fef7,,ctls,www.ortelmobile.de,443,https://ortelmobile.de:443,https,GET,213.95.36.174,/,-2105726440,213.95.36.174,16,False,,,,text/html,HSTS,,,,Apache,https://www.ortelmobile.de/
osmailes-downiebakersityconnedycents.m2m.telefonica.de,Automatische Weiterleitung,200,702,osmailes-downiebakersityconnedycents.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,osmailes-downiebakersityconnedycents.m2m.telefonica.de,443,https://osmailes-downiebakersityconnedycents.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
outlook.o2.com,Not Found,404,315,outlook.o2.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-04-18T00:00:00Z,2024-05-18T23:59:59Z,"CN=legacy.o2.com, O=TELEFONICA UK LIMITED, L=Slough, C=GB, serialNumber=01743099, businessCategory=Private Organization, jurisdictionCountry=GB, businessCategory=Private Organization, jurisdictionCountry=GB",legacy.o2.com,TELEFONICA UK LIMITED,push.o2.com,"CN=Thawte EV RSA CA G2, O=DigiCert Inc, C=US",Thawte EV RSA CA G2,DigiCert Inc,88d212bb4be155db04102d43cfee4607,dbf47af671ad86cf967bb503bed3341365c9b9d491b544b0dc929a3be0626451,,ctls,outlook.o2.com,443,https://outlook.o2.com:443,https,GET,158.230.201.23,/,225052475,158.230.101.55,7,False,,,,text/html,Microsoft HTTPAPI:2.0,,,,Microsoft-HTTPAPI/2.0,
owa.o2.com,Not Found,404,315,owa.o2.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2022-11-23T00:00:00Z,2023-12-24T23:59:59Z,"CN=owa.o2.com, O=TELEFONICA UK LIMITED, L=Slough, C=GB, serialNumber=01743099, businessCategory=Private Organization, jurisdictionCountry=GB, businessCategory=Private Organization, jurisdictionCountry=GB",owa.o2.com,TELEFONICA UK LIMITED,www.owa.o2.com,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,f244bcb14b63e49ea204df0a041c79f5,e2376f651d01f647142ec68dbcf2742274c90fa243b552b2a63556ec62a37d48,,ctls,owa.o2.com,443,https://owa.o2.com:443,https,GET,158.230.101.55,/,225052475,158.230.201.23,7,False,,,,text/html,Microsoft HTTPAPI:2.0,,,,Microsoft-HTTPAPI/2.0,
oxy-oxygen-43c393ce.m2m.telefonica.de,Automatische Weiterleitung,200,702,oxy-oxygen-43c393ce.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,oxy-oxygen-43c393ce.m2m.telefonica.de,443,https://oxy-oxygen-43c393ce.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
oxy-oxygen-4a06face.m2m.telefonica.de,Automatische Weiterleitung,200,702,oxy-oxygen-4a06face.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,oxy-oxygen-4a06face.m2m.telefonica.de,443,https://oxy-oxygen-4a06face.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
oxy-oxygen-d89bce06.m2m.telefonica.de,Automatische Weiterleitung,200,702,oxy-oxygen-d89bce06.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,oxy-oxygen-d89bce06.m2m.telefonica.de,443,https://oxy-oxygen-d89bce06.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
oxy-oxygen-d89bceb5.m2m.telefonica.de,Automatische Weiterleitung,200,702,oxy-oxygen-d89bceb5.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,oxy-oxygen-d89bceb5.m2m.telefonica.de,443,https://oxy-oxygen-d89bceb5.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
p01-conduit.m2m.telefonica.de,Automatische Weiterleitung,200,702,p01-conduit.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,p01-conduit.m2m.telefonica.de,443,https://p01-conduit.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
p01-contacts.m2m.telefonica.de,Automatische Weiterleitung,200,702,p01-contacts.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,p01-contacts.m2m.telefonica.de,443,https://p01-contacts.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
p01-iwres5.m2m.telefonica.de,Automatische Weiterleitung,200,702,p01-iwres5.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,p01-iwres5.m2m.telefonica.de,443,https://p01-iwres5.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
p02-iwres0.m2m.telefonica.de,Automatische Weiterleitung,200,702,p02-iwres0.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,p02-iwres0.m2m.telefonica.de,443,https://p02-iwres0.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
p04-iwmb.m2m.telefonica.de,Automatische Weiterleitung,200,702,p04-iwmb.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,p04-iwmb.m2m.telefonica.de,443,https://p04-iwmb.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
p27-ckdashboardws.m2m.telefonica.de,Automatische Weiterleitung,200,702,p27-ckdashboardws.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,p27-ckdashboardws.m2m.telefonica.de,443,https://p27-ckdashboardws.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
p30-cache.m2m.telefonica.de,Automatische Weiterleitung,200,702,p30-cache.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,p30-cache.m2m.telefonica.de,443,https://p30-cache.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
p54-ckdatabasews-ds.aurasa.telefonica.de,404 Not Found,404,548,p54-ckdatabasews-ds.aurasa.telefonica.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-06T05:47:11Z,2023-11-06T05:47:11Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,7adaa704a0e3d911c0112f6e8a901e17,81af9b62f186c6369701508a1f17809e5bac0e6d4daae9577759e5d2964fcbf8,,ctls,p54-ckdatabasews-ds.aurasa.telefonica.de,443,https://p54-ckdatabasews-ds.aurasa.telefonica.de:443,https,GET,51.124.56.186,/,566218143,51.124.56.186,14,False,,,True,text/html,HSTS,True,azure,True,,
p65-iwmb0-china.m2m.telefonica.de,Automatische Weiterleitung,200,702,p65-iwmb0-china.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,p65-iwmb0-china.m2m.telefonica.de,443,https://p65-iwmb0-china.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
p66-fmipmobile.m2m.telefonica.de,Automatische Weiterleitung,200,702,p66-fmipmobile.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,p66-fmipmobile.m2m.telefonica.de,443,https://p66-fmipmobile.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
p74-smtp.m2m.telefonica.de,Automatische Weiterleitung,200,702,p74-smtp.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,p74-smtp.m2m.telefonica.de,443,https://p74-smtp.m2m.telefonica.de:443,https,GET,89.163.234.212,/,523552665,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
paketkencingnanah.m2m.telefonica.de,Automatische Weiterleitung,200,702,paketkencingnanah.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,paketkencingnanah.m2m.telefonica.de,443,https://paketkencingnanah.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
partner.ayyildiz.de,Hearts&Science smartTracking,200,16065,partner.ayyildiz.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-05-29T00:00:00Z,2023-06-28T23:59:59Z,"CN=partner.ayyildiz.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",partner.ayyildiz.de,Telefónica Germany GmbH & Co. OHG,partner.ayyildiz.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,507dea7b70c960afd18b0983b08cd846,eaa13a8bf942c815922c713f477ed05ddc9a00faed1f5abe1cc3205574e1a170,,ctls,partner.ayyildiz.de,443,https://partner.ayyildiz.de:443,https,GET,167.233.13.224,/,-743738381,167.233.13.224,279,False,,,,text/html,Ubuntu,,,,nginx/1.18.0 (Ubuntu),
partner.blau.de,Hearts&Science smartTracking,200,19851,partner.blau.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-16T00:00:00Z,2024-01-23T23:59:59Z,"CN=partner.blau.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",partner.blau.de,Telefónica Germany GmbH & Co. OHG,partner.blau.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b24987c40ce653a3ad50cb7ebe388de,d76ee5e50872f69d330c7236801dd8bcfb31ba51ac9e9d7ebf9323f22a5c8bc4,,ctls,partner.blau.de,443,https://partner.blau.de:443,https,GET,167.233.13.224,/,-1204979406,167.233.13.224,370,False,,,,text/html,Ubuntu,,,,nginx/1.14.0 (Ubuntu),
partner.o2online.de,Hearts&Science smartTracking,200,19855,partner.o2online.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-16T00:00:00Z,2024-01-23T23:59:59Z,"CN=partner.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",partner.o2online.de,Telefónica Germany GmbH & Co. OHG,partner.o2online.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,40ae722c50ea471ac2b030b9288df3f2,864fc1f03ed23bbf420faf70024d54732381e2eae7b5dbb47214a8764bb8edcf,,ctls,partner.o2online.de,443,https://partner.o2online.de:443,https,GET,167.233.13.224,/,-743738381,167.233.13.224,370,False,,,,text/html,Ubuntu,,,,nginx/1.14.0 (Ubuntu),
pay-ref.o2online.de,MyPay Fehler,200,3156,pay-ref.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,Telefónica Germany GmbH & Co. OHG,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,True,ctls,pay-ref.o2online.de,443,https://pay-ref.o2online.de:443,https,GET,82.113.101.220,/,1293384860,82.113.101.220,117,False,*.o2online.de,,,text/html,Java,,,,,
pay.o2online.de,MyPay Fehler,200,3156,pay.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,Telefónica Germany GmbH & Co. OHG,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,True,ctls,pay.o2online.de,443,https://pay.o2online.de:443,https,GET,82.113.101.219,/,1293384860,82.113.101.219,117,False,*.o2online.de,,,text/html,Java,,,,,
pay.ref.o2online.de,MyPay Fehler,200,3156,pay.ref.o2online.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-06-15T00:00:00Z,2023-06-20T23:59:59Z,"CN=pay.ref.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",pay.ref.o2online.de,Telefónica Germany GmbH & Co. OHG,pay.ref.o2online.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9431d4000d22a65750ede33d44bddb04,da953da7a28b2835130278dd2f81a2a232d879468e3acf2dcd7b26a7890d8a61,,ctls,pay.ref.o2online.de,443,https://pay.ref.o2online.de:443,https,GET,82.113.101.220,/,1293384860,82.113.101.220,117,False,*.o2online.de,,,text/html,Java,,,,,
pay.telefonica.de,MyPay Fehler,200,3228,pay.telefonica.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-03-07T23:59:59Z,"CN=*.o2online.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",*.o2online.de,Telefónica Germany GmbH & Co. OHG,*.dsl.o2.de,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a83408a16067950ae6c9e04b3a6f4b4e,ce70301bce4c2539f9901252384a38e779ea5080f33aa633a3f3ebda025064bd,True,ctls,pay.telefonica.de,443,https://pay.telefonica.de:443,https,GET,82.113.101.219,/,-487644010,82.113.101.219,117,False,*.o2online.de,,True,text/html,Java,,,,,
people.m2m.telefonica.de,Automatische Weiterleitung,200,702,people.m2m.telefonica.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-01-20T17:11:16Z,2022-04-20T17:11:15Z,CN=m2m.o2.de,m2m.o2.de,,m2m.o2.de,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd39de034023fe357f01d632eff8aef1,47679e058e6e4c56c3837fc47b986d9ee24b954d6926c776d79fe99eacccb5c7,True,ctls,people.m2m.telefonica.de,443,https://people.m2m.telefonica.de:443,https,GET,89.163.234.212,/,-1105026904,89.163.234.212,19,False,URL=http://m2m.telefonica.de/,True,True,text/html,HSTS,,,,,
permissions.aetkasmart.de,Telefónica - Die neue EU-Verordnung,200,18323,permissions.aetkasmart.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-11T00:00:00Z,2024-04-18T23:59:59Z,"CN=permissions.aetkasmart.de, O=Telefónica Germany GmbH & Co. OHG, L=München, C=DE",permissions.aetkasmart.de,Telefónica Germany GmbH & Co. OHG,permissions.aetkasmart.de,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,8e0637d54922fcab3300dfc979dceb4a,1016758b90adf775c04c9f61f1162edf947344e7f2c1a539a3ab4ca2ba4bbb41,,ctls,permissions.aetkasmart.de,443,https://permissions.aetkasmart.de:443,https,GET,194.245.170.21,/,1742564460,194.245.170.21,345,False,,,,text/html,HSTS,,,,,
