new,host,a,aaaa,cname,soa,status_code,mx,ns,txt,cdn,cdn-name,caa
[x],wwwqa-mit-payments-server.pp.cf.app.ford.com,19.12.104.84,2620:0:403:2013:0:ffff:130c:7854,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-motorcraft-ar.pp.cf.app.ford.com,19.12.106.200,2620:0:402:2013:0:ffff:130c:6ac8,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-nvo.cf.app.ford.com,19.12.105.124,2620:0:402:2013:0:ffff:130c:697c,wwwqa-nvo.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-nvo.pp.cf.app.ford.com,19.12.105.124,2620:0:402:2013:0:ffff:130c:697c,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-ovs.cf.app.ford.com,"19.12.104.246, 19.12.120.246","2620:0:402:2013:0:ffff:130c:68f6, 2620:0:403:2013:0:ffff:130c:78f6",wwwqa-ovs.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-ovs.pp.cf.app.ford.com,"19.12.104.246, 19.12.120.246","2620:0:402:2013:0:ffff:130c:68f6, 2620:0:403:2013:0:ffff:130c:78f6",,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-panda.cf.app.ford.com,19.12.104.247,2620:0:402:2013:0:ffff:130c:68f7,wwwqa-panda.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-panda.pp.cf.app.ford.com,19.12.104.247,2620:0:403:2013:0:ffff:130c:78f7,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-pcm.app.ford.com,19.12.111.254,,,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],wwwqa-quicklane-ar.pp.cf.app.ford.com,19.12.106.201,2620:0:402:2013:0:ffff:130c:6ac9,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-relatorioconectado.cf.app.ford.com,19.12.120.249,2620:0:403:2013:0:ffff:130c:78f9,wwwqa-relatorioconectado.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-relatorioconectado.pp.cf.app.ford.com,19.12.120.249,2620:0:403:2013:0:ffff:130c:78f9,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-remitosdigitales.pp.cf.app.ford.com,19.12.122.196,2620:0:402:2013:0:ffff:130c:6ac4,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-rpa-pega-1.app.ford.com,19.12.111.246,,,"extdns013.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-sa-directsales-dealerconnection-com.cf.app.ford.com,19.12.120.251,2620:0:403:2013:0:ffff:130c:78fb,wwwqa-sa-directsales-dealerconnection-com.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-sa-directsales-dealerconnection-com.pp.cf.app.ford.com,19.12.120.251,2620:0:403:2013:0:ffff:130c:78fb,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-seis-api-dlr.pp.cf.app.ford.com,19.12.122.199,2620:0:403:2013:0:ffff:130c:7ac7,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-seis-dealerconnection-com.cf.app.ford.com,19.12.120.252,2620:0:402:2013:0:ffff:130c:68fd,wwwqa-seis-dealerconnection-com.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-seis-dealerconnection-com.pp.cf.app.ford.com,19.12.104.253,,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-transformation-agenda.cf.app.ford.com,"19.12.121.0, 19.12.105.1","2620:0:402:2013:0:ffff:130c:6901, 2620:0:403:2013:0:ffff:130c:7900",wwwqa-transformation-agenda.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-transformation-agenda.pp.cf.app.ford.com,"19.12.105.1, 19.12.121.0","2620:0:402:2013:0:ffff:130c:6901, 2620:0:403:2013:0:ffff:130c:7900",,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-vaccination.cf.app.ford.com,19.12.105.2,2620:0:403:2013:0:ffff:130c:7901,wwwqa-vaccination.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-vaccine.cf.app.ford.com,,,wwwqa-vaccine.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa-webcentergear.app.ford.com,19.12.108.163,,,"extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],wwwqa-workplace.cf.app.ford.com,"19.12.121.4, 19.12.105.5","2620:0:402:2013:0:ffff:130c:6905, 2620:0:403:2013:0:ffff:130c:7904",wwwqa-workplace.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,"extdns017.ford.com, extdns020.ford.com, extdns018.ford.com, extdns019.ford.com",,,,
[x],wwwqa-wsmodadmin-dealerconnection-com.pp.cf.app.ford.com,19.12.105.6,2620:0:403:2013:0:ffff:130c:7905,,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa.accessories.lincoln.com,198.61.141.40,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],wwwqa.accessorizemyride.ford.com,19.12.120.231,2620:0:403:2013:0:ffff:130c:78e7,wwwqa-accessorizemyride.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa.account.lincoln.com,34.120.175.180,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,True,google,
[x],wwwqa.adobec4elb.ford.com,146.75.119.10,,"cdn.adobeaemcloud.com, adobe-aem.map.fastly.net","ns1.fastly.net, hostmaster.fastly.com",NOERROR,,,,True,fastly,
[x],wwwqa.adobec4epvw.ford.com,146.75.123.10,,"cdn.adobeaemcloud.com, adobe-aem.map.fastly.net","ns1.fastly.net, hostmaster.fastly.com",NOERROR,,"ns1.fastly.net, ns2.fastly.net, ns3.fastly.net, ns4.fastly.net",,True,fastly,
[x],wwwqa.akamai.ar.brandaplb.ford.com,184.30.132.63,"2a02:26f0:c6:395::f93, 2a02:26f0:c6:387::f93","wwwqa.akamai.ar.brandaplb.ford.com.edgekey.net, e3987.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],wwwqa.akamai.mx.brandaplb.ford.com,104.104.88.163,"2600:1408:9000:6a2::f93, 2600:1408:9000:689::f93","wwwqa.akamai.mx.brandaplb.ford.com.edgekey.net, e3987.dscx.akamaiedge.net","n0dscx.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],wwwqa.arsom.ford.com,"19.12.105.239, 19.12.121.239","2620:0:403:2013:0:ffff:130c:79ef, 2620:0:402:2013:0:ffff:130c:69ef",wwwqa-arsom.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa.at.ford.com,23.47.40.5,"2a02:26f0:e0:784::bbf, 2a02:26f0:e0:785::bbf","wwwqa.at.ford.com.edgekey-staging.net, e3007.dscx.akamaiedge-staging.net","n0dscx.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],wwwqa.authagent.lincoln.com,19.12.120.233,2620:0:402:2013:0:ffff:130c:68e9,wwwqa-authagent-lincoln-com.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa.b2cglobalauthor.ford.com,19.12.111.23,,wwwqa-b2cglobalauthorlb.app.ford.com,"extdns013.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa.bp.lincoln.com,23.47.40.5,,"wwwqa.bp.lincoln.com.edgekey-staging.net, e3007.x.akamaiedge-staging.net","n0x.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],wwwqa.bp3.lincoln.com,23.47.44.199,,"wwwqa.bp3.lincoln.com.edgekey-staging.net, e4213.x.akamaiedge-staging.net","n0x.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],wwwqa.bp3a.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.bp3b.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.bpblus.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.bpblusa.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.bpblusb.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.bpmtus.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwqa.bpusa.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.brandap.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],wwwqa.brandapb.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.brandaplb.ford.com,19.12.126.188,,wwwqa-brandaplb.app.ford.com,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],wwwqa.brandcaa.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwqa.brandcab.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwqa.brandsiteus.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwqa.brandsiteusa.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwqa.brandus.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],wwwqa.brandus.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwqa.brandusa.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.brandusb.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.calculatorserviceslb.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwqa.campaign.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.campaigna.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.campaignb.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.campaignlb.lincoln.com,19.12.127.52,,wwwqa-campaignlb.app.lincoln.com,"extdns011.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa.clw.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.clwa.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwqa.clwb.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwqa.concesionarios.ford.com,"19.12.105.242, 19.12.121.242","2620:0:403:2013:0:ffff:130c:79f2, 2620:0:402:2013:0:ffff:130c:69f2",wwwqa-concesionarios.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa.contrack.ford.com,19.12.121.170,2620:0:402:2013:0:ffff:130c:69aa,wwwqa-contrack.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa.credit.lincoln.com,19.12.120.183,2620:0:403:2013:0:ffff:130c:78b7,qa-account-manager-classic.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa.cxservices.ford.com,23.47.40.5,"2a02:26f0:e0:785::bbf, 2a02:26f0:e0:784::bbf","wwwqa.cxservices.ford.com.edgekey-staging.net, e3007.dscx.akamaiedge-staging.net","n0dscx.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],wwwqa.deltaincentiveserviceslb.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.ecomgfc.ford.com,19.12.106.103,2620:0:402:2013:0:ffff:130c:6a67,wwwqa-ecomgfc.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa.elearning.lincoln.com,19.12.121.252,2620:0:403:2013:0:ffff:130c:79fc,wwwqa-elearning-lncn.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa.eused.ford.com,19.12.110.233,,wwwqa-eused.app.ford.com,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],wwwqa.fcglam.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwqa.fdse1.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.fleet.ford.com,104.107.136.139,"2a02:26f0:e0:780::1c26, 2a02:26f0:e0:784::1c26","wwwqa.fleet.ford.com.edgekey-staging.net, e7206.dscx.akamaiedge-staging.net","n0dscx.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],wwwqa.fleetactivation.ford.com,19.12.104.89,2620:0:402:2013:0:ffff:130c:6859,wwwqa-fleetactivation.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa.flmms-mob.ford.com,19.12.120.62,2620:0:402:2013:0:ffff:130c:683e,wwwqa-flmms-mob.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa.fordcreditserviceslb.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwqa.fordpasspro.ford.com,19.12.120.76,2620:0:403:2013:0:ffff:130c:784c,wwwqa-fordpasspro.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa.fr.brandcaa.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],wwwqa.fr.brandcab.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.fr.brandcalb.lincoln.com,19.12.110.201,,wwwqa-branduslb-lincoln.app.ford.com,"extdns013.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa.globalaccountlb.ford.com,19.12.108.65,,wwwqa-globalaccountlb.app.ford.com,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],wwwqa.globalownerlb.ford.com,19.12.111.219,,wwwqa-globalownerlb.app.ford.com,"extdns013.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa.globalownerlb.lincoln.com,19.12.127.219,,wwwqa-globalownerlb.app.ford.com,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],wwwqa.incentiveserviceslb.ford.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.inventorya.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.inventoryb.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.inventoryus.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwqa.jol.ford.com,19.12.97.31,,"edcpd02e.cf.app.ford.com, edcpd02e.app.ford.com","extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],wwwqa.katietest110.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.kbbservices.lincoln.com,19.12.96.1,,"edcpd01e.cf.app.ford.com, edcpd01e.app.ford.com","extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],wwwqa.lincoln.com,23.193.7.223,"2600:1407:21:385::1778, 2600:1407:21:381::1778","wwwqa.lincoln.com.edgekey-staging.net, e6008.dscx.akamaiedge-staging.net","n0dscx.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],wwwqa.lincolnusa.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.lincolnusb.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.m.bp.lincoln.com,23.47.40.5,,"wwwqa.m.bp.lincoln.com.edgekey-staging.net, e3007.x.akamaiedge-staging.net","n0x.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],wwwqa.media.lincoln.com,23.47.44.199,"2a02:26f0:e0:783::1075, 2a02:26f0:e0:780::1075","wwwqa.media.lincoln.com.edgekey-staging.net, e4213.dscx.akamaiedge-staging.net","n0dscx.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],wwwqa.mediaa.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.mediaab.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.mermaid.ford.com,204.90.52.44,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],wwwqa.motorcraft.com,104.107.131.254,"2a02:26f0:e0:781::1795, 2a02:26f0:e0:780::1795","wwwqa.motorcraft.com.edgekey-staging.net, e6037.dscx.akamaiedge-staging.net","n0dscx.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],wwwqa.motorcraftab.ford.com,19.12.127.24,,wwwqa-motorcraftablb.app.ford.com,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],wwwqa.mt.bp3.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],wwwqa.mt.bp3a.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.mt.bp3b.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.mustangcustomizerservices.ford.com,23.47.32.11,,"wwwqa.mustangcustomizerservices.ford.com.edgekey-staging.net, e19.x.akamaiedge-staging.net","n0x.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],wwwqa.ngauthor.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.omnicraftautopartsab.ford.com,19.12.111.24,,wwwqa-motorcraftablb.app.ford.com,"extdns013.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa.omnicraftautopartsablb.ford.com,19.12.111.24,,wwwqa-motorcraftablb.app.ford.com,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],wwwqa.ownercalb.lincoln.com,19.12.110.34,,wwwqa-ownerlb.app.ford.com,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],wwwqa.ownerlb.lincoln.com,19.12.110.34,,wwwqa-ownerlb.app.ford.com,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],wwwqa.pcm.ford.com,19.12.111.254,,wwwqa-pcm.app.ford.com,"extdns011.ford.com, prxlbaas.ford.com, extdns013.ford.com",NOERROR,,,,,,
[x],wwwqa.performance.ford.com,104.107.136.139,"2a02:26f0:e0:780::1c26, 2a02:26f0:e0:784::1c26","wwwqa.performance.ford.com.edgekey-staging.net, e7206.dscx.akamaiedge-staging.net","n0dscx.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],wwwqa.planovalo.ar.ford.com,19.12.110.145,,wwwqa-planovalo-ar.app.ford.com,"extdns013.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa.quicklane.com,104.107.136.139,,"wwwqa.quicklane.com.edgekey-staging.net, e7206.x.akamaiedge-staging.net","n0x.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],wwwqa.quickquoteb.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwqa.quickquotefoclb.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwqa.quickquoteus.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.retaila.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],wwwqa.retailb.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwqa.serviceslb.lincoln.com,19.12.104.254,2620:0:402:2013:0:ffff:130c:68fe,wwwqa-serviceslb-lincoln-com.pp.cf.app.ford.com,"extdns019.ford.com, prxlbaas.ford.com",NOERROR,,,,,,
[x],wwwqa.shop.ford.com,23.47.40.5,"2a02:26f0:e0:784::bbf, 2a02:26f0:e0:785::bbf","wwwqa.shop.ford.com.edgekey-staging.net, e3007.dscx.akamaiedge-staging.net","n0dscx.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],wwwqa.shop.lincoln.com,104.107.131.225,"2a02:26f0:e0:781::1778, 2a02:26f0:e0:782::1778","wwwqa.shop.lincoln.com.edgekey-staging.net, e6008.dscx.akamaiedge-staging.net","n0dscx.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],wwwqa.shopca.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwqa.shopcaa.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.shopcab.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.shopcalb.lincoln.com,19.12.110.196,,wwwqa-shopuslb.app.ford.com,"extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],wwwqa.shopus.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwqa.shopusa.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.subscriptionslb.ford.com,19.12.111.202,,wwwqa-subscriptionslb.app.ford.com,"extdns013.ford.com, prxlbaas.ford.com, extdns011.ford.com",NOERROR,,,,,,
[x],wwwqa.t.bp.lincoln.com,23.47.40.5,,"wwwqa.t.bp.lincoln.com.edgekey-staging.net, e3007.x.akamaiedge-staging.net","n0x.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],wwwqa.t.bp3a.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4.us.messagelabs.com, cluster4a.us.messagelabs.com",,,,,
[x],wwwqa.t.bp3b.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,"cluster4a.us.messagelabs.com, cluster4.us.messagelabs.com",,,,,
[x],wwwqa.vdm.ford.com,23.47.40.5,"2a02:26f0:e0:784::bbf, 2a02:26f0:e0:785::bbf","wwwqa.vdm.ford.com.edgekey-staging.net, e3007.dscx.akamaiedge-staging.net","n0dscx.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,,,
[x],wwwqa.youtube.lincoln.com,,,,"extdns001.ford.com, dnsadmin.ford.com",NOERROR,,,,,,
[x],wwwqa2.bp3.lincoln.com,23.47.32.11,,"wwwqa2.bp3.lincoln.com.edgekey-staging.net, e19.x.akamaiedge-staging.net","n0x.akamaiedge-staging.net, hostmaster.akamai.com",NOERROR,,,,,,
