input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tech_,csp_domains_,final_url,tls_mismatched,tls_wildcard_certificate,cdn_name,cdn,tls_expired,location
c.telemetry.intel.com,,404,19,c.telemetry.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-17T00:00:00Z,2024-04-16T23:59:59Z,"CN=c-all.telemetry.intel.com, O=Intel Corporation, ST=California, C=US",c-all.telemetry.intel.com,Intel Corporation,sur.telemetry.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,336e8121796b1412e27b6e2e36c24442,7a28b8a0f543adcfe179e3345c39c38d60b07661b63e892ccf4ccad34de6ee72,ctls,c.telemetry.intel.com,443,https://c.telemetry.intel.com:443,https,,text/plain,GET,52.13.237.79,/,-138391155,52.35.111.242,2,False,,,,,,,,,
c2.telemetry.intel.com,,503,,c2.telemetry.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-17T00:00:00Z,2024-04-16T23:59:59Z,"CN=c-all.telemetry.intel.com, O=Intel Corporation, ST=California, C=US",c-all.telemetry.intel.com,Intel Corporation,sur.telemetry.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,336e8121796b1412e27b6e2e36c24442,7a28b8a0f543adcfe179e3345c39c38d60b07661b63e892ccf4ccad34de6ee72,ctls,c2.telemetry.intel.com,443,https://c2.telemetry.intel.com:443,https,,,GET,52.89.166.173,/,-1840324437,52.89.166.173,1,False,,,,,,,,,
c2a-dr.intel.com,Sign in to your account,200,201664,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-01T00:00:00Z,2024-06-01T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,3e5363ca089bb6cd32f00c16e8c60c1d,722ffa737efee47ce8a79dd30a184c0967708de86a0c20d85e015d7c21075dee,ctls,login.microsoftonline.com,443,https://c2a-dr.intel.com:443,https,,text/html,GET,198.175.98.62,/,244516109,198.175.98.62,174,False,HSTS,,https://login.microsoftonline.com/46c98d88-e344-4ed4-8496-4ed7712e255d/saml2?SAMLRequest=fVJNj9MwFPwrke9OGsf5stpKpRWi0gJRWzhwQY7zumvJsYOfsyz%2FniRdluXA3qynmXkz87xG2ZtB7MbwYE%2FwYwQM0fGwId%2FbLudVWdU0UzmjvKtSWtetom1btlJmVdGykkRfwaN2dkNYvCLREXGEo8UgbZhGK5bRVUFTflkxkWUiK%2BKizL%2BR6DBt0VaGhfkQwoAiSYy71zbutfIO3TU4a7SFWLk%2B4YWqq66qKGScUw4dpxWvi%2FlVlikDluddMudgJHrvvIIlzYZcpUGYXTUSUT%2FCy6TxLjjlzDttO23vN2T0VjiJGoWVPaAISpx3H%2B%2FElEq0NxCKD5dLQ5vP5wuJdojgZ%2Ft7Z3HswZ%2FBP2oFX053fwMpJmNtA5glxBnU6KFLnhmxxOGJRE%2B9sSiWG7ztYni2TLbrGS2Wqv0r%2Ftt0%2Bccw2e7Zrjkd1skrmZvmID5NvOOhcUarX3OTvQz%2Fl03jdJnojl4XqBgtDqD0VUM3VWSM%2B7n3IMPUe%2FDjVHuyvW3997ttfwM%3D,,,,,,
c2a-ps.intel.com,Not Found,404,315,c2a-ps.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-03T00:00:00Z,2023-08-03T23:59:59Z,"CN=c2a-ps.intel.com, O=Intel Corporation, ST=California, C=US",c2a-ps.intel.com,Intel Corporation,fm7ppc2aw02.ed.cps.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,8f9994d2e7725b530f846899b6355cd1,69b3a0128f0d0197f5812cfd2948bbe326de80c06812a184e8833dcd8d477c7b,ctls,c2a-ps.intel.com,443,https://c2a-ps.intel.com:443,https,,text/html,GET,192.198.172.48,/,225052475,192.198.172.48,7,False,,,,,,,,,
c2a.intel.com,Sign in to your account,200,201803,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-01T00:00:00Z,2024-06-01T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,3e5363ca089bb6cd32f00c16e8c60c1d,722ffa737efee47ce8a79dd30a184c0967708de86a0c20d85e015d7c21075dee,ctls,login.microsoftonline.com,443,https://c2a.intel.com:443,https,,text/html,GET,192.198.160.101,/,1631801191,192.198.160.101,174,False,HSTS,,https://login.microsoftonline.com/46c98d88-e344-4ed4-8496-4ed7712e255d/saml2?SAMLRequest=fVLBjtMwFPyVyHcnseO2idVWKq0QlRaI2sKBC3Kdl11Ljh38nGX5e5J0WZYDe7OeZubNzPMaVWd7uRvigzvBjwEwJsfDhnxXrAItONBSrBgVTQv0urguKVR5UZaiUiVjJPkKAY13G8LTnCRHxAGODqNycRzlvKD5kjJxybksClmsUpYX30hyGLcYp%2BLMfIixR5ll1t8bl3ZGB4%2B%2Bjd5Z4yDVvsvEUldlU5YUCiGogEaMpqrl9FqtGAe%2BWDTZlIOT5L0PGuY0G9IqizC5qhWieYSXSR189Nrbd8Y1xt1vyBCc9AoNSqc6QBm1PO8%2B3skxlbzeQCg%2FXC41rT%2BfLyTZIUKY7O%2B9w6GDcIbwaDR8Od39DaS5So2LYOcQZ9BDgCZ7ZqQK%2ByeSPHXWoZxv8LaL%2Ftky2a4ntJyrDq%2F4b9PVH8Nku%2Be7%2BnRYZ69kbpq9%2FDTyjofaW6N%2FTU12Kv5flqVsnpiGtjNUDg570KY10IwVWet%2F7gOoOPYewzDWnm1vW%2F%2F9btvf,,,,,,
c3-stage.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,c3-stage.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,c3-stage.devcloud.intel.com,443,https://c3-stage.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
ca.pre1-trustedservices.intel.com,,404,,ca.pre1-trustedservices.intel.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-17T23:59:59Z,CN=ca.trustedservices.intel.com,ca.trustedservices.intel.com,,test-iasbroker.intel.com,"CN=COMODO RSA Domain Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Domain Validation Secure Server CA,COMODO CA Limited,17522028ec9f8dfd08b43819e824eb62,b027d235fb7be0e75c580fb5d726620d7e101c1bde9193a4fb081d90222c03c1,ctls,ca.pre1-trustedservices.intel.com,443,https://ca.pre1-trustedservices.intel.com:443,https,Kestrel,,GET,35.153.115.12,/,-1840324437,18.234.5.34,1,False,Microsoft ASP.NET,,,True,True,,,,
ca.test-trustedservices.intel.com,,404,,ca.test-trustedservices.intel.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-17T23:59:59Z,CN=ias.intel.com,ias.intel.com,,test-iasbroker.intel.com,"CN=COMODO RSA Domain Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Domain Validation Secure Server CA,COMODO CA Limited,036d64b375c5193b60bd584355777179,db7c4777b30d6398c929da7a6a0ade26649081ca54877d83523f91479d2a3f5d,ctls,ca.test-trustedservices.intel.com,443,https://ca.test-trustedservices.intel.com:443,https,Kestrel,,GET,18.212.43.7,/,-1840324437,44.215.61.251,1,False,Microsoft ASP.NET,,,True,True,,,,
ca01sip0c.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,ca01sip0c.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,ca01sip0c.devcloud.intel.com,443,https://ca01sip0c.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
cache-int2.api.intel.com,Service Unavailable,503,269,cache-int2.api.intel.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-08T00:00:00Z,2023-11-08T23:59:59Z,"CN=www.intel.com, O=Intel Corporation, ST=California, C=US",www.intel.com,Intel Corporation,www.snap-telemetry.io,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,c4f987f325149a49a7790b3bb3001b2e,cdb5da716e51b2368f87a3e2a9cd67d8ce2d65fac42eae4218947935577bdb47,ctls,cache-int2.api.intel.com,443,https://cache-int2.api.intel.com:443,https,AkamaiGHost,text/html,GET,104.102.58.220,/,-1246666861,2a02:26f0:480:5a8::4b21,9,False,,,,,,,,,
callminer-requests.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,callminer-requests.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,callminer-requests.devcloud.intel.com,443,https://callminer-requests.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
campuscateringbyra.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,campuscateringbyra.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,campuscateringbyra.devcloud.intel.com,443,https://campuscateringbyra.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
cannywann.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,cannywann.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,cannywann.devcloud.intel.com,443,https://cannywann.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
capedu.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,capedu.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,capedu.devcloud.intel.com,443,https://capedu.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
career.intel.com,,200,22,www.applytracking.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-30T16:07:59Z,2023-11-01T16:07:59Z,CN=*.applytracking.com,*.applytracking.com,,applytracking.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",69a68a28ec6160ebf6b99c3ac88a6fec,87ccbe9c15e1615cb86e17468ce1bdcfcee65de6e6cafda31d68cccf29e3c437,ctls,www.applytracking.com,443,https://career.intel.com:443,https,,text/html,GET,20.45.1.46,/,1631801191,20.45.1.46,1,False,,,https://www.applytracking.com/,,True,azure,True,,
cb754cef.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,cb754cef.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,cb754cef.devcloud.intel.com,443,https://cb754cef.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
cbrd-ext-k3001.intel.com,AKC Client Check,200,5469,cbrd-ext-k3001.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-29T00:00:00Z,2024-05-28T23:59:59Z,"CN=cbrd-ext-k3001.intel.com, O=Intel Corporation, ST=California, C=US",cbrd-ext-k3001.intel.com,Intel Corporation,cbrd-ext-k3001.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,f035fafb17778337098af9778c5b4aa2,c2f0fca2165071ded3c025333b22a5b528e281f8236d865105cd7626784c5986,ctls,cbrd-ext-k3001.intel.com,443,https://cbrd-ext-k3001.intel.com:443,https,GoAhead-Webs,text/html,GET,192.55.73.175,/,-1442046170,192.55.73.175,172,False,HSTS,,https://cbrd-ext-k3001.intel.com:443/akc_client_check.asp,,,,,,
cbrd-ext-k3003.intel.com,AKC Client Check,200,5469,cbrd-ext-k3003.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-29T00:00:00Z,2024-05-28T23:59:59Z,"CN=cbrd-ext-k3003.intel.com, O=Intel Corporation, ST=California, C=US",cbrd-ext-k3003.intel.com,Intel Corporation,cbrd-ext-k3003.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,f3d2b61ca0d8147198653634e60a6995,0606fb5700e5855de7ff3b66c74f9079bdd4d37fd6f23ae3ced0075edb7c9f45,ctls,cbrd-ext-k3003.intel.com,443,https://cbrd-ext-k3003.intel.com:443,https,GoAhead-Webs,text/html,GET,192.55.73.179,/,-1442046170,192.55.73.179,172,False,HSTS,,https://cbrd-ext-k3003.intel.com:443/akc_client_check.asp,,,,,,
cbrd-ext-k3007.intel.com,AKC Client Check,200,5469,cbrd-ext-k3007.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-29T00:00:00Z,2024-05-28T23:59:59Z,"CN=cbrd-ext-k3007.intel.com, O=Intel Corporation, ST=California, C=US",cbrd-ext-k3007.intel.com,Intel Corporation,cbrd-ext-k3007.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,aa9a92dcf5adf7816cb2137e12eb947b,43dca038ccc5482a340fbb6a9722654c0499525fdfc7b2bf250473e11aac83d7,ctls,cbrd-ext-k3007.intel.com,443,https://cbrd-ext-k3007.intel.com:443,https,GoAhead-Webs,text/html,GET,192.55.73.249,/,-1442046170,192.55.73.249,172,False,HSTS,,https://cbrd-ext-k3007.intel.com:443/akc_client_check.asp,,,,,,
cbrd-ext-k4005.intel.com,AKC Client Check,200,5469,cbrd-ext-k4005.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-08T00:00:00Z,2024-03-07T23:59:59Z,"CN=cbrd-ext-k4005.intel.com, O=Intel Corporation, ST=California, C=US",cbrd-ext-k4005.intel.com,Intel Corporation,cbrd-ext-k4005.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,217ac57fd4e4dd2c94d9c5f6f9223fd3,8e9d09cb948bf53b001f484172d1aa6e0f492058753d9c1d17b65026370b67c6,ctls,cbrd-ext-k4005.intel.com,443,https://cbrd-ext-k4005.intel.com:443,https,GoAhead-Webs,text/html,GET,192.102.188.51,/,-1442046170,192.102.188.51,172,False,HSTS,,https://cbrd-ext-k4005.intel.com:443/akc_client_check.asp,,,,,,
cbrd-ext-k4008.intel.com,AKC Client Check,200,5469,cbrd-ext-k4008.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-27T00:00:00Z,2024-04-26T23:59:59Z,"CN=cbrd-ext-k4008.intel.com, O=Intel Corporation, ST=California, C=US",cbrd-ext-k4008.intel.com,Intel Corporation,cbrd-ext-k4008.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,5c1e9d31310db121b557657ea973a7da,dfcadec665448cc01fcc07084c30456b97aa847470c66c3499d35435563d1f9f,ctls,cbrd-ext-k4008.intel.com,443,https://cbrd-ext-k4008.intel.com:443,https,GoAhead-Webs,text/html,GET,146.152.244.69,/,-1442046170,146.152.244.69,172,False,GoAhead,,https://cbrd-ext-k4008.intel.com:443/akc_client_check.asp,,,,,,
cbrd-ext-k5004.intel.com,AKC Client Check,200,5469,cbrd-ext-k5004.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-30T00:00:00Z,2024-01-30T23:59:59Z,"CN=cbrd-ext-k5004.intel.com, O=Intel Corporation, ST=California, C=US",cbrd-ext-k5004.intel.com,Intel Corporation,cbrd-ext-k5004.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e76c5ac733fb294925c24acc03134f9b,38a82fb7c839e7c1ebafea86daa005f3be9695d1052ee2cffa068bb69eeb9653,ctls,cbrd-ext-k5004.intel.com,443,https://cbrd-ext-k5004.intel.com:443,https,GoAhead-Webs,text/html,GET,146.152.243.16,/,-1442046170,146.152.243.16,172,False,HSTS,,https://cbrd-ext-k5004.intel.com:443/akc_client_check.asp,,,,,,
cbrd-ext-k5006.intel.com,AKC Client Check,200,5469,cbrd-ext-k5006.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-30T00:00:00Z,2024-01-30T23:59:59Z,"CN=cbrd-ext-k5006.intel.com, O=Intel Corporation, ST=California, C=US",cbrd-ext-k5006.intel.com,Intel Corporation,cbrd-ext-k5006.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ea138aa9792b96c6e2d0ce903752f338,87ee22a3dce70563b9f6ce576722f14ee22811b957fb5d7613261955b16e94a3,ctls,cbrd-ext-k5006.intel.com,443,https://cbrd-ext-k5006.intel.com:443,https,GoAhead-Webs,text/html,GET,146.152.243.20,/,-1442046170,146.152.243.20,172,False,HSTS,,https://cbrd-ext-k5006.intel.com:443/akc_client_check.asp,,,,,,
cbrd-ext-k5014.intel.com,AKC Client Check,200,5469,cbrd-ext-k5014.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-10T00:00:00Z,2024-03-09T23:59:59Z,"CN=cbrd-ext-k5014.intel.com, O=Intel Corporation, ST=California, C=US",cbrd-ext-k5014.intel.com,Intel Corporation,cbrd-ext-k5014.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,4fcefefdedd847d91e539df92725f56f,29a658440e1d693b5603e69f4473d29eeea0f846886e9329c09bbdf6fc8acdce,ctls,cbrd-ext-k5014.intel.com,443,https://cbrd-ext-k5014.intel.com:443,https,GoAhead-Webs,text/html,GET,146.152.243.36,/,-1442046170,146.152.243.36,172,False,HSTS,,https://cbrd-ext-k5014.intel.com:443/akc_client_check.asp,,,,,,
cbrd-ext-k5015.intel.com,AKC Client Check,200,5469,cbrd-ext-k5015.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-10T00:00:00Z,2024-03-09T23:59:59Z,"CN=cbrd-ext-k5015.intel.com, O=Intel Corporation, ST=California, C=US",cbrd-ext-k5015.intel.com,Intel Corporation,cbrd-ext-k5015.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3afaa4ba6be50b8fbaf59421897176b6,37b983847dd06ad743e07dfd47c59ff3e09fa4b31f87a0f6a7a5ca6996904b03,ctls,cbrd-ext-k5015.intel.com,443,https://cbrd-ext-k5015.intel.com:443,https,GoAhead-Webs,text/html,GET,146.152.243.38,/,-1442046170,146.152.243.38,172,False,HSTS,,https://cbrd-ext-k5015.intel.com:443/akc_client_check.asp,,,,,,
