input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_mismatched,csp_domains_,webserver,tls_expired,final_url,cdn_name,cdn
tor.my.salesforce.com,Login | Salesforce,200,8554,tor.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=um9.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",um9.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e71ae23b99c4bd0d49a45bffb30ac0a9,fd432b7f21b30f50d7618839c8a7c58a3e5cc849e9260a78dcac25b52b9d9507,True,ctls,tor.my.salesforce.com,443,https://tor.my.salesforce.com:443,https,text/html,GET,161.71.3.62,/,1433417005,161.71.1.62,HSTS,24,False,,,,,,,
toronto.my.salesforce.com,Login | Salesforce,200,9721,toronto.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-07T00:00:00Z,2024-06-05T23:59:59Z,"CN=sfdc-yzvdd4.edge.my.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",sfdc-yzvdd4.edge.my.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6afd5436a373b893e44b7caca6caa39e,5452c5a65a4633b5dbaf220c7947d22959b31a5fb0e881a21632df1812b3bc0e,True,ctls,toronto.my.salesforce.com,443,https://toronto.my.salesforce.com:443,https,text/html,GET,35.158.127.51,/,1433417005,35.158.127.53,HSTS,24,False,,,sfdcedge,,,,
totalexpert.my.salesforce.com,Login | Salesforce,200,8665,totalexpert.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na156.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na156.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1199cf170d1b5c0fe1b1a878bedf386a,41ab937c8af1c12dd2a2294180fb297c17fba5a4301dd247548852a8b9b4930a,True,ctls,totalexpert.my.salesforce.com,443,https://totalexpert.my.salesforce.com:443,https,text/html,GET,13.110.59.161,/,1433417005,13.109.191.161,HSTS,24,False,,,,,,,
toto.my.salesforce.com,Login | Salesforce,200,8890,toto.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=eu34.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",eu34.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a808fc0f474bb684f75945e9aaec00ec,c650039ef0869c7da7e387e699fa6e5af05891233d09a6ec4afdfdc36425d735,True,ctls,toto.my.salesforce.com,443,https://toto.my.salesforce.com:443,https,text/html,GET,160.8.251.114,/,1433417005,160.8.252.114,HSTS,24,False,,,,,,,
tougu.my.salesforce.com,Login | Salesforce,200,8647,tougu.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=ap25.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",ap25.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c6b9f2f5f1460f305d633b092f085631,a1e2da85f50001c353b96e98aa3840788d9acbcf6730d6f77f51329c2583c43c,True,ctls,tougu.my.salesforce.com,443,https://tougu.my.salesforce.com:443,https,text/html,GET,101.53.168.243,/,1433417005,101.53.171.243,HSTS,24,False,,,,,,,
tp.my.salesforce.com,Login | Salesforce,200,8710,tp.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na139.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na139.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,41362ab3c11452b08cfe4944c84d0245,8123c3264a236da4c0763bc8d996a33878b6b82dd9c063bdca50ec8f1c818323,True,ctls,tp.my.salesforce.com,443,https://tp.my.salesforce.com:443,https,text/html,GET,13.110.59.78,/,1433417005,13.110.63.78,HSTS,24,False,,,,,,,
tpm.my.salesforce.com,Login | Salesforce,200,9183,tpm.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=na204.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na204.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1a581e4cf2941b72f096001ab81faf9a,7da9404675d8086d910ec6d2a43cfaf593ce87c1ee36fb4d9f88983f37561042,True,ctls,tpm.my.salesforce.com,443,https://tpm.my.salesforce.com:443,https,text/html,GET,13.110.40.220,/,1433417005,13.110.71.220,HSTS,24,False,,,,,,,
tpp.my.salesforce.com,,200,5843,tpp.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-22T23:59:59Z,"CN=na232.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na232.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7d76cee5360da3837bb6ebc218258a8a,5987b7cd3acbd2022ec3a1b59eef7610abd2c9ad33ff092ab40c6d3d994a86b6,True,ctls,tpp.my.salesforce.com,443,https://tpp.my.salesforce.com:443,https,text/html,GET,136.146.38.117,/,1433417005,136.146.33.117,HSTS,27,False,,,,,https://tpp.my.salesforce.com/saml/authn-request.jsp?saml_request_id=_2CAAAAYoWMKGbMDAwMDAwMDAwMDAwMDAwAAAA9OmAxojGRebv1lGzbHKZS9B_BvVkalfnhXZsjYwTOfk1wK59BzGNuAa3asIhTSMWp_PxgZCawx_BAC9rn_ySll3HwFR5_HSxlczlH5lcsh2wDwRFqCotPpgapu8vMbXGaZKsDHLVcvdbKtmU3H2ORbcGJklQ_DMlGCH4O3OUHfA4lyYIjjPN87NtkMP6TSSzwDxtF_I1XTaREz3LEoNMcdfUI1BDr-VktEzAM0httbc3MrOydSgsNH00VA6NYwuZaA&saml_acs=https%3A%2F%2Ftpp.my.salesforce.com%3Fso%3D00D00000000hgOO&saml_binding_type=HttpPost&Issuer=https%3A%2F%2Ftpp.my.salesforce.com&samlSsoConfig=0LE1G000000Gpvu&RelayState=%2F,,
tpt.my.salesforce.com,Login | Salesforce,200,9999,tpt.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-20T00:00:00Z,2024-01-18T23:59:59Z,"CN=na121.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na121.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f743e778d09dc575536cd02ecf64d89a,6782d085091965a4f5a2982da406649afd35fdedd1d8f6b470b6179f00308dd8,True,ctls,tpt.my.salesforce.com,443,https://tpt.my.salesforce.com:443,https,text/html,GET,13.110.40.40,/,1433417005,13.110.65.40,HSTS,24,False,,,,,,,
trabajo.my.salesforce.com,Login | Salesforce,200,8566,trabajo.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-22T23:59:59Z,"CN=na231.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na231.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,24dd9bcf4517ebb3c656194011c2046b,57f72b423b7e7bfc6f3ee80efdd2dcd91d453d1559e86c7ee2ae291fed744568,True,ctls,trabajo.my.salesforce.com,443,https://trabajo.my.salesforce.com:443,https,text/html,GET,136.146.39.116,/,1433417005,136.146.44.116,HSTS,24,False,,,,,,,
tradedepotltd.my.salesforce.com,Login | Salesforce,200,8584,tradedepotltd.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=um9.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",um9.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e71ae23b99c4bd0d49a45bffb30ac0a9,fd432b7f21b30f50d7618839c8a7c58a3e5cc849e9260a78dcac25b52b9d9507,True,ctls,tradedepotltd.my.salesforce.com,443,https://tradedepotltd.my.salesforce.com:443,https,text/html,GET,161.71.1.62,/,1433417005,161.71.0.190,HSTS,24,False,,,,,,,
tradeshift.my.salesforce.com,,200,7360,tradeshift.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=eu40.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",eu40.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cb180fc5c53d610900e227097a3b5aef,a73a2da30a92909d837f464accce9026d4c888bb3b05aeca64a649b040270d9d,True,ctls,tradeshift.my.salesforce.com,443,https://tradeshift.my.salesforce.com:443,https,text/html,GET,160.8.240.134,/,1433417005,160.8.246.134,HSTS,27,False,,,,,https://tradeshift.my.salesforce.com/saml/authn-request.jsp?saml_request_id=_2CAAAAYoWMKAsMDAwMDAwMDAwMDAwMDAwAAAA9OQ_McHBZAX5P2I-q8g3DwvGJO18jrHrkifMVhHNQtCXHQOoLL6N9VH_cexa-XFeTMwcCxxzJ686YV5QkZeUtFzqL8S-3lU2VstRgncw1tMls-9QkS1H1r_TzKnmBSxfBKcbc7IsTO8HYKCPNLDQQgRe6Nv9E0G9PC91kv2l2hfRFDC_QF8OYPlaaIe-LzZBGWJTfRc7J6pmA31Dz5_WdQU2IxwdGjM6ARfB5_9iXs-kWlSVNoEThKxqX-QD8yo3Wg&saml_acs=https%3A%2F%2Ftradeshift.my.salesforce.com%3Fso%3D00D20000000Lv9v&saml_binding_type=HttpPost&Issuer=https%3A%2F%2Ftradeshift.my.salesforce.com&samlSsoConfig=0LE57000000blK7&RelayState=%2F,,
tradition.my.salesforce.com,Login | Salesforce,200,9863,tradition.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=um2.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",um2.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,88a5dc6c769d101f3c43a84662c221aa,c30740e1588b921a08ba35a55eff8cb156e07f1556b4b1b2e753cf87cdb4bb6c,True,ctls,tradition.my.salesforce.com,443,https://tradition.my.salesforce.com:443,https,text/html,GET,161.71.0.155,/,1433417005,161.71.2.155,HSTS,24,False,,,,,,,
trailblazer.salesforce.com,Trailblazer Community | Salesforce Trailhead,200,841131,trailhead.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-08T19:02:12Z,2023-08-09T19:02:11Z,CN=trailhead.salesforce.com,trailhead.salesforce.com,,admin.dev,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q2, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q2,GlobalSign nv-sa,89dac6bf80a32bf4d6b494e6d1b62245,2c4a94025031cab746b00f37cf7ce1e7e5f865fbc9c4a6387954d849e51ebbf4,True,ctls,trailhead.salesforce.com,443,https://trailblazer.salesforce.com:443,https,text/html,GET,151.101.2.133,/,-2060864598,151.101.194.133,webpack,373,False,,,,,https://trailhead.salesforce.com/trailblazercommunity,fastly,True
trailhead-for-students.salesforce.com,Trailblazer Connect,200,860084,trailhead.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-08T19:02:12Z,2023-08-09T19:02:11Z,CN=trailhead.salesforce.com,trailhead.salesforce.com,,admin.dev,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q2, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q2,GlobalSign nv-sa,89dac6bf80a32bf4d6b494e6d1b62245,2c4a94025031cab746b00f37cf7ce1e7e5f865fbc9c4a6387954d849e51ebbf4,True,ctls,trailhead.salesforce.com,443,https://trailhead-for-students.salesforce.com:443,https,text/html,GET,146.75.121.145,/,1558715838,146.75.121.145,webpack,373,False,,,,,https://trailhead.salesforce.com/trailblazerconnect,fastly,True
trailhead.my.salesforce.com,Login | Salesforce,200,8822,trailhead.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-22T00:00:00Z,2023-11-22T23:59:59Z,"CN=na237.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na237.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3f464798f69f38d7bbd3ee6dc185fbc7,b34019021f823fcd569e6e26033b95327f452ccd359f80177cb2ac976074c578,True,ctls,trailhead.my.salesforce.com,443,https://trailhead.my.salesforce.com:443,https,text/html,GET,136.146.17.123,/,1433417005,136.146.23.123,HSTS,24,False,,,,,,,
trailhead2.salesforce.com,Fastly error: unknown domain trailhead2.salesforce.com,500,278,trailhead2.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-08T19:02:12Z,2023-08-09T19:02:11Z,CN=trailhead.salesforce.com,trailhead.salesforce.com,,admin.dev,"CN=GlobalSign Atlas R3 DV TLS CA 2022 Q2, O=GlobalSign nv-sa, C=BE",GlobalSign Atlas R3 DV TLS CA 2022 Q2,GlobalSign nv-sa,89dac6bf80a32bf4d6b494e6d1b62245,2c4a94025031cab746b00f37cf7ce1e7e5f865fbc9c4a6387954d849e51ebbf4,True,ctls,trailhead2.salesforce.com,443,https://trailhead2.salesforce.com:443,https,text/html,GET,151.101.65.145,/,1876525243,151.101.129.145,Varnish,8,False,True,,Varnish,,,fastly,True
trammellcrow.my.salesforce.com,Sign in to your account,200,40641,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-01T00:00:00Z,2024-06-01T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,3e5363ca089bb6cd32f00c16e8c60c1d,722ffa737efee47ce8a79dd30a184c0967708de86a0c20d85e015d7c21075dee,,ctls,login.microsoftonline.com,443,https://trammellcrow.my.salesforce.com:443,https,text/html,GET,136.146.46.123,/,1433417005,136.146.40.123,HSTS,95,False,,,,,https://login.microsoftonline.com/0159e9d0-09a0-4edf-96ba-a3deea363c28/saml2?SAMLRequest=jZNdc6owEIb%2FCpN7MAJVYYodlAp%2BtbWiiDdOCkFQkmgCIv76erSd6TkXnbMze5HZzftmM88%2BPp1JLp0wFxmjFmgqEEiYRizO6NYCC38gd8BT91EgkqsH0y6LlL7jY4lFIV0vUmHeKxYoOTUZEpkwKSJYmEVkzu3pxFQVaB44K1jEciDZQmBeXK36jIqSYD7H%2FJRFePE%2BsUBaFAdhNhoFR4TgPI84qxRSKwLlWCSMR1iJGHkSzILQYfAeH6fQBZJzfVBGUXEb4lsnZ9uMKiS76giWFIzmGb1JNGDzwcBGDGVoICjrOE5ko%2FWBZKTFGCOtpUVqp3GbDEhDxwIbtW9fI2TBdDzNpo5d%2FZt%2FysYoZEnJF8xfwzpYpF5eod1GO760Wmdvfb40g%2BOq6Y1n5XijDS8ippUMxbkk7pyrY1E9r%2FSV2E%2BiRZ2Nwud0x5GRD3mezIKFfnGfh3E0Ww6SZKEuWyhuXTrNQdALV7bXPxNSrevdtr3r1Sn2jZzu3SgezX26Xe5C7KD9cBzGG2Rko%2F2WHILdhLtzObD3JDilk1niu68vSV3C1ri%2Feh95yNGG%2B17QrkP9xdh6zmVaGfk81dxjPfI7GPfULF3ut0a9skcGQW6QT4v1clKfBrPrbwlR4iEVBaKFBVSoajJsy6ruQ83UNVNVFb39sAbS2xcSvYzeUfuNn497kzA933%2BT317nPpCW38heG8AXoObNnf8k83dh9I0j6P4ffI%2BNn0bdr%2BPfi9H9BA%3D%3D&RelayState=%2F&SigAlg=http%3A%2F%2Fwww.w3.org%2F2001%2F04%2Fxmldsig-more%23rsa-sha256&Signature=Pq1BpDE5e9X5d64capNkiJogogXjWPhocgxLGSVZdbKFnr5Znu%2F3zqWEcRhAcVuBq3LhlVFbJgN8lyCShdA1WYbwuCykkiPEW3s1PUSukqahuBQQMHVid1pMJIZJIdNHVHwADOGabZEAVbZ%2Bde1CMiMLHsjcyaEu4D7OJF19RSqRI%2FOAUEt6DLkYT%2FF5UmDxSVeH5ZfbUv5OMDxWm2j5b9fIvaRipYHegYZLVJJWq6rsTaBUsk3qbiT13D5OlRAPoPvay%2BlI22vpEH8tb3fQHLIChx7mf4tjdW7KfByIHdjG%2BNdz84Ig2ryOyBnvvTUxbYiLiao65p2AS3YCEP8Y%2BEIa6DL3AevhS9jVn6RHAd8%2FsXNvHCIowORVIR7J8jGMuYj8rcmKIyBRhBnRhtNgMjkcOJxvsH9b1JqIKaKycY44AKL8DgPbwMNZpEQBtgJmE3Nrp6BUufgscOyRCTfbKY0qUSuRxK4wrHNaCc3b3ZLws72189HttmoePE1aBYanbXpHPWNQlsMxnbw5Ey8Agy7UErhij3RLSMRHgDyesB9NHx44KmUX0OoGQe0S4V%2B7dyhQtqT%2F5vQ0Mgh67J07X9HWI9Gq2pfjHrBN0lTwOshyYdmKnDDjJzScIaXsIS5Y8Ksi4aK47HYLYOhRSc64s3lRD23CWm5UfeLUYaNofWQ%3D,,
trans.my.salesforce.com,Login | Salesforce,200,8560,trans.my.salesforce.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-01T00:00:00Z,2024-07-01T23:59:59Z,"CN=jpn17.sfdc-mchho0.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",jpn17.sfdc-mchho0.salesforce.com,"salesforce.com, inc.",*.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,14cbd0ebd89671e274ee2047b69899d3,d1e13b9d6f00621a7d3ba698d3c336f36954298fb303be975f23b3f5f119ebcd,True,ctls,trans.my.salesforce.com,443,https://trans.my.salesforce.com:443,https,text/html,GET,13.115.131.225,/,1433417005,52.193.245.221,HSTS,24,False,,,,,,,
transcat.my.salesforce.com,,200,6098,transcat.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-07T00:00:00Z,2024-06-05T23:59:59Z,"CN=fra.edge.my.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",fra.edge.my.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f4ea59c6a234a210821ec8d42409128e,1782dad175e39916856871b541adbd6465f663b9228d0a1df0220435abddb9c9,True,ctls,transcat.my.salesforce.com,443,https://transcat.my.salesforce.com:443,https,text/html,GET,85.222.140.11,/,1433417005,85.222.140.10,HSTS,27,False,,,sfdcedge,,https://transcat.my.salesforce.com/saml/authn-request.jsp?saml_request_id=_2CAAAAYoWMKJnMDAwMDAwMDAwMDAwMDAwAAAA9CWedqzL_WrOJKcw29g1PxCYzYPehqtEhVg5UOJZSuekAmSJnUY4S6PAprItPN5Oob3wQAJVDaLBgx750eKmS1M6ZBsc1kWDkKsO1MzP4i_ZCJH2mlAp5R9PYorCadswx0GLYXkyv53o66l6dy3W-I2WliM5lDgioO-IT5BSuUFdUMm5uOGmxHA2Eh0wRmr1pmoogHxsF3A5VpMvOpWQLsK04Vm9i3nlJabzrpcpeMhoxPcLX3j6MOQDzfHPVZsewg&saml_acs=https%3A%2F%2Ftranscat.my.salesforce.com%3Fso%3D00D30000001I84X&saml_binding_type=HttpPost&Issuer=https%3A%2F%2Ftranscat.my.salesforce.com&samlSsoConfig=0LE1O000000blKM&RelayState=%2F,,
transform.disstg.commercecloud.salesforce.com,,403,42,transform.disstg.commercecloud.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-13T00:00:00Z,2024-01-12T23:59:59Z,"CN=transform.disstg.commercecloud.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",transform.disstg.commercecloud.salesforce.com,"salesforce.com, inc.",transform.disstg.commercecloud.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9b2f02a047382d3e3583ba70b0060aba,a3f9df963eff7c310c3127830ec734910dc5d3e71c3703b24cb43e082307bf7f,,ctls,transform.disstg.commercecloud.salesforce.com,443,https://transform.disstg.commercecloud.salesforce.com:443,https,application/json,GET,3.87.151.116,/,768769774,3.219.46.95,,1,False,,,,,,,
transform.my.salesforce.com,Login | Salesforce,200,8659,transform.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-20T00:00:00Z,2024-01-18T23:59:59Z,"CN=na121.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",na121.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f743e778d09dc575536cd02ecf64d89a,6782d085091965a4f5a2982da406649afd35fdedd1d8f6b470b6179f00308dd8,True,ctls,transform.my.salesforce.com,443,https://transform.my.salesforce.com:443,https,text/html,GET,13.110.42.40,/,1433417005,13.110.69.40,HSTS,24,False,,,,,,,
travel.my.salesforce.com,Login | Salesforce,200,9981,travel.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-18T00:00:00Z,2024-01-16T23:59:59Z,"CN=eu44.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",eu44.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,aa7ca1aa13577873c765832a7e9c14d7,0fe354e54cf22956e94789b01c014641a5de86efcae24fb691811c26946e74a6,True,ctls,travel.my.salesforce.com,443,https://travel.my.salesforce.com:443,https,text/html,GET,160.8.251.38,/,1433417005,160.8.12.38,HSTS,24,False,,,,,,,
travelclick.my.salesforce.com,Login | Salesforce,200,8915,travelclick.my.salesforce.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-07T00:00:00Z,2024-06-05T23:59:59Z,"CN=fra.edge.my.salesforce.com, O=salesforce.com\, inc., L=San Francisco, ST=California, C=US",fra.edge.my.salesforce.com,"salesforce.com, inc.",*.sandbox.my.salesforce.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f4ea59c6a234a210821ec8d42409128e,1782dad175e39916856871b541adbd6465f663b9228d0a1df0220435abddb9c9,True,ctls,travelclick.my.salesforce.com,443,https://travelclick.my.salesforce.com:443,https,text/html,GET,85.222.140.6,/,1433417005,85.222.140.13,HSTS,24,False,,,sfdcedge,,,,
