new,host,a,soa,status_code,cname,mx,ns,txt,cdn,cdn-name,aaaa,has_internal_ips,internal_ips,caa
,api.usbolpos02.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,api.usbolpos03.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,api.usdenpos01.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,api.usdenpos02.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,api.usdenpos03.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,app.arrow.com,104.239.227.89,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,app-arrow-com.mail.protection.outlook.com,,"v=spf1 include:spf.protection.outlook.com ip4:216.150.160.0/20 -all, A0R1R44070",,,,,,
,app.connect.globalservices.arrow.com,140.86.223.51,"ns1.p201.dns.oraclecloud.net, hostmaster.t.en25.com",NOERROR,"S406142809.t.en25.com, p04g.t.en25.com",,,,True,oracle,,,,
,app.corp.immixgroup.com,142.0.173.71,,NOERROR,"S3086.t.en25.com, p02g.t.en25.com",,,,,,,,,
,app.go.arrow.com,142.0.173.38,"ns1.p201.dns.oraclecloud.net, hostmaster.t.en25.com",NOERROR,"s1304.t.en25.com, p01g.t.en25.com",,,,,,,,,
,app.siliconexpert.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:_spf.siliconexpert.com include:spf.protection.outlook.com -all,,,,,,
,app1.verical.com,192.168.100.149,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,True,192.168.100.149,
,apportalq.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,apps.richardsonrfpd.com,63.94.171.236,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,apps.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,,,,,,
,apps.usbolpos02.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,apps.usbolpos03.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,apps.usdenpos01.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,apps.usdenpos02.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,apps.usdenpos03.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,apps.usdenqos01.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,appviewxapac.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,appviewxemea.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,apqualsoa.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,apsolr-external.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,apsolr-internal.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,apsolr-internal.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,arrow.com,"20.245.104.207, 20.82.28.58, 20.205.146.106","pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,arrow-com.mail.protection.outlook.com,"dns2.p06.nsone.net, pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org, dns3.p06.nsone.net, dns4.p06.nsone.net, dns1.p06.nsone.net","apple-domain-verification=37zdYzX9CxTZ65UB, MS=ms60605122, NGmGH8aOGnXNKucI8w960Tuyk5C0+66fBwodIyhH+eYh8Z5WyN5IJeCWmR/OCigSrbLrMjaponaRU4+9FLY3TQ==, L51pXZVNhYEirEoiqiz6q8BYiWuHh+hMeJc8rSF0oV4aW2m+BpZYVTmulTuclbsFaVlZ4S8X9pSEumMdSb4zEw==, atlassian-domain-verification=DkMUeKc6/JR2x6KHXHGeIDFbi6uWH6hizAmEpqFnjhX8S8SKdW4lE4r9H47ekC8E, globalsign-domain-verification=KaParXxs1OHDy7o8CMbPpHBN-2m_mzwdPqKMMQ66a6, atlassian-domain-verification=un5yyVlkFXo4h0zqCEzXvR0uJuWhhNbs1bWswrrhZxjLcRIKUzMIKEK45W1rSsLG , 1dxmmxfzsxdtlk49gxj73ch1gj85t01d, pardot_395872_*=6e526633fd41d6047b3aaf573f7162fac97b619d1568328bb1a0733bab2f8fd4, v=spf1 include:spf.protection.outlook.com include:_spf.arrow.com include:_spf.salesforce.com include:spf.exclaimer.net -all, google-site-verification=VaJS2xoJO1gmS-4zRImbvb3TnXydPXmzsXP5tX71QAM, google-site-verification=8YMBxqE3e9ltRlKbZ8V-QGXgexyCXno7LkqXnA0DsiU, rnjpf2v323s1psznzgr282ztwhn9j16d, docusign=dd85fa03-c15e-4e0b-b4e3-bd7a3b380793, vOUqisEYnbDYsHmN8DWQAj2EcIheFOhn5phmhTJwZ71OUu3vKZHdhDKzZ7w5vqFt59PMjFWYpM8rRDUEWnizsw==, pwKiXLVicShbHlmYTMiCFPs4CCnD, atlassian-domain-verification=sPGKiSRxkRD9Z/RdTUNxz2weQDiMy36HvGFePMdTgdsV8igLpnvXr8IUOwtjMV5B, duo_sso_verification=mp4ErzHzuVT0oeKv9abJxkeGCisiTanBAPgyb6jbTeuAkZM1YdgWDzxiEKugHm7e",,,,,,digicert.com
,arrow.transim.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:spf.protection.outlook.com include:_spf.salesforce.com -all,,,,,,
,arrowapps.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,arrowapps.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,arrowconnects.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,arrowconnectsap.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,arrowcspdemo.customersupport.arrow.com,"104.16.53.111, 104.16.51.111","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,arrowcspdemo.zendesk.com,,,"v=spf1 include:mail.zendesk.com ~all, pod=19",True,cloudflare,,,,
,arrowecsconnects.arrow.com,63.94.171.240,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,arrowecsqaconnects.arrow.com,63.165.163.108,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,arrowfti.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,arrowpconnects.arrow.com,63.94.171.114,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,arrowqaconnects.arrow.com,63.165.163.160,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,arrowqconnects.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,arrowqconnectsap.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,arstme.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,artesyn.transim.com,137.135.18.76,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,transim-application-gateway.westus.cloudapp.azure.com,,"dns2.p06.nsone.net, dns1.p06.nsone.net, dns4.p06.nsone.net, pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org, dns3.p06.nsone.net",,True,azure,,,,
,aruba.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,arwapi.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,arwapi.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,arwbcapi.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,arwbcapi.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,arwintmail.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,arwmapi.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,arwoemp.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,arwpmonnit.arrow.com,63.77.232.4,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,arwportal.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,arwqbcapi.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,arwqbcapi.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,arwqmapi.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,"dns1.p06.nsone.net, dns2.p06.nsone.net, pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org, dns3.p06.nsone.net, dns4.p06.nsone.net",v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,arwsvc.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,arwtms-prod-srvcs.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,arwtms-qual-srvcs.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,arwtms-qual-srvcs.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,arwtms-srvcs.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,arwtms-srvcs.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,asic.arrow.com,63.94.171.185,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,aspencore.com,141.193.213.10,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,"A0R1R44070, kq1rz3cn385brj3rss5pww42nc6v6lyh, MS=ms40168767, c257dqd9fkqxbn8fy5lyzj6sjypspttx, atlassian-domain-verification=C3oshvexOLZW9IAVD8gfWw9d2Tw5WcCgwvvY4TuB2JFvr0asnQDTDdHIHlRN38Gx, v=spf1 include:spf.protection.outlook.com include:servers.mcsv.net include:_spf.salesforce.com -all, pardot_114242_*=dbabcae483b38f8967d6ec5e4af52b665772b1f48e8bfff32375c0143960f32b",,,,,,
,assemble.aspencore.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,atg.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,atm-connect.arrow.com,60.248.105.173,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,audioropa.transim.com,137.135.18.76,"ns1-02.azure-dns.com, msnhst.microsoft.com",NOERROR,transim-application-gateway.westus.cloudapp.azure.com,,,,True,azure,,,,
,audit.arrow.com,216.150.168.40,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,audit.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,aurum.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,autodiscover.arrow.com,63.165.163.36,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,email.arrow.com,,,,,,,,,
,autodiscover.aspencore.com,"40.99.214.40, 52.98.175.24, 40.99.222.184, 40.99.149.216, 52.97.135.104, 40.99.150.104, 40.99.150.88, 52.98.241.168","ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,"autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,"2603:1026:c0d:c2f::8, 2603:1026:c0d:81a::8, 2603:1026:c0d:82e::8, 2603:1026:c0d:82a::8, 2603:1026:c0d:802::8, 2603:1026:c0d:803::8, 2603:1026:c0d:c31::8, 2603:1026:c0d:c07::8",,,
,autodiscover.eetimes.com,"40.99.222.184, 40.99.150.104, 40.99.150.88, 52.98.241.168, 52.97.135.104, 40.99.214.40, 52.98.175.24, 40.99.149.216","ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,"autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,"2603:1026:c0d:81a::8, 2603:1026:c0d:82a::8, 2603:1026:c0d:c2f::8, 2603:1026:c0d:802::8, 2603:1026:c0d:c07::8, 2603:1026:c0d:c31::8, 2603:1026:c0d:803::8, 2603:1026:c0d:82e::8",,,
,autodiscover.einfochips.com,"40.99.204.56, 52.97.183.200, 52.97.250.248, 40.101.19.152","ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,"autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,"2603:1026:207:163::8, 2603:1026:207:14f::8, 2603:1026:c03:7079::8, 2603:1026:c03:707a::8",,,
,autodiscover.elektroda.pl,"52.97.201.72, 52.97.250.232, 40.101.12.88, 52.98.232.40","ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,"autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,"2603:1026:c0d:c2d::8, 2603:1026:c0d:82f::8, 2603:1026:c0d:82d::8, 2603:1026:c0d:c29::8",,,
,autodiscover.hr.arrow.com,"52.97.163.8, 40.99.205.40, 40.101.82.72, 40.99.204.184","ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,"autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,"dns1.p06.nsone.net, dns2.p06.nsone.net, pdns77.ultradns.com, pdns77.ultradns.net, pdns77.ultradns.biz, pdns77.ultradns.org, dns3.p06.nsone.net, dns4.p06.nsone.net",,,,"2603:1026:c0d:c03::8, 2603:1026:c0d:81a::8, 2603:1026:c0d:c1f::8, 2603:1026:c0d:c1c::8",,,
,autodiscover.immixgroup.com,"52.97.163.8, 40.99.205.40, 40.101.82.72, 40.99.204.184","ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,"autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,,,,
,autodiscover.mail.immixgroup.com,"52.97.189.72, 40.99.149.104, 40.99.149.168","ns1-34.azure-dns.com, azuredns-hostmaster.microsoft.com, ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,"autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,"2603:1026:c0d:c28::8, 2603:1026:c0d:c02::8, 2603:1026:c0d:c2b::8, 2603:1026:c0d:c03::8",,,
,autodiscover.powerandsignal.com,63.165.163.36,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,email.arrow.com,,,,,,,,,
,autodiscover.richardsonrfpd.com,,,NOERROR,email.arrow.com,,,,,,,,,
,autodiscover.siliconexpert.com,,"ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,"autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,"2603:1026:c0d:829::8, 2603:1026:c0d:c1d::8, 2603:1026:c0d:c03::8, 2603:1026:c0d:c2b::8",,,
,autodiscover.transim.com,,"ns1-ms-acdc.office.com, hostmaster.microsoft.com",NOERROR,"autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,"2603:1026:c0d:c2d::8, 2603:1026:c0d:c03::8, 2603:1026:c0d:82b::8, 2603:1026:c0d:c02::8",,,
,autodiscover.verical.com,"40.99.149.104, 40.99.149.152, 40.99.149.136","ns1-ms-acdc.office.com, hostmaster.microsoft.com, ns1-34.azure-dns.com, azuredns-hostmaster.microsoft.com",NOERROR,"autodiscover.outlook.com, atod-g2.tm-4.office.com, autod.ms-acdc-autod.office.com",,,,,,"2603:1026:c0d:c30::8, 2603:1026:c0d:82c::8, 2603:1026:c0d:c31::8, 2603:1026:c0d:c02::8",,,
,automation.siliconexpert.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 include:_spf.siliconexpert.com include:spf.protection.outlook.com -all,,,,,,
,automotiveforum.eetimes.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,av1.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,avaya-onexces01.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,avrcitrix.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,avrws5d.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,avrws5p.arrow.com,98.124.137.67,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,avrws6p.arrow.com,98.124.137.65,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,avrws6q.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,aws.inventoryapi.aspencore.com,"54.197.51.224, 54.198.152.156","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,inventoryloadbalancer-998832448.us-east-1.elb.amazonaws.com,,,,,,,,,
,b-api.siliconexpert.com,"95.100.104.4, 95.100.104.25","n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,"b-api.siliconexpert.com.edgekey.net, e127575.dsca.akamaiedge.net",,,,,,"2a02:26f0:c900:9::5f65:4a90, 2a02:26f0:c900:9::5f65:4a9c",,,
,b2b.arrow.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,"mrktg.arwdns.com, uw1.na.mrktg.arwdns.com",,,,True,azure,,,,
,b2bcustdash-ac.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,b2bcustdash-ap.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,b2bcustdash-ap.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,b2bcustdash-eu.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,b2bcustdash-eu.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,b2bdashapi-ac.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,b2bdashapi-ac.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,b2bdashapi-ap.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,b2bdashapi-ap.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,b2bdashapi-eu.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,b2bdashapi-eu.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,b2bsuppdash-ac.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,b2bsuppdash-ap.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,b2bsuppdash-ap.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,b2bsuppdash-eu.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,b2bsuppdash-eu.gslb.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,b2c-api-docsd.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,b2c-api-gitd.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,v=spf1 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ip4:216.150.160.0/20 -all,,,,,,
,b2c-apid.arrow.com,,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,banha.siliconexpert.com,41.33.248.234,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,,,,,,,,,,
,batak12.aepetsche.com,13.93.163.20,"pdns77.ultradns.com, domadmin.arrow.com",NOERROR,aepetsche.com,,"pdns77.ultradns.net, dns4.p04.nsone.net, dns3.p04.nsone.net, dns2.p04.nsone.net, pdns77.ultradns.com, pdns77.ultradns.org, dns1.p04.nsone.net, pdns77.ultradns.biz","exJoZkWUa894zxOOyxJ1GhUZzwE287ttI9JgEKfOyBoCDTNmS3643fPpr93fsoG1ke634SaE2Lp8mXVkt1ILlw==, 62pnfltf920nj5zfrg8bpvlgvysyr5bj, MS=ms68482330, PtwKvDHEEoGW5JfhEWycbaLhzJUaeYoW/o12UsXagGBfIjCQzL3DBQFK0RUpSrKl966PTquTJEFU4JtC2VrIpw==, v=spf1 include:spf.protection.outlook.com ip4:216.150.160.0/20 ip4:63.165.163.0/24 ip4:63.77.232.0/24 ~all, 2QiypSJYn9Up9q6x+J+CUG+/uhoKFIuN/yoCiIH3yXnHsSXIrM/RKXE/6FeLrwpKttQZCSe3wYHC7rwaDryVQA==",True,azure,,,,
