input,title,status_code,content_length,csp_domains_,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,final_url,a_,tech_,lines,failed,tls_mismatched,cdn_name,cdn
reelmetrics.oktapreview.com,ReelMetrics - Preview - Sign In,200,16290,pendo-static-5391521872216064.storage.googleapis.com,reelmetrics.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,reelmetrics.oktapreview.com,443,https://reelmetrics.oktapreview.com:443,https,nginx,text/html,GET,15.197.141.255,/,-599803935,,3.33.147.176,Nginx,466,False,,,
regist.oktapreview.com,Okta - Too Many Requests,429,2025,,regist.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,regist.oktapreview.com,443,https://regist.oktapreview.com:443,https,Apache,text/html,GET,34.236.241.33,/,-1720652484,,34.236.241.35,Apache,52,False,,,
registro.oktapreview.com,Sign In,200,16080,*.mapbox.com,registro.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,registro.oktapreview.com,443,https://registro.oktapreview.com:443,https,nginx,text/html,GET,34.236.241.34,/,-1720652484,,34.236.241.33,Nginx,456,False,,,
reimagine.oktapreview.com,Reimagine - Sign In,200,22887,pendo-static-5391521872216064.storage.googleapis.com,reimagine.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,reimagine.oktapreview.com,443,https://reimagine.oktapreview.com:443,https,nginx,text/html,GET,99.83.191.34,/,-599803935,https://reimagine.oktapreview.com/app/UserHome?iss=https%3A%2F%2Freimagine.oktapreview.com&session_hint=AUTHENTICATED,75.2.32.98,Nginx,477,False,,,
relativity.oktapreview.com,My Apps Dashboard | Relativity,200,9168,*.mapbox.com,relativity.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,relativity.oktapreview.com,443,https://relativity.oktapreview.com:443,https,nginx,text/html,GET,99.83.191.34,/,-599803935,https://relativity.oktapreview.com/app/UserHome?iss=https%3A%2F%2Frelativity.oktapreview.com&session_hint=AUTHENTICATED,75.2.32.98,Nginx,189,False,,,
relay1.oktapreview.com,relay1 - Sign In,200,16160,*.mtls.oktapreview.com,relay1.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,relay1.oktapreview.com,443,https://relay1.oktapreview.com:443,https,nginx,text/html,GET,75.2.32.98,/,-599803935,,99.83.191.34,Nginx,462,False,,,
releng.oktapreview.com,CI Release - Sign In,200,16179,https://oktacsp.report-uri.com/r/t/csp/reportOnly,releng.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,releng.oktapreview.com,443,https://releng.oktapreview.com:443,https,nginx,text/html,GET,3.33.147.176,/,-599803935,,15.197.141.255,Nginx,462,False,,,
remoteapps.admin.oktapreview.com,Okta - Page Not Found,404,1692,,remoteapps.admin.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,remoteapps.admin.oktapreview.com,443,https://remoteapps.admin.oktapreview.com:443,https,Apache,text/html,GET,34.236.241.35,/,2020198508,,34.236.241.33,Apache,44,False,True,,
renaissance.oktapreview.com,Renaissance Learning-dev-713945 - Sign In,200,16297,renaissance-admin.oktapreview.com,renaissance.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,renaissance.oktapreview.com,443,https://renaissance.oktapreview.com:443,https,nginx,text/html,GET,3.33.147.176,/,-599803935,,15.197.141.255,Nginx,464,False,,,
renttherunway.oktapreview.com,Rent the Runway - Sign In,200,16308,*.tiles.mapbox.com,renttherunway.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,renttherunway.oktapreview.com,443,https://renttherunway.oktapreview.com:443,https,nginx,text/html,GET,3.33.147.176,/,-599803935,,15.197.141.255,Nginx,468,False,,,
replacements.customdomains.oktapreview.com,Okta - Page Not Found,404,1692,,replacements.customdomains.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,replacements.customdomains.oktapreview.com,443,https://replacements.customdomains.oktapreview.com:443,https,Apache,text/html,GET,76.223.106.8,/,2020198508,,13.248.244.122,Apache,44,False,True,,
replacements.oktapreview.com,replacements_default - Sign In,200,16390,data.pendo.io,replacements.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,replacements.oktapreview.com,443,https://replacements.oktapreview.com:443,https,nginx,text/html,GET,99.83.191.34,/,-599803935,,75.2.32.98,Nginx,470,False,,,
repo.oktapreview.com,REPO - Sign In,200,16123,*.tiles.mapbox.com,repo.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,repo.oktapreview.com,443,https://repo.oktapreview.com:443,https,nginx,text/html,GET,3.33.147.176,/,-599803935,,15.197.141.255,Nginx,462,False,,,
repository.admin.oktapreview.com,Okta - Page Not Found,404,1692,,repository.admin.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,repository.admin.oktapreview.com,443,https://repository.admin.oktapreview.com:443,https,Apache,text/html,GET,34.236.241.34,/,2020198508,,34.236.241.35,Apache,44,False,True,,
res.oktapreview.com,RES Software-dev-625135 - Sign In,200,16266,app.pendo.io,res.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,res.oktapreview.com,443,https://res.oktapreview.com:443,https,nginx,text/html,GET,15.197.141.255,/,-599803935,,3.33.147.176,Nginx,464,False,,,
resmed-dht-uat.oktapreview.com,Resmed - Sign In,200,16404,*.mixpanel.com,resmed-dht-uat.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,resmed-dht-uat.oktapreview.com,443,https://resmed-dht-uat.oktapreview.com:443,https,nginx,text/html,GET,99.83.191.34,/,-599803935,,75.2.32.98,Nginx,473,False,,,
resmed-sandbox-dht.customdomains.oktapreview.com,Okta - Page Not Found,404,1692,,resmed-sandbox-dht.customdomains.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,resmed-sandbox-dht.customdomains.oktapreview.com,443,https://resmed-sandbox-dht.customdomains.oktapreview.com:443,https,Apache,text/html,GET,13.248.236.251,/,2020198508,,76.223.106.183,Apache,44,False,True,,
resmed-sandbox-dht.oktapreview.com,Resmed - Sign In,200,16562,resmed-sandbox-dht.mtls.oktapreview.com,resmed-sandbox-dht.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,resmed-sandbox-dht.oktapreview.com,443,https://resmed-sandbox-dht.oktapreview.com:443,https,nginx,text/html,GET,3.33.147.176,/,-599803935,,15.197.141.255,Nginx,475,False,,,
resmed.oktapreview.com,ResMed SandBox (Preview) - Sign In,200,16685,cdn.pendo.io,resmed.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,resmed.oktapreview.com,443,https://resmed.oktapreview.com:443,https,nginx,text/html,GET,15.197.141.255,/,-599803935,,3.33.147.176,Nginx,471,False,,,
resonance.oktapreview.com,resonance - Sign In,200,16211,pendo-static-5634101834153984.storage.googleapis.com,resonance.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,resonance.oktapreview.com,443,https://resonance.oktapreview.com:443,https,nginx,text/html,GET,52.223.16.216,/,-599803935,,35.71.176.159,Nginx,464,False,,,
resourcecentre.oktapreview.com,Okta - Too Many Requests,429,2025,,resourcecentre.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,resourcecentre.oktapreview.com,443,https://resourcecentre.oktapreview.com:443,https,Apache,text/html,GET,34.236.241.33,/,-1720652484,,34.236.241.34,Apache,52,False,,,
rest-prodsup.oktapreview.com,Okta - Too Many Requests,429,2025,,rest-prodsup.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,rest-prodsup.oktapreview.com,443,https://rest-prodsup.oktapreview.com:443,https,Apache,text/html,GET,34.236.241.34,/,-1720652484,,34.236.241.33,Apache,52,False,,,
restaurant.oktapreview.com,Opentable-preview - Sign In,200,16268,*.mixpanel.com,restaurant.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,restaurant.oktapreview.com,443,https://restaurant.oktapreview.com:443,https,nginx,text/html,GET,3.33.147.176,/,-599803935,,15.197.141.255,Nginx,466,False,,,
resultex.customdomains.oktapreview.com,Okta - Page Not Found,404,1692,,resultex.customdomains.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,resultex.customdomains.oktapreview.com,443,https://resultex.customdomains.oktapreview.com:443,https,Apache,text/html,GET,76.223.106.183,/,2020198508,,13.248.236.251,Apache,44,False,True,,
resultex.oktapreview.com,resultex_default - Sign In,200,16486,resultex.kerberos.oktapreview.com,resultex.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,resultex.oktapreview.com,443,https://resultex.oktapreview.com:443,https,nginx,text/html,GET,3.33.147.176,/,-599803935,,15.197.141.255,Nginx,466,False,,,
retailenergy.oktapreview.com,My Apps Dashboard | retailenergy,200,9170,http://localhost:65151,retailenergy.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,retailenergy.oktapreview.com,443,https://retailenergy.oktapreview.com:443,https,nginx,text/html,GET,75.2.32.98,/,-599803935,https://retailenergy.oktapreview.com/app/UserHome?iss=https%3A%2F%2Fretailenergy.oktapreview.com&session_hint=AUTHENTICATED,99.83.191.34,Nginx,189,False,,,
retailer.oktapreview.com,Okta - Too Many Requests,429,2025,,retailer.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,retailer.oktapreview.com,443,https://retailer.oktapreview.com:443,https,Apache,text/html,GET,34.236.241.35,/,-1720652484,,34.236.241.33,Apache,52,False,,,
retool.oktapreview.com,My Apps Dashboard | retool,200,9164,fonts.gstatic.com,retool.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,retool.oktapreview.com,443,https://retool.oktapreview.com:443,https,nginx,text/html,GET,75.2.32.98,/,-599803935,https://retool.oktapreview.com/app/UserHome?iss=https%3A%2F%2Fretool.oktapreview.com&session_hint=AUTHENTICATED,99.83.191.34,Nginx,189,False,,,
reverb.oktapreview.com,My Apps Dashboard | reverb,200,9164,http://localhost:65151,reverb.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,reverb.oktapreview.com,443,https://reverb.oktapreview.com:443,https,nginx,text/html,GET,75.2.32.98,/,-599803935,https://reverb.oktapreview.com/app/UserHome?iss=https%3A%2F%2Freverb.oktapreview.com&session_hint=AUTHENTICATED,99.83.191.34,Nginx,189,False,,,
rexall.oktapreview.com,My Apps Dashboard | Rexall,200,9164,http://localhost:65131,rexall.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,rexall.oktapreview.com,443,https://rexall.oktapreview.com:443,https,nginx,text/html,GET,75.2.32.98,/,-599803935,https://rexall.oktapreview.com/app/UserHome?iss=https%3A%2F%2Frexall.oktapreview.com&session_hint=AUTHENTICATED,99.83.191.34,Nginx,189,False,,,
rfs.oktapreview.com,My Apps Dashboard | rfs,200,9185,*.authenticatorlocalprod.com:65151,rfs.oktapreview.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-31T00:00:00Z,2024-03-02T23:59:59Z,"CN=*.oktapreview.com, O=Okta\, Inc., L=San Francisco, ST=California, C=US",*.oktapreview.com,"Okta, Inc.",oktapreview.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a575fe1a43cfd20980012b3eef623e0c,8f0290b7acc5d0f36f4ac81f33ffcc05caf7b6a543e9800b2f56844a22aebdb8,True,ctls,rfs.oktapreview.com,443,https://rfs.oktapreview.com:443,https,nginx,text/html,GET,75.2.32.98,/,-599803935,https://rfs.oktapreview.com/app/UserHome?iss=https%3A%2F%2Frfs.oktapreview.com&session_hint=AUTHENTICATED,99.83.191.34,Nginx,189,False,,,
