new,host,a,status_code,soa,mx,cdn,cdn-name,txt,cname,aaaa,has_internal_ips,internal_ips,caa,ns
,lef1-2-vza.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef1-3-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef1-3-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef1-4-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef10-1-pdd.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,lef10-2-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef10-2-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef10-3-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef10-4-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef10-4-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef10-4-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef11-1-pda.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef11-1-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef11-1-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef11-1-pdd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef11-2-gra.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef11-2-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef11-2-pda.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef11-2-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef11-2-pdd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef11-2-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef12-1-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef12-1-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef12-2-gra.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef12-2-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef12-3-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef12-4-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef12-4-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef13-1-pda.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef13-1-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef13-2-grc.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,lef13-2-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef13-2-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef13.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef14-1-gra.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef14-1-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef14-1-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef14-1-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef14-2-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef14-2-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef14-3-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef14-4-grc.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,lef14-4-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef15-1-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef15-1-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef15-1-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef15-2-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef15-2-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef15-3-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef15-3-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef15-4-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef15-4-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef16-1-pda.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef16-1-pdd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef16-2-gra.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef16-2-pda.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef16-2-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef16-2-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef16-3-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef16-3-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef16.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef17-1-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef17-1-pda.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef17-1-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef17-2-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef17-3-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef17-4-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef18-1-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef18-1-pda.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef18-1-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef18-1-pdd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef18-2-pda.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef18-3-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef18-4-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef18.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef19-1-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef19-1-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef19-2-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef19-2-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef19-2-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef19-2-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef19-2-pdd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef19-3-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef19-4-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef2-1-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef2-1-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef2-1-tba.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef2-2-gra.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef2-2-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef2-2-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef2-2-pdd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef2-2-vza.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef2-2-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef2-3-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef20-1-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef20-1-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef20-2-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef20-2-pda.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef20-2-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef20-2-pdd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef20-3-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef21-1-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef21-1-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef21-1-pdd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef21-2-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef21-2-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef21-4-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef22-1-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef22-1-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef22-1-pdd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef22-2-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef22-2-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef22-3-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef22-3-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef23-1-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef23-1-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef23-1-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef23-2-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef23-2-pda.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef23-2-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef23-3-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef23-4-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef24-2-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef24-3-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef24-4-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef24.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef25-1-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef25-1-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef25-2-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef25-2-pda.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef25-2-pdd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef25-3-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef25.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef26-1-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef26-1-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef26-2-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef26-2-pdc.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,lef26-2-pdd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef27-1-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef27-1-pdd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef27-2-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef27-2-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef27-2-pdd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef27-4-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef27-4-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef28-1-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef28-1-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef28-1-pdc.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,lef28-1-pdd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef28-2-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef28-2-pdd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef28-3-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef28-3-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef28-4-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef28.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef29-1-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef29-1-pda.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef29-1-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef29-2-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef29-2-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef29-3-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef3-1-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef3-1-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef3-1-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef3-1-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef3-1-pdd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef3-1-tba.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,lef3-2-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef3-2-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef3-2-seb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef3-2-vza.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef3-2-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef3-3-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef3-3-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef3-4-gre.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,lef3-4-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef30-1-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef30-1-pda.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef30-1-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef30-1-pdd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef30-2-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef30-2-pda.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef30-3-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef30.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef31-1-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef31-1-pdd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef31-2-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef31-2-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef31-3-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef31.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,lef32-1-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef32-1-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef32-1-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef32-1-pdd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef32-2-pda.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef32-2-pdd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef4-1-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef4-1-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef4-1-pdd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef4-1-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef4-2-seb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef4-3-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef4-4-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef4.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef5-1-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef5-1-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef5-1-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef5-1-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef5-2-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef5-2-pda.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,lef5-2-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef5-3-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef5-4-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef6-1-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef6-1-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef6-1-vza.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef6-1-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef6-2-pdd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef6-2-tba.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef6-4-grc.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,lef6-4-gre.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,lef7-1-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef7-1-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef7-1-vza.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef7-1-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef7-2-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef7-2-pda.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef7-2-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef7.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,lef8-1-pdc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef8-1-tba.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef8-1-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef8-2-gra.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef8-2-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef8-2-tba.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef8-3-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef8-4-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef8-4-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef9-1-pda.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef9-1-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef9-1-pdd.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef9-1-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef9-2-grc.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef9-2-pdb.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lef9-3-gre.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lef9-4-vzb.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,legacy-clients.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,legacy-databasevpn.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,legacy-new-oceania.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,legacy-oceania-mx.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,legacyqaproxy-vpn.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,legacyv1-oceania-mx.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,legal.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,legaltools.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,legaltoolsstage.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,legislature.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lego-h5.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lehighuniversity.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,leia.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,leicester.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,leidenschaft.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lendingcircles.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,leon.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lepetitmondedelaure.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lepus.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,les-pronos-de-jacques.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lesgrappes.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lesmills.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,letras.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lettre-recommandee.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lewiscar.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lexpress.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lf.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,lfes3.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lfr.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lfrank-tlstest.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lg-csv-checker.shopmanager.rakuten.com,209.67.181.142,NOERROR,"edns4.ultradns.com, premiumdns.support.neustar",,,,,,,,,,
,lgw-dev-az.shopmanager.rakuten.com,,NOERROR,,,,,,,,,,,
,lgw-nprod-perf-az.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
,lgw-nprod-test-az.shopmanager.rakuten.com,209.67.181.142,NOERROR,,,,,,,,,,,
