input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,tls_wildcard_certificate,final_url,tls_subject_org_,tls_mismatched
configdemoelasticbeanstalkdb2-production.proxy.brave.com,,404,9,configdemoelasticbeanstalkdb2-production.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,configdemoelasticbeanstalkdb2-production.proxy.brave.com,cloudfront,443,https://configdemoelasticbeanstalkdb2-production.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.15,/,-738705486,2600:9000:223f:4a00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
confighost-csimgshare.proxy.brave.com,,404,9,confighost-csimgshare.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,confighost-csimgshare.proxy.brave.com,cloudfront,443,https://confighost-csimgshare.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.15,/,-738705486,2600:9000:223f:f200:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
configjenkins-statusvpnalpha-en-users.proxy.brave.com,,404,9,configjenkins-statusvpnalpha-en-users.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,configjenkins-statusvpnalpha-en-users.proxy.brave.com,cloudfront,443,https://configjenkins-statusvpnalpha-en-users.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.126,/,-738705486,2600:9000:223f:ca00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
configmy-oceania.proxy.brave.com,,404,9,configmy-oceania.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,configmy-oceania.proxy.brave.com,cloudfront,443,https://configmy-oceania.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.48,/,-738705486,2600:9000:223f:b000:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
confignetworkbackups.proxy.brave.com,,404,9,confignetworkbackups.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,confignetworkbackups.proxy.brave.com,cloudfront,443,https://confignetworkbackups.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.126,/,-738705486,2600:9000:223f:9a00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
configvipstatus.proxy.brave.com,,404,9,configvipstatus.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,configvipstatus.proxy.brave.com,cloudfront,443,https://configvipstatus.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.15,/,-738705486,2600:9000:223f:9a00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
configvpnsales.proxy.brave.com,,404,9,configvpnsales.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,configvpnsales.proxy.brave.com,cloudfront,443,https://configvpnsales.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.15,/,-738705486,2600:9000:223f:6600:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
confluence-delmarcollege.proxy.brave.com,,404,9,confluence-delmarcollege.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,confluence-delmarcollege.proxy.brave.com,cloudfront,443,https://confluence-delmarcollege.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.15,/,-738705486,2600:9000:223f:3200:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
confluence-dummy-110-45.proxy.brave.com,,404,9,confluence-dummy-110-45.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,confluence-dummy-110-45.proxy.brave.com,cloudfront,443,https://confluence-dummy-110-45.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:223f:b800:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
confluence-gsp88-ty92-bd.proxy.brave.com,,404,9,confluence-gsp88-ty92-bd.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,confluence-gsp88-ty92-bd.proxy.brave.com,cloudfront,443,https://confluence-gsp88-ty92-bd.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:223f:4a00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
confluence-iad2d1-iadc.proxy.brave.com,,404,9,confluence-iad2d1-iadc.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,confluence-iad2d1-iadc.proxy.brave.com,cloudfront,443,https://confluence-iad2d1-iadc.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:223f:7200:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
confluence-internalapps-backupconfig.proxy.brave.com,,404,9,confluence-internalapps-backupconfig.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,confluence-internalapps-backupconfig.proxy.brave.com,cloudfront,443,https://confluence-internalapps-backupconfig.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.126,/,-738705486,2600:9000:223f:a800:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
confluence-system-gateway-67-12.proxy.brave.com,,404,9,confluence-system-gateway-67-12.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,confluence-system-gateway-67-12.proxy.brave.com,cloudfront,443,https://confluence-system-gateway-67-12.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:223f:de00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
confluence-temp-media-proxy-vpn.proxy.brave.com,,404,9,confluence-temp-media-proxy-vpn.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,confluence-temp-media-proxy-vpn.proxy.brave.com,cloudfront,443,https://confluence-temp-media-proxy-vpn.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.126,/,-738705486,2600:9000:223f:9a00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
confluenceaccount-euwpostgresgit.proxy.brave.com,,404,9,confluenceaccount-euwpostgresgit.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,confluenceaccount-euwpostgresgit.proxy.brave.com,cloudfront,443,https://confluenceaccount-euwpostgresgit.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.15,/,-738705486,2600:9000:223f:8e00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
confluencebucket.proxy.brave.com,,404,9,confluencebucket.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,confluencebucket.proxy.brave.com,cloudfront,443,https://confluencebucket.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:223f:8e00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
confluencecachejiratunnel-mx.proxy.brave.com,,404,9,confluencecachejiratunnel-mx.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,confluencecachejiratunnel-mx.proxy.brave.com,cloudfront,443,https://confluencecachejiratunnel-mx.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.126,/,-738705486,2600:9000:223f:4800:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
confluencedevtunneldevel-vpn.proxy.brave.com,,404,9,confluencedevtunneldevel-vpn.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,confluencedevtunneldevel-vpn.proxy.brave.com,cloudfront,443,https://confluencedevtunneldevel-vpn.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:223f:6600:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
confluencejrss-215-70-134-45.proxy.brave.com,,404,9,confluencejrss-215-70-134-45.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,confluencejrss-215-70-134-45.proxy.brave.com,cloudfront,443,https://confluencejrss-215-70-134-45.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.126,/,-738705486,2600:9000:223f:3000:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
confluencev3-customers-db1-logsauth-mirror-my-oceania.proxy.brave.com,,404,9,confluencev3-customers-db1-logsauth-mirror-my-oceania.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,confluencev3-customers-db1-logsauth-mirror-my-oceania.proxy.brave.com,cloudfront,443,https://confluencev3-customers-db1-logsauth-mirror-my-oceania.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.48,/,-738705486,2600:9000:223f:d200:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
confluenceweb-oceania-uat.proxy.brave.com,,404,9,confluenceweb-oceania-uat.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,confluenceweb-oceania-uat.proxy.brave.com,cloudfront,443,https://confluenceweb-oceania-uat.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.15,/,-738705486,2600:9000:223f:ce00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
connect-alpha-auth-antiviruspre.proxy.brave.com,,404,9,connect-alpha-auth-antiviruspre.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,connect-alpha-auth-antiviruspre.proxy.brave.com,cloudfront,443,https://connect-alpha-auth-antiviruspre.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.15,/,-738705486,2600:9000:223f:9a00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
connect-site.proxy.brave.com,,404,9,connect-site.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,connect-site.proxy.brave.com,cloudfront,443,https://connect-site.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:223f:e00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
consola.proxy.brave.com,,404,9,consola.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,consola.proxy.brave.com,cloudfront,443,https://consola.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.48,/,-738705486,2600:9000:223f:d000:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
contact.ads.brave.com,Contact | Brave Ads,200,7322,contact.ads.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-11T00:00:00Z,2024-06-09T23:59:59Z,CN=contact.ads.brave.com,contact.ads.brave.com,contact.ads.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,05b9278787c60b80975ed9959ee1b806,cd51f5c5578c021d61af128ae6d2183f4a8a40313bc6a4f272652d4d9f9e7a92,ctls,contact.ads.brave.com,cloudfront,443,https://contact.ads.brave.com:443,https,AmazonS3,text/html,GET,13.224.189.129,/,1887323625,2600:9000:20eb:3600:1d:f53d:3c40:93a1,HSTS,95,False,True,https://*.bravesoftware.com,,,,
contactus.proxy.brave.com,,404,9,contactus.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,contactus.proxy.brave.com,cloudfront,443,https://contactus.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.126,/,-738705486,2600:9000:223f:6a00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
containerdemo-dal12.proxy.brave.com,,404,9,containerdemo-dal12.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,containerdemo-dal12.proxy.brave.com,cloudfront,443,https://containerdemo-dal12.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.126,/,-738705486,2600:9000:223f:5a00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
containereuw.proxy.brave.com,,404,9,containereuw.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,containereuw.proxy.brave.com,cloudfront,443,https://containereuw.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:223f:e000:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
content-corpsite-792dad6.proxy.brave.com,,404,9,content-corpsite-792dad6.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,content-corpsite-792dad6.proxy.brave.com,cloudfront,443,https://content-corpsite-792dad6.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.48,/,-738705486,2600:9000:223f:7a00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
content.proxy.brave.com,,404,9,content.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,content.proxy.brave.com,cloudfront,443,https://content.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.15,/,-738705486,2600:9000:223f:7000:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
cp-localhost.proxy.brave.com,,404,9,cp-localhost.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,cp-localhost.proxy.brave.com,cloudfront,443,https://cp-localhost.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:223f:e00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
cpip.proxy.brave.com,,404,9,cpip.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,cpip.proxy.brave.com,cloudfront,443,https://cpip.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.126,/,-738705486,2600:9000:223f:e00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
cploginaccept-domain.proxy.brave.com,,404,9,cploginaccept-domain.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,cploginaccept-domain.proxy.brave.com,cloudfront,443,https://cploginaccept-domain.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.48,/,-738705486,2600:9000:223f:c400:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
cr.brave.com,,405,55,cr.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-12T20:56:56Z,2023-08-10T20:56:55Z,CN=*.brave.com,*.brave.com,*.brave.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,46f8a99d3bc70cdf76dbb32faeb0fac7,30e88571ef88db213918bfef0dcff2bffbe4dd6f671554d8ced9cde956468a79,ctls,cr.brave.com,fastly,443,https://cr.brave.com:443,https,openresty,text/plain,GET,151.101.2.137,/,-253813199,2a04:4e42::649,Varnish,1,False,True,,True,,,
creators-staging-cf.proxy.brave.com,,404,9,creators-staging-cf.proxy.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-12T23:59:59Z,CN=*.proxy.brave.com,*.proxy.brave.com,*.proxy.brave.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,992619a18c247722165a33539d9dbd43,3eadd33c7b5c552a3227482040de80826f85d04128c291cf47f04ae267547d91,ctls,creators-staging-cf.proxy.brave.com,cloudfront,443,https://creators-staging-cf.proxy.brave.com:443,https,nginx,text/plain,GET,18.66.112.82,/,-738705486,2600:9000:223f:fe00:b:dfaf:7b40:93a1,Nginx,1,False,True,,True,,,
creators-staging.basicattentiontoken.org,,404,,creators-staging.basicattentiontoken.org,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-11T23:59:59Z,CN=publishers-staging.basicattentiontoken.org,publishers-staging.basicattentiontoken.org,creators-staging.brave.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,597be78bc50fbbf033cbd1a54c079f28,cfe5c360857c5f796967d1515ad800769e69e592907f99b7f8fb8b13d6efdbf0,ctls,creators-staging.basicattentiontoken.org,cloudfront,443,https://creators-staging.basicattentiontoken.org:443,https,awselb/2.0,text/plain,GET,143.204.215.47,/,-1840324437,2600:9000:214f:7800:4:73b3:7f40:93a1,Amazon Web Services,1,False,True,,,,,
creators-staging.brave.com,502 Bad Gateway,502,122,creators-staging.brave.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-12-11T23:59:59Z,CN=publishers-staging.basicattentiontoken.org,publishers-staging.basicattentiontoken.org,creators-staging.brave.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,597be78bc50fbbf033cbd1a54c079f28,cfe5c360857c5f796967d1515ad800769e69e592907f99b7f8fb8b13d6efdbf0,ctls,creators-staging.brave.com,cloudfront,443,https://creators-staging.brave.com:443,https,awselb/2.0,text/html,GET,143.204.215.88,/,590066698,2600:9000:214f:200:4:73b3:7f40:93a1,Amazon Web Services,7,False,True,,,,,
