input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url
help-mobile.web.bugpoc.ninja,,200,662,help-mobile.web.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=web.bugpoc.ninja,web.bugpoc.ninja,*.web.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c57ae59100530f84c68ce4cb8a6ecbe2,da49ab892ed32c065d5748555106c25a5938c95a52cb9c4c525a0b7ce9ed7039,True,ctls,help-mobile.web.bugpoc.ninja,cloudfront,443,https://help-mobile.web.bugpoc.ninja:443,https,AmazonS3,text/html,GET,13.224.189.43,/,-718101874,13.224.189.23,Amazon Web Services,24,False,True,
help-origin.redir.bugpoc.ninja,,400,7,help-origin.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,help-origin.redir.bugpoc.ninja,cloudfront,443,https://help-origin.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.115,/,-1712251305,18.66.97.76,Amazon Web Services,1,False,True,
heritagefund.web.bugpoc.ninja,,200,662,heritagefund.web.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=web.bugpoc.ninja,web.bugpoc.ninja,*.web.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c57ae59100530f84c68ce4cb8a6ecbe2,da49ab892ed32c065d5748555106c25a5938c95a52cb9c4c525a0b7ce9ed7039,True,ctls,heritagefund.web.bugpoc.ninja,cloudfront,443,https://heritagefund.web.bugpoc.ninja:443,https,AmazonS3,text/html,GET,13.224.189.89,/,-718101874,13.224.189.43,Amazon Web Services,24,False,True,
hkhcho0123.sasgvd-rokkoman-backanda-375913.jp-unic.web.bugpoc.ninja,,200,662,hkhcho0123.sasgvd-rokkoman-backanda-375913.jp-unic.web.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=web.bugpoc.ninja,web.bugpoc.ninja,*.web.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c57ae59100530f84c68ce4cb8a6ecbe2,da49ab892ed32c065d5748555106c25a5938c95a52cb9c4c525a0b7ce9ed7039,True,ctls,hkhcho0123.sasgvd-rokkoman-backanda-375913.jp-unic.web.bugpoc.ninja,cloudfront,443,https://hkhcho0123.sasgvd-rokkoman-backanda-375913.jp-unic.web.bugpoc.ninja:443,https,AmazonS3,text/html,GET,13.224.189.23,/,-718101874,13.224.189.43,Amazon Web Services,24,False,True,
hmstuve.redir.bugpoc.ninja,,400,7,hmstuve.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,hmstuve.redir.bugpoc.ninja,cloudfront,443,https://hmstuve.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.76,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
holden-jimmy-1.redir.bugpoc.ninja,,400,7,holden-jimmy-1.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,holden-jimmy-1.redir.bugpoc.ninja,cloudfront,443,https://holden-jimmy-1.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.114,/,-1712251305,18.66.97.76,Amazon Web Services,1,False,True,
honestfi.redir.bugpoc.ninja,,400,7,honestfi.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,honestfi.redir.bugpoc.ninja,cloudfront,443,https://honestfi.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.114,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
honeybatcherui-fe.redir.bugpoc.ninja,,400,7,honeybatcherui-fe.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,honeybatcherui-fe.redir.bugpoc.ninja,cloudfront,443,https://honeybatcherui-fe.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.76,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
hooters21.redir.bugpoc.ninja,,400,7,hooters21.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,hooters21.redir.bugpoc.ninja,cloudfront,443,https://hooters21.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.76,Amazon Web Services,1,False,True,
horier.redir.bugpoc.ninja,,400,7,horier.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,horier.redir.bugpoc.ninja,cloudfront,443,https://horier.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.114,/,-1712251305,18.66.97.76,Amazon Web Services,1,False,True,
horizon-api-beta.redir.bugpoc.ninja,,400,7,horizon-api-beta.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,horizon-api-beta.redir.bugpoc.ninja,cloudfront,443,https://horizon-api-beta.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.76,Amazon Web Services,1,False,True,
host-141-116-214-66.redir.bugpoc.ninja,,400,7,host-141-116-214-66.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,host-141-116-214-66.redir.bugpoc.ninja,cloudfront,443,https://host-141-116-214-66.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.115,/,-1712251305,18.66.97.76,Amazon Web Services,1,False,True,
host-222-49.redir.bugpoc.ninja,,400,7,host-222-49.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,host-222-49.redir.bugpoc.ninja,cloudfront,443,https://host-222-49.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.76,/,-1712251305,18.66.97.36,Amazon Web Services,1,False,True,
host65-85.redir.bugpoc.ninja,,400,7,host65-85.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,host65-85.redir.bugpoc.ninja,cloudfront,443,https://host65-85.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.76,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
hosta-web101-hsd123ds1.hsd123.web.bugpoc.ninja,,200,662,hosta-web101-hsd123ds1.hsd123.web.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=web.bugpoc.ninja,web.bugpoc.ninja,*.web.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c57ae59100530f84c68ce4cb8a6ecbe2,da49ab892ed32c065d5748555106c25a5938c95a52cb9c4c525a0b7ce9ed7039,True,ctls,hosta-web101-hsd123ds1.hsd123.web.bugpoc.ninja,cloudfront,443,https://hosta-web101-hsd123ds1.hsd123.web.bugpoc.ninja:443,https,AmazonS3,text/html,GET,13.224.189.43,/,-718101874,13.224.189.23,Amazon Web Services,24,False,True,
houdini-merchant-regions-jp.redir.bugpoc.ninja,,400,7,houdini-merchant-regions-jp.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,houdini-merchant-regions-jp.redir.bugpoc.ninja,cloudfront,443,https://houdini-merchant-regions-jp.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.115,/,-1712251305,18.66.97.36,Amazon Web Services,1,False,True,
houstonuncover.redir.bugpoc.ninja,,400,7,houstonuncover.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,houstonuncover.redir.bugpoc.ninja,cloudfront,443,https://houstonuncover.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.115,/,-1712251305,18.66.97.114,Amazon Web Services,1,False,True,
houstonuncover.relay.bugpoc.ninja,,200,2,houstonuncover.relay.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-24T00:00:00Z,2023-10-17T23:59:59Z,CN=*.relay.bugpoc.ninja,*.relay.bugpoc.ninja,*.relay.bugpoc.ninja,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c433368e034efb5da1cecd26e5cd6e86,9e5faec0cfeabb9562c553303522271774293f6b29058954c85860cc515ef801,True,ctls,houstonuncover.relay.bugpoc.ninja,cloudfront,443,https://houstonuncover.relay.bugpoc.ninja:443,https,,text/plain,GET,108.138.17.81,/,-1132923558,108.138.17.95,Amazon Web Services,1,False,True,
houzs2zkom.redir.bugpoc.ninja,,400,7,houzs2zkom.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,houzs2zkom.redir.bugpoc.ninja,cloudfront,443,https://houzs2zkom.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.114,/,-1712251305,18.66.97.76,Amazon Web Services,1,False,True,
hssbfs-a68.redir.bugpoc.ninja,,400,7,hssbfs-a68.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,hssbfs-a68.redir.bugpoc.ninja,cloudfront,443,https://hssbfs-a68.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.76,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
hssfs-d13.redir.bugpoc.ninja,,400,7,hssfs-d13.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,hssfs-d13.redir.bugpoc.ninja,cloudfront,443,https://hssfs-d13.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.114,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
htt-telcel-net4-3.redir.bugpoc.ninja,,400,7,htt-telcel-net4-3.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,htt-telcel-net4-3.redir.bugpoc.ninja,cloudfront,443,https://htt-telcel-net4-3.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.114,Amazon Web Services,1,False,True,
http-dictionary-reference-com-2.redir.bugpoc.ninja,,400,7,http-dictionary-reference-com-2.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,http-dictionary-reference-com-2.redir.bugpoc.ninja,cloudfront,443,https://http-dictionary-reference-com-2.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
http-dictionary-reference-com74.redir.bugpoc.ninja,,400,7,http-dictionary-reference-com74.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,http-dictionary-reference-com74.redir.bugpoc.ninja,cloudfront,443,https://http-dictionary-reference-com74.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.76,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
http-fp-juanfutbol-com0-0.redir.bugpoc.ninja,,400,7,http-fp-juanfutbol-com0-0.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,http-fp-juanfutbol-com0-0.redir.bugpoc.ninja,cloudfront,443,https://http-fp-juanfutbol-com0-0.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.115,/,-1712251305,18.66.97.76,Amazon Web Services,1,False,True,
http-id-gem-hub-unicore-io.redir.bugpoc.ninja,,400,7,http-id-gem-hub-unicore-io.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,http-id-gem-hub-unicore-io.redir.bugpoc.ninja,cloudfront,443,https://http-id-gem-hub-unicore-io.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.76,/,-1712251305,18.66.97.36,Amazon Web Services,1,False,True,
http-jobs-bdjobs-com07.redir.bugpoc.ninja,,400,7,http-jobs-bdjobs-com07.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,http-jobs-bdjobs-com07.redir.bugpoc.ninja,cloudfront,443,https://http-jobs-bdjobs-com07.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.114,Amazon Web Services,1,False,True,
http-jobs-bdjobs-com6.redir.bugpoc.ninja,,400,7,http-jobs-bdjobs-com6.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,http-jobs-bdjobs-com6.redir.bugpoc.ninja,cloudfront,443,https://http-jobs-bdjobs-com6.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.76,/,-1712251305,18.66.97.36,Amazon Web Services,1,False,True,
http-m--internet--org-tokopedia-com-5.redir.bugpoc.ninja,,400,7,http-m--internet--org-tokopedia-com-5.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,http-m--internet--org-tokopedia-com-5.redir.bugpoc.ninja,cloudfront,443,https://http-m--internet--org-tokopedia-com-5.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.76,Amazon Web Services,1,False,True,
http-m--internet--org-tokopedia-com35.redir.bugpoc.ninja,,400,7,http-m--internet--org-tokopedia-com35.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,http-m--internet--org-tokopedia-com35.redir.bugpoc.ninja,cloudfront,443,https://http-m--internet--org-tokopedia-com35.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.115,/,-1712251305,18.66.97.114,Amazon Web Services,1,False,True,
http-m-olx-co-id-4.redir.bugpoc.ninja,,400,7,http-m-olx-co-id-4.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,http-m-olx-co-id-4.redir.bugpoc.ninja,cloudfront,443,https://http-m-olx-co-id-4.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.115,/,-1712251305,18.66.97.36,Amazon Web Services,1,False,True,
http-m-olx-co-id-84.redir.bugpoc.ninja,,400,7,http-m-olx-co-id-84.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,http-m-olx-co-id-84.redir.bugpoc.ninja,cloudfront,443,https://http-m-olx-co-id-84.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.114,Amazon Web Services,1,False,True,
http-m-olx-co-id-9-4.redir.bugpoc.ninja,,400,7,http-m-olx-co-id-9-4.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,http-m-olx-co-id-9-4.redir.bugpoc.ninja,cloudfront,443,https://http-m-olx-co-id-9-4.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.115,/,-1712251305,18.66.97.36,Amazon Web Services,1,False,True,
http-m-wikihow-com-3-1.redir.bugpoc.ninja,,400,7,http-m-wikihow-com-3-1.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,http-m-wikihow-com-3-1.redir.bugpoc.ninja,cloudfront,443,https://http-m-wikihow-com-3-1.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.76,/,-1712251305,18.66.97.115,Amazon Web Services,1,False,True,
http-m-wikihow-com4-3.redir.bugpoc.ninja,,400,7,http-m-wikihow-com4-3.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,http-m-wikihow-com4-3.redir.bugpoc.ninja,cloudfront,443,https://http-m-wikihow-com4-3.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.36,/,-1712251305,18.66.97.114,Amazon Web Services,1,False,True,
http-m-wikihow-com8-2.redir.bugpoc.ninja,,400,7,http-m-wikihow-com8-2.redir.bugpoc.ninja,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2024-05-20T23:59:59Z,CN=redir.bugpoc.ninja,redir.bugpoc.ninja,*.com.redir.bugpoc.ninja,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,44e62d1159bed9504618dabd14313b75,61f52b53a21fd92120b54e5f5cdb0f51d218812dac722ae091969ed2734df693,True,ctls,http-m-wikihow-com8-2.redir.bugpoc.ninja,cloudfront,443,https://http-m-wikihow-com8-2.redir.bugpoc.ninja:443,https,,application/json,GET,18.66.97.115,/,-1712251305,18.66.97.114,Amazon Web Services,1,False,True,
